# exported by fityk 0.8.7
#5-Zn-EdelStahl:x	5-Zn-EdelStahl:y	5-Zn-EdelStahl:s	5-Zn-EdelStahl:F(x)	5-Zn-EdelStahl:%_1(x)	5-Zn-EdelStahl:%_2(x)	5-Zn-EdelStahl:%_3(x)	5-Zn-EdelStahl:a
16.44	3	1.73205	1.96821e-173	1.9519e-207	1.61194e-195	1.96821e-173	1
16.46	4	2	3.92644e-174	1.65633e-208	1.15055e-196	3.92644e-174	1
16.47	3	1.73205	1.75162e-174	4.8136e-209	3.06507e-197	1.75162e-174	1
16.49	3	1.73205	3.47756e-175	4.04647e-210	2.16283e-198	3.47756e-175	1
16.5	2	1.41421	1.54763e-175	1.17046e-210	5.72889e-199	1.54763e-175	1
16.52	1	1	3.05781e-176	9.74724e-212	3.99648e-200	3.05781e-176	1
16.53	2	1.41421	1.35756e-176	2.80623e-212	1.05254e-200	1.35756e-176	1
16.55	5	2.23607	2.66936e-177	2.31507e-213	7.2589e-202	2.66936e-177	1
16.57	6	2.44949	5.23191e-178	1.89794e-214	4.96806e-203	5.23191e-178	1
16.58	4	2	2.31347e-178	5.42152e-215	1.29599e-203	2.31347e-178	1
16.6	3	1.73205	4.51257e-179	4.40309e-216	8.76885e-205	4.51257e-179	1
16.61	3	1.73205	1.99059e-179	1.25186e-216	2.27441e-205	1.99059e-179	1
16.63	1	1	3.86411e-180	1.00718e-217	1.52137e-206	3.86411e-180	1
16.65	0	1	7.47689e-181	8.05269e-219	1.00992e-207	7.47689e-181	1
16.66	2	1.41421	3.28499e-181	2.27162e-219	2.59458e-208	3.28499e-181	1
16.68	4	2	6.32577e-182	1.79923e-220	1.70272e-209	6.32577e-182	1
16.69	1	1	2.77255e-182	5.05173e-221	4.34947e-210	2.77255e-182	1
16.71	1	1	5.31332e-183	3.96375e-222	2.82187e-211	5.31332e-183	1
16.72	4	2	2.3232e-183	1.10769e-222	7.1671e-212	2.3232e-183	1
16.74	3	1.73205	4.43077e-184	8.61001e-224	4.59694e-213	4.43077e-184	1
16.76	0	1	8.42321e-185	6.65068e-225	2.92602e-214	8.42321e-185	1
16.77	5	2.23607	3.6682e-185	1.84407e-225	7.36103e-215	3.6682e-185	1
16.79	2	1.41421	6.93998e-186	1.41109e-226	4.63204e-216	6.93998e-186	1
16.8	3	1.73205	3.015e-186	3.89426e-227	1.15863e-216	3.015e-186	1
16.82	4	2	5.67675e-187	2.95204e-228	7.20784e-218	5.67675e-187	1
16.83	1	1	2.46027e-187	8.10868e-229	1.79263e-218	2.46027e-187	1
16.85	4	2	4.61001e-188	6.08926e-230	1.10249e-219	4.61001e-188	1
16.87	3	1.73205	8.61044e-189	4.5442e-231	6.7289e-221	8.61044e-189	1
16.88	2	1.41421	3.71676e-189	1.23846e-231	1.65762e-221	3.71676e-189	1
16.9	0	1	6.90868e-190	9.15573e-233	1.00018e-222	6.90868e-190	1
16.91	0	1	2.975e-190	2.48358e-233	2.4498e-223	2.975e-190	1
16.93	4	2	5.50332e-191	1.81888e-234	1.46133e-224	5.50332e-191	1
16.95	4	2	1.01477e-191	1.32376e-235	8.65068e-226	1.01477e-191	1
16.96	2	1.41421	4.35227e-192	3.56281e-236	2.09873e-226	4.35227e-192	1
16.98	0	1	7.98666e-193	2.56871e-237	1.22824e-227	7.98666e-193	1
16.99	1	1	3.41717e-193	6.88108e-238	2.96281e-228	3.41717e-193	1
17.01	0	1	6.24055e-194	4.9147e-239	1.71418e-229	6.24055e-194	1
17.02	2	1.41421	2.66366e-194	1.31038e-239	4.11139e-230	2.66366e-194	1
17.04	1	1	4.84107e-195	9.27159e-241	2.35162e-231	4.84107e-195	1
17.06	3	1.73205	8.77021e-196	6.51914e-242	1.33483e-232	8.77021e-196	1
17.07	6	2.44949	3.72839e-196	1.7246e-242	3.17113e-233	3.72839e-196	1
17.09	3	1.73205	6.72196e-197	1.20127e-243	1.77951e-234	6.72196e-197	1
17.1	3	1.73205	2.85076e-197	3.16298e-244	4.20338e-235	2.85076e-197	1
17.12	3	1.73205	5.11497e-198	2.18257e-245	2.3319e-236	5.11497e-198	1
17.14	2	1.41421	9.14808e-199	1.49664e-246	1.28382e-237	9.14808e-199	1
17.15	2	1.41421	3.86412e-199	3.90994e-247	3.00371e-238	3.86412e-199	1
17.17	4	2	6.87771e-200	2.65605e-248	1.63485e-239	6.87771e-200	1
17.18	3	1.73205	2.89813e-200	6.90636e-249	3.80316e-240	2.89813e-200	1
17.2	3	1.73205	5.13356e-201	4.64764e-250	2.0464e-241	5.13356e-201	1
17.21	6	2.44949	2.15797e-201	1.20283e-250	4.73335e-242	2.15797e-201	1
17.23	1	1	3.80412e-202	8.01872e-252	2.5179e-243	3.80412e-202	1
17.25	6	2.44949	6.68447e-203	5.31232e-253	1.32921e-244	6.68447e-203	1
17.26	1	1	2.79866e-203	1.36412e-253	3.04527e-245	2.79866e-203	1
17.28	2	1.41421	4.89407e-204	8.95262e-255	1.58929e-246	4.89407e-204	1
17.29	3	1.73205	2.04412e-204	2.28811e-255	3.62034e-247	2.04412e-204	1
17.31	4	2	3.55741e-205	1.48762e-256	1.8679e-248	3.55741e-205	1
17.33	3	1.73205	6.17113e-206	9.61134e-258	9.56404e-250	6.17113e-206	1
17.34	4	2	2.56719e-206	2.4373e-258	2.15795e-250	2.56719e-206	1
17.36	4	2	4.43196e-207	1.55998e-259	1.09233e-251	4.43196e-207	1
17.37	4	2	1.83925e-207	3.93734e-260	2.45057e-252	1.83925e-207	1
17.39	4	2	3.16e-208	2.49649e-261	1.22632e-253	3.16e-208	1
17.4	0	1	1.30824e-208	6.27152e-262	2.73546e-254	1.30824e-208	1
17.42	0	1	2.23686e-209	3.93928e-263	1.3533e-255	2.23686e-209	1
17.44	1	1	3.81238e-210	2.45889e-264	6.64414e-257	3.81238e-210	1
17.45	0	1	1.572e-210	6.12887e-265	1.46797e-257	1.572e-210	1
17.47	2	1.41421	2.66634e-211	3.78984e-266	7.12509e-259	2.66634e-211	1
17.48	1	1	1.09679e-211	9.40199e-267	1.56525e-259	1.09679e-211	1
17.5	5	2.23607	1.85138e-212	5.7594e-268	7.51068e-261	1.85138e-212	1
17.52	3	1.73205	3.1151e-213	3.50601e-269	3.57651e-262	3.1151e-213	1
17.53	5	2.23607	1.27625e-213	8.62998e-270	7.78226e-263	1.27625e-213	1
17.55	1	1	2.13708e-214	5.20431e-271	3.66363e-264	2.13708e-214	1
17.56	3	1.73205	8.73451e-215	1.27502e-271	7.9263e-265	8.73451e-215	1
17.58	2	1.41421	1.45555e-215	7.61709e-273	3.68894e-266	1.45555e-215	1
17.59	0	1	5.93472e-216	1.85739e-273	7.93547e-267	5.93472e-216	1
17.61	1	1	9.84231e-217	1.09924e-274	3.65114e-268	9.84231e-217	1
17.63	3	1.73205	1.62704e-217	6.46483e-276	1.66712e-269	1.62704e-217	1
17.64	0	1	6.60734e-218	1.56412e-276	3.55217e-270	6.60734e-218	1
17.66	1	1	1.08701e-218	9.11282e-278	1.60346e-271	1.08701e-218	1
17.67	3	1.73205	4.40369e-219	2.19444e-278	3.39701e-272	4.40369e-219	1
17.69	1	1	7.20995e-220	1.26656e-279	1.51596e-273	7.20995e-220	1
17.71	3	1.73205	1.17666e-220	7.26445e-281	6.71367e-275	1.17666e-220	1
17.72	1	1	4.74777e-221	1.73569e-281	1.40881e-275	4.74777e-221	1
17.74	1	1	7.71111e-222	9.86207e-283	6.16809e-277	7.71111e-222	1
17.75	1	1	3.1039e-222	2.34528e-283	1.28693e-277	3.1039e-222	1
17.77	2	1.41421	5.01698e-223	1.32011e-284	5.57032e-279	5.01698e-223	1
17.78	1	1	2.01459e-223	3.12461e-285	1.15557e-279	2.01459e-223	1
17.8	2	1.41421	3.24062e-224	1.74231e-286	4.94477e-281	3.24062e-224	1
17.82	1	1	5.19605e-225	9.65463e-288	2.0998e-282	5.19605e-225	1
17.83	1	1	2.07813e-225	2.26735e-288	4.3147e-283	2.07813e-225	1
17.85	1	1	3.31609e-226	1.24465e-289	1.81137e-284	3.31609e-226	1
17.86	0	1	1.32306e-226	2.9093e-290	3.70078e-285	1.32306e-226	1
17.88	2	1.41421	2.10107e-227	1.58209e-291	1.53595e-286	2.10107e-227	1
17.89	2	1.41421	8.36271e-228	3.68073e-292	3.12013e-287	8.36271e-228	1
17.91	2	1.41421	1.32164e-228	1.98287e-293	1.28021e-288	1.32164e-228	1
17.93	1	1	2.08203e-229	1.06154e-294	5.21281e-290	2.08203e-229	1
17.94	6	2.44949	8.25371e-230	2.45038e-295	1.04888e-290	8.25371e-230	1
17.96	1	1	1.29398e-230	1.29954e-296	4.22221e-292	1.29398e-230	1
17.97	3	1.73205	5.11734e-231	2.98572e-297	8.44704e-293	5.11734e-231	1
17.99	2	1.41421	7.98418e-232	1.56864e-298	3.3616e-294	7.98418e-232	1
18.01	4	2	1.24171e-232	8.18984e-300	1.32761e-295	1.24171e-232	1
18.02	1	1	4.89095e-233	1.86694e-300	2.63081e-296	4.89095e-233	1
18.04	0	1	7.56991e-234	9.65608e-302	1.02716e-297	7.56991e-234	1
18.05	0	1	2.97452e-234	2.19086e-302	2.02382e-298	2.97452e-234	1
18.07	1	1	4.58164e-235	1.12254e-303	7.81172e-300	4.58164e-235	1
18.08	2	1.41421	1.79597e-235	2.53498e-304	1.53035e-300	1.79597e-235	1
18.1	1	1	2.75304e-236	1.28671e-305	5.83971e-302	2.75304e-236	1
18.12	1	1	4.20657e-237	6.49027e-307	2.21144e-303	4.20657e-237	1
18.13	4	2	1.64234e-237	1.45423e-307	4.29115e-304	1.64234e-237	1
18.15	4	2	2.49739e-238	7.26664e-309	1.60651e-305	2.49739e-238	1
18.16	0	1	9.72692e-239	1.62055e-309	3.09951e-306	9.72692e-239	1
18.18	3	1.73205	1.47199e-239	8.02196e-311	1.14717e-307	1.47199e-239	1
18.2	1	1	2.22045e-240	3.94618e-312	4.21353e-309	2.22045e-240	1
18.21	1	1	8.61361e-241	8.7318e-313	8.05213e-310	8.61361e-241	1
18.23	0	1	1.29309e-241	4.25517e-314	2.92384e-311	1.29309e-241	1
18.24	4	2	5.00409e-242	9.37135e-315	5.55561e-312	5.00409e-242	1
18.26	1	1	7.47609e-243	4.52393e-316	1.99434e-313	7.47609e-243	1
18.27	0	1	2.8862e-243	9.91589e-317	3.76782e-314	2.8862e-243	1
18.29	0	1	4.29123e-244	4.74036e-318	1.33716e-315	4.29123e-244	1
18.31	3	1.73205	6.35979e-245	2.13703e-319	4.70922e-317	6.35979e-245	1
18.32	4	2	2.4454e-245	3.88533e-320	8.80978e-318	2.4454e-245	1
18.34	4	2	3.60677e-246	0	3.05229e-319	3.60677e-246	1
18.35	0	1	1.3835e-246	0	5.68571e-320	1.3835e-246	1
18.37	1	1	2.03074e-247	0	0	2.03074e-247	1
18.39	1	1	2.97121e-248	0	0	2.97121e-248	1
18.4	1	1	1.13514e-248	0	0	1.13514e-248	1
18.42	1	1	1.65286e-249	0	0	1.65286e-249	1
18.43	1	1	6.29951e-250	0	0	6.29951e-250	1
18.45	1	1	9.12852e-251	0	0	9.12852e-251	1
18.46	1	1	3.47075e-251	0	0	3.47075e-251	1
18.48	1	1	5.00524e-252	0	0	5.00524e-252	1
18.5	1	1	7.19499e-253	0	0	7.19499e-253	1
18.51	1	1	2.72464e-253	0	0	2.72464e-253	1
18.53	3	1.73205	3.89782e-254	0	0	3.89782e-254	1
18.54	2	1.41421	1.4725e-254	0	0	1.4725e-254	1
18.56	2	1.41421	2.0964e-255	0	0	2.0964e-255	1
18.58	2	1.41421	2.97508e-256	0	0	2.97508e-256	1
18.59	0	1	1.1194e-256	0	0	1.1194e-256	1
18.61	3	1.73205	1.58095e-257	0	0	1.58095e-257	1
18.62	3	1.73205	5.93418e-258	0	0	5.93418e-258	1
18.64	2	1.41421	8.34063e-259	0	0	8.34063e-259	1
18.65	1	1	3.12316e-259	0	0	3.12316e-259	1
18.67	0	1	4.36857e-260	0	0	4.36857e-260	1
18.69	1	1	6.09101e-261	0	0	6.09101e-261	1
18.7	0	1	2.27165e-261	0	0	2.27165e-261	1
18.72	1	1	3.15209e-262	0	0	3.15209e-262	1
18.73	1	1	1.17274e-262	0	0	1.17274e-262	1
18.75	3	1.73205	1.61945e-263	0	0	1.61945e-263	1
18.77	2	1.41421	2.22913e-264	0	0	2.22913e-264	1
18.78	2	1.41421	8.26032e-265	0	0	8.26032e-265	1
18.8	3	1.73205	1.13155e-265	0	0	1.13155e-265	1
18.81	0	1	4.18299e-266	0	0	4.18299e-266	1
18.83	0	1	5.70256e-267	0	0	5.70256e-267	1
18.84	0	1	2.10299e-267	0	0	2.10299e-267	1
18.86	3	1.73205	2.85317e-268	0	0	2.85317e-268	1
18.88	1	1	3.85853e-269	0	0	3.85853e-269	1
18.89	3	1.73205	1.41725e-269	0	0	1.41725e-269	1
18.91	1	1	1.90742e-270	0	0	1.90742e-270	1
18.92	4	2	6.98915e-271	0	0	6.98915e-271	1
18.94	2	1.41421	9.36123e-272	0	0	9.36123e-272	1
18.95	3	1.73205	3.42187e-272	0	0	3.42187e-272	1
18.97	1	1	4.5612e-273	0	0	4.5612e-273	1
18.99	2	1.41421	6.06037e-274	0	0	6.06037e-274	1
19	3	1.73205	2.20641e-274	0	0	2.20641e-274	1
19.02	1	1	2.91752e-275	0	0	2.91752e-275	1
19.03	0	1	1.05963e-275	0	0	1.05963e-275	1
19.05	0	1	1.3944e-276	0	0	1.3944e-276	1
19.07	0	1	1.82905e-277	0	0	1.82905e-277	1
19.08	0	1	6.61641e-278	0	0	6.61641e-278	1
19.1	2	1.41421	8.63711e-279	0	0	8.63711e-279	1
19.11	0	1	3.11687e-279	0	0	3.11687e-279	1
19.13	1	1	4.04922e-280	0	0	4.04922e-280	1
19.14	1	1	1.45772e-280	0	0	1.45772e-280	1
19.16	3	1.73205	1.88466e-281	0	0	1.88466e-281	1
19.18	2	1.41421	2.42884e-282	0	0	2.42884e-282	1
19.19	2	1.41421	8.70879e-283	0	0	8.70879e-283	1
19.21	4	2	1.11694e-283	0	0	1.11694e-283	1
19.22	1	1	3.99523e-284	0	0	3.99523e-284	1
19.24	3	1.73205	5.09942e-285	0	0	5.09942e-285	1
19.26	3	1.73205	6.4879e-286	0	0	6.4879e-286	1
19.27	1	1	2.31138e-286	0	0	2.31138e-286	1
19.29	0	1	2.92659e-287	0	0	2.92659e-287	1
19.3	2	1.41421	1.04012e-287	0	0	1.04012e-287	1
19.32	2	1.41421	1.31064e-288	0	0	1.31064e-288	1
19.33	2	1.41421	4.64683e-289	0	0	4.64683e-289	1
19.35	0	1	5.82722e-290	0	0	5.82722e-290	1
19.37	0	1	7.28401e-291	0	0	7.28401e-291	1
19.38	3	1.73205	2.57218e-291	0	0	2.57218e-291	1
19.4	1	1	3.19976e-292	0	0	3.19976e-292	1
19.41	3	1.73205	1.1272e-292	0	0	1.1272e-292	1
19.43	1	1	1.39549e-293	0	0	1.39549e-293	1
19.45	2	1.41421	1.72208e-294	0	0	1.72208e-294	1
19.46	1	1	6.04219e-295	0	0	6.04219e-295	1
19.48	0	1	7.42043e-296	0	0	7.42043e-296	1
19.49	1	1	2.59731e-296	0	0	2.59731e-296	1
19.51	1	1	3.17443e-297	0	0	3.17443e-297	1
19.52	2	1.41421	1.10844e-297	0	0	1.10844e-297	1
19.54	1	1	1.34822e-298	0	0	1.34822e-298	1
19.56	1	1	1.63461e-299	0	0	1.63461e-299	1
19.57	1	1	5.68485e-300	0	0	5.68485e-300	1
19.59	0	1	6.85929e-301	0	0	6.85929e-301	1
19.6	1	1	2.37978e-301	0	0	2.37978e-301	1
19.62	0	1	2.85762e-302	0	0	2.85762e-302	1
19.64	1	1	3.42039e-303	0	0	3.42039e-303	1
19.65	1	1	1.18192e-303	0	0	1.18192e-303	1
19.67	0	1	1.40789e-304	0	0	1.40789e-304	1
19.68	0	1	4.85327e-305	0	0	4.85327e-305	1
19.7	1	1	5.75335e-306	0	0	5.75335e-306	1
19.71	0	1	1.97852e-306	0	0	1.97852e-306	1
19.73	1	1	2.33418e-307	0	0	2.33418e-307	1
19.75	2	1.41421	2.74494e-308	0	0	2.74494e-308	1
19.76	2	1.41421	9.40173e-309	0	0	9.40173e-309	1
19.78	1	1	1.1003e-309	0	0	1.1003e-309	1
19.79	2	1.41421	3.75961e-310	0	0	3.75961e-310	1
19.81	2	1.41421	4.37879e-311	0	0	4.37879e-311	1
19.83	2	1.41421	5.0836e-312	0	0	5.0836e-312	1
19.84	4	2	1.73004e-312	0	0	1.73004e-312	1
19.86	0	1	1.99885e-313	0	0	1.99885e-313	1
19.87	0	1	6.78607e-314	0	0	6.78607e-314	1
19.89	0	1	7.80278e-315	0	0	7.80278e-315	1
19.9	2	1.41421	2.64266e-315	0	0	2.64266e-315	1
19.92	1	1	3.02398e-316	0	0	3.02398e-316	1
19.94	0	1	3.44917e-317	0	0	3.44917e-317	1
19.95	1	1	1.16336e-317	0	0	1.16336e-317	1
19.97	3	1.73205	1.32001e-318	0	0	1.32001e-318	1
19.98	4	2	4.43651e-319	0	0	4.43651e-319	1
20	0	1	4.92929e-320	0	0	4.92929e-320	1
20.02	0	1	5.47919e-321	0	0	5.47919e-321	1
20.03	0	1	1.82804e-321	0	0	1.82804e-321	1
20.05	2	1.41421	0	0	0	0	1
20.06	2	1.41421	0	0	0	0	1
20.08	3	1.73205	0	0	0	0	1
20.09	1	1	0	0	0	0	1
20.11	0	1	0	0	0	0	1
20.13	2	1.41421	0	0	0	0	1
20.14	1	1	0	0	0	0	1
20.16	0	1	0	0	0	0	1
20.17	1	1	0	0	0	0	1
20.19	1	1	0	0	0	0	1
20.2	1	1	0	0	0	0	1
20.22	3	1.73205	0	0	0	0	1
20.24	1	1	0	0	0	0	1
20.25	1	1	0	0	0	0	1
20.27	1	1	0	0	0	0	1
20.28	1	1	0	0	0	0	1
20.3	2	1.41421	0	0	0	0	1
20.32	0	1	0	0	0	0	1
20.33	1	1	0	0	0	0	1
20.35	1	1	0	0	0	0	1
20.36	1	1	0	0	0	0	1
20.38	2	1.41421	0	0	0	0	1
20.39	0	1	0	0	0	0	1
20.41	1	1	0	0	0	0	1
20.43	0	1	0	0	0	0	1
20.44	1	1	0	0	0	0	1
20.46	2	1.41421	0	0	0	0	1
20.47	1	1	0	0	0	0	1
20.49	3	1.73205	0	0	0	0	1
20.51	1	1	0	0	0	0	1
20.52	1	1	0	0	0	0	1
20.54	0	1	0	0	0	0	1
20.55	0	1	0	0	0	0	1
20.57	2	1.41421	0	0	0	0	1
20.58	0	1	0	0	0	0	1
20.6	3	1.73205	0	0	0	0	1
20.62	2	1.41421	0	0	0	0	1
20.63	1	1	0	0	0	0	1
20.65	2	1.41421	0	0	0	0	1
20.66	2	1.41421	0	0	0	0	1
20.68	0	1	0	0	0	0	1
20.7	2	1.41421	0	0	0	0	1
20.71	0	1	0	0	0	0	1
20.73	0	1	0	0	0	0	1
20.74	2	1.41421	0	0	0	0	1
20.76	2	1.41421	0	0	0	0	1
20.77	1	1	0	0	0	0	1
20.79	2	1.41421	0	0	0	0	1
20.81	0	1	0	0	0	0	1
20.82	2	1.41421	0	0	0	0	1
20.84	1	1	0	0	0	0	1
20.85	2	1.41421	0	0	0	0	1
20.87	1	1	0	0	0	0	1
20.89	1	1	0	0	0	0	1
20.9	1	1	0	0	0	0	1
20.92	1	1	0	0	0	0	1
20.93	2	1.41421	0	0	0	0	1
20.95	3	1.73205	0	0	0	0	1
20.96	2	1.41421	0	0	0	0	1
20.98	1	1	0	0	0	0	1
21	3	1.73205	0	0	0	0	1
21.01	0	1	0	0	0	0	1
21.03	2	1.41421	0	0	0	0	1
21.04	2	1.41421	0	0	0	0	1
21.06	2	1.41421	0	0	0	0	1
21.08	4	2	0	0	0	0	1
21.09	2	1.41421	0	0	0	0	1
21.11	0	1	0	0	0	0	1
21.12	1	1	0	0	0	0	1
21.14	0	1	0	0	0	0	1
21.15	0	1	0	0	0	0	1
21.17	2	1.41421	0	0	0	0	1
21.19	3	1.73205	0	0	0	0	1
21.2	2	1.41421	0	0	0	0	1
21.22	1	1	0	0	0	0	1
21.23	1	1	0	0	0	0	1
21.25	0	1	0	0	0	0	1
21.26	1	1	0	0	0	0	1
21.28	1	1	0	0	0	0	1
21.3	3	1.73205	0	0	0	0	1
21.31	1	1	0	0	0	0	1
21.33	1	1	0	0	0	0	1
21.34	2	1.41421	0	0	0	0	1
21.36	1	1	0	0	0	0	1
21.38	1	1	0	0	0	0	1
21.39	0	1	0	0	0	0	1
21.41	0	1	0	0	0	0	1
21.42	3	1.73205	0	0	0	0	1
21.44	0	1	0	0	0	0	1
21.45	1	1	0	0	0	0	1
21.47	1	1	0	0	0	0	1
21.49	1	1	0	0	0	0	1
21.5	0	1	0	0	0	0	1
21.52	1	1	0	0	0	0	1
21.53	0	1	0	0	0	0	1
21.55	0	1	0	0	0	0	1
21.57	0	1	0	0	0	0	1
21.58	0	1	0	0	0	0	1
21.6	0	1	0	0	0	0	1
21.61	0	1	0	0	0	0	1
21.63	0	1	0	0	0	0	1
21.64	0	1	0	0	0	0	1
21.66	0	1	0	0	0	0	1
21.68	1	1	0	0	0	0	1
21.69	1	1	0	0	0	0	1
21.71	1	1	0	0	0	0	1
21.72	0	1	0	0	0	0	1
21.74	0	1	0	0	0	0	1
21.76	1	1	0	0	0	0	1
21.77	0	1	0	0	0	0	1
21.79	0	1	0	0	0	0	1
21.8	0	1	0	0	0	0	1
21.82	1	1	0	0	0	0	1
21.83	1	1	0	0	0	0	1
21.85	0	1	0	0	0	0	1
21.87	1	1	0	0	0	0	1
21.88	0	1	0	0	0	0	1
21.9	0	1	0	0	0	0	1
21.91	2	1.41421	0	0	0	0	1
21.93	0	1	0	0	0	0	1
21.95	2	1.41421	0	0	0	0	1
21.96	1	1	0	0	0	0	1
21.98	2	1.41421	0	0	0	0	1
21.99	1	1	0	0	0	0	1
22.01	1	1	0	0	0	0	1
22.02	0	1	0	0	0	0	1
22.04	2	1.41421	0	0	0	0	1
22.06	0	1	0	0	0	0	1
22.07	2	1.41421	0	0	0	0	1
22.09	1	1	0	0	0	0	1
22.1	0	1	0	0	0	0	1
22.12	2	1.41421	0	0	0	0	1
22.14	2	1.41421	0	0	0	0	1
22.15	1	1	0	0	0	0	1
22.17	1	1	0	0	0	0	1
22.18	1	1	0	0	0	0	1
22.2	1	1	0	0	0	0	1
22.21	0	1	0	0	0	0	1
22.23	2	1.41421	0	0	0	0	1
22.25	0	1	0	0	0	0	1
22.26	3	1.73205	0	0	0	0	1
22.28	1	1	0	0	0	0	1
22.29	2	1.41421	0	0	0	0	1
22.31	2	1.41421	0	0	0	0	1
22.32	0	1	0	0	0	0	1
22.34	0	1	0	0	0	0	1
22.36	0	1	0	0	0	0	1
22.37	1	1	0	0	0	0	1
22.39	0	1	0	0	0	0	1
22.4	1	1	0	0	0	0	1
22.42	2	1.41421	0	0	0	0	1
22.44	1	1	0	0	0	0	1
22.45	0	1	0	0	0	0	1
22.47	0	1	0	0	0	0	1
22.48	1	1	0	0	0	0	1
22.5	1	1	0	0	0	0	1
22.51	1	1	0	0	0	0	1
22.53	0	1	0	0	0	0	1
22.55	1	1	0	0	0	0	1
22.56	0	1	0	0	0	0	1
22.58	1	1	0	0	0	0	1
22.59	1	1	0	0	0	0	1
22.61	1	1	0	0	0	0	1
22.63	1	1	0	0	0	0	1
22.64	0	1	0	0	0	0	1
22.66	0	1	0	0	0	0	1
22.67	0	1	0	0	0	0	1
22.69	1	1	0	0	0	0	1
22.7	2	1.41421	0	0	0	0	1
22.72	1	1	0	0	0	0	1
22.74	2	1.41421	0	0	0	0	1
22.75	1	1	0	0	0	0	1
22.77	2	1.41421	0	0	0	0	1
22.78	1	1	0	0	0	0	1
22.8	1	1	0	0	0	0	1
22.82	1	1	0	0	0	0	1
22.83	1	1	0	0	0	0	1
22.85	0	1	0	0	0	0	1
22.86	1	1	0	0	0	0	1
22.88	2	1.41421	0	0	0	0	1
22.89	0	1	0	0	0	0	1
22.91	1	1	0	0	0	0	1
22.93	0	1	0	0	0	0	1
22.94	1	1	0	0	0	0	1
22.96	1	1	0	0	0	0	1
22.97	1	1	0	0	0	0	1
22.99	2	1.41421	0	0	0	0	1
23.01	0	1	0	0	0	0	1
23.02	1	1	0	0	0	0	1
23.04	0	1	0	0	0	0	1
23.05	1	1	0	0	0	0	1
23.07	1	1	0	0	0	0	1
23.08	0	1	0	0	0	0	1
23.1	2	1.41421	0	0	0	0	1
23.12	0	1	0	0	0	0	1
23.13	1	1	0	0	0	0	1
23.15	0	1	0	0	0	0	1
23.16	0	1	0	0	0	0	1
23.18	0	1	0	0	0	0	1
23.2	0	1	0	0	0	0	1
23.21	3	1.73205	0	0	0	0	1
23.23	0	1	0	0	0	0	1
23.24	1	1	0	0	0	0	1
23.26	0	1	0	0	0	0	1
23.27	1	1	0	0	0	0	1
23.29	0	1	0	0	0	0	1
23.31	0	1	0	0	0	0	1
23.32	0	1	0	0	0	0	1
23.34	1	1	0	0	0	0	1
23.35	2	1.41421	0	0	0	0	1
23.37	1	1	0	0	0	0	1
23.38	0	1	0	0	0	0	1
23.4	0	1	0	0	0	0	1
23.42	1	1	0	0	0	0	1
23.43	1	1	0	0	0	0	1
23.45	0	1	0	0	0	0	1
23.46	1	1	0	0	0	0	1
23.48	1	1	0	0	0	0	1
23.5	0	1	0	0	0	0	1
23.51	2	1.41421	0	0	0	0	1
23.53	0	1	0	0	0	0	1
23.54	0	1	0	0	0	0	1
23.56	0	1	0	0	0	0	1
23.57	1	1	0	0	0	0	1
23.59	0	1	0	0	0	0	1
23.61	1	1	0	0	0	0	1
23.62	0	1	0	0	0	0	1
23.64	1	1	0	0	0	0	1
23.65	1	1	0	0	0	0	1
23.67	0	1	0	0	0	0	1
23.69	1	1	0	0	0	0	1
23.7	0	1	0	0	0	0	1
23.72	0	1	0	0	0	0	1
23.73	0	1	0	0	0	0	1
23.75	1	1	0	0	0	0	1
23.76	2	1.41421	0	0	0	0	1
23.78	0	1	0	0	0	0	1
23.8	0	1	0	0	0	0	1
23.81	0	1	0	0	0	0	1
23.83	0	1	0	0	0	0	1
23.84	0	1	0	0	0	0	1
23.86	0	1	0	0	0	0	1
23.88	1	1	0	0	0	0	1
23.89	0	1	0	0	0	0	1
23.91	1	1	0	0	0	0	1
23.92	1	1	0	0	0	0	1
23.94	0	1	0	0	0	0	1
23.95	0	1	0	0	0	0	1
23.97	0	1	0	0	0	0	1
23.99	1	1	0	0	0	0	1
24	0	1	0	0	0	0	1
24.02	0	1	0	0	0	0	1
24.03	0	1	0	0	0	0	1
24.05	2	1.41421	0	0	0	0	1
24.07	0	1	0	0	0	0	1
24.08	0	1	0	0	0	0	1
24.1	0	1	0	0	0	0	1
24.11	0	1	0	0	0	0	1
24.13	0	1	0	0	0	0	1
24.14	0	1	0	0	0	0	1
24.16	2	1.41421	0	0	0	0	1
24.18	2	1.41421	0	0	0	0	1
24.19	0	1	0	0	0	0	1
24.21	2	1.41421	0	0	0	0	1
24.22	0	1	0	0	0	0	1
24.24	1	1	0	0	0	0	1
24.26	0	1	0	0	0	0	1
24.27	1	1	0	0	0	0	1
24.29	0	1	0	0	0	0	1
24.3	1	1	0	0	0	0	1
24.32	4	2	0	0	0	0	1
24.33	1	1	0	0	0	0	1
24.35	0	1	0	0	0	0	1
24.37	0	1	0	0	0	0	1
24.38	1	1	0	0	0	0	1
24.4	0	1	0	0	0	0	1
24.41	0	1	0	0	0	0	1
24.43	2	1.41421	0	0	0	0	1
24.45	2	1.41421	0	0	0	0	1
24.46	0	1	0	0	0	0	1
24.48	0	1	0	0	0	0	1
24.49	0	1	0	0	0	0	1
24.51	0	1	0	0	0	0	1
24.52	1	1	0	0	0	0	1
