#x, y, a, F(x), F[0](x), F[1](x)
6199 178 1 157.738 103.248 4.56109e-007
6200 171 1 158.622 104.219 4.73996e-007
6201 164 1 159.509 105.195 4.92566e-007
6202 162 1 160.401 106.175 5.11845e-007
6203 163 1 161.297 107.158 5.31858e-007
6204 161 1 162.197 108.146 5.52634e-007
6205 186 1 163.101 109.138 5.742e-007
6206 161 1 164.009 110.134 5.96585e-007
6207 184 1 164.921 111.134 6.19821e-007
6208 163 1 165.837 112.138 6.43937e-007
6209 152 1 166.756 113.145 6.68967e-007
6210 190 1 167.679 114.156 6.94944e-007
6211 186 1 168.606 115.171 7.21904e-007
6212 147 1 169.537 116.19 7.49881e-007
6213 164 1 170.471 117.212 7.78914e-007
6214 154 1 171.409 118.237 8.09041e-007
6215 177 1 172.35 119.266 8.40302e-007
6216 182 1 173.294 120.298 8.72739e-007
6217 181 1 174.242 121.334 9.06395e-007
6218 158 1 175.192 122.373 9.41313e-007
6219 194 1 176.146 123.415 9.77541e-007
6220 174 1 177.103 124.46 1.01513e-006
6221 182 1 178.063 125.508 1.05412e-006
6222 172 1 179.026 126.558 1.09456e-006
6223 168 1 179.992 127.612 1.13652e-006
6224 172 1 180.961 128.669 1.18004e-006
6225 155 1 181.932 129.728 1.22519e-006
6226 191 1 182.906 130.79 1.27201e-006
6227 199 1 183.883 131.854 1.32057e-006
6228 174 1 184.862 132.921 1.37094e-006
6229 194 1 185.843 133.99 1.42318e-006
6230 185 1 186.827 135.062 1.47735e-006
6231 207 1 187.813 136.136 1.53353e-006
6232 198 1 188.801 137.212 1.59178e-006
6233 189 1 189.791 138.29 1.65219e-006
6234 193 1 190.784 139.37 1.71482e-006
6235 172 1 191.778 140.452 1.77977e-006
6236 198 1 192.774 141.535 1.8471e-006
6237 193 1 193.771 142.621 1.91691e-006
6238 200 1 194.771 143.708 1.98929e-006
6239 210 1 195.772 144.797 2.06432e-006
6240 224 1 196.774 145.887 2.14211e-006
6241 180 1 197.778 146.978 2.22274e-006
6242 207 1 198.783 148.071 2.30632e-006
6243 213 1 199.789 149.165 2.39296e-006
6244 206 1 200.796 150.259 2.48276e-006
6245 192 1 201.804 151.355 2.57583e-006
6246 208 1 202.814 152.452 2.6723e-006
6247 218 1 203.824 153.55 2.77227e-006
6248 209 1 204.834 154.648 2.87588e-006
6249 227 1 205.846 155.747 2.98325e-006
6250 204 1 206.857 156.846 3.09452e-006
6251 221 1 207.87 157.946 3.20981e-006
6252 233 1 208.882 159.046 3.32928e-006
6253 200 1 209.895 160.147 3.45307e-006
6254 213 1 210.908 161.247 3.58133e-006
6255 237 1 211.921 162.347 3.71421e-006
6256 238 1 212.934 163.448 3.85188e-006
6257 212 1 213.947 164.548 3.99451e-006
6258 205 1 214.959 165.647 4.14227e-006
6259 215 1 215.971 166.747 4.29533e-006
6260 207 1 216.983 167.846 4.45388e-006
6261 226 1 217.994 168.944 4.61812e-006
6262 228 1 219.004 170.041 4.78823e-006
6263 198 1 220.013 171.138 4.96443e-006
6264 228 1 221.022 172.234 5.14692e-006
6265 214 1 222.029 173.328 5.33592e-006
6266 248 1 223.036 174.422 5.53166e-006
6267 238 1 224.041 175.514 5.73436e-006
6268 229 1 225.044 176.605 5.94428e-006
6269 207 1 226.047 177.694 6.16165e-006
6270 234 1 227.047 178.782 6.38673e-006
6271 224 1 228.046 179.868 6.61979e-006
6272 225 1 229.043 180.952 6.8611e-006
6273 220 1 230.039 182.034 7.11095e-006
6274 242 1 231.032 183.114 7.36962e-006
6275 231 1 232.023 184.192 7.63741e-006
6276 223 1 233.012 185.268 7.91465e-006
6277 221 1 233.998 186.341 8.20165e-006
6278 224 1 234.982 187.412 8.49873e-006
6279 234 1 235.963 188.48 8.80626e-006
6280 229 1 236.942 189.545 9.12457e-006
6281 248 1 237.918 190.608 9.45404e-006
6282 259 1 238.891 191.667 9.79505e-006
6283 253 1 239.861 192.724 1.0148e-005
6284 240 1 240.827 193.777 1.05132e-005
6285 246 1 241.791 194.827 1.08912e-005
6286 266 1 242.751 195.873 1.12824e-005
6287 248 1 243.707 196.916 1.16872e-005
6288 229 1 244.66 197.956 1.21061e-005
6289 242 1 245.609 198.991 1.25395e-005
6290 245 1 246.555 200.023 1.29879e-005
6291 227 1 247.496 201.05 1.34519e-005
6292 239 1 248.433 202.074 1.3932e-005
6293 245 1 249.366 203.093 1.44287e-005
6294 243 1 250.295 204.108 1.49425e-005
6295 233 1 251.219 205.118 1.5474e-005
6296 248 1 252.139 206.124 1.60238e-005
6297 258 1 253.054 207.125 1.65926e-005
6298 276 1 253.964 208.121 1.71809e-005
6299 272 1 254.869 209.112 1.77895e-005
6300 241 1 255.769 210.098 1.84189e-005
6301 275 1 256.665 211.079 1.90698e-005
6302 259 1 257.554 212.055 1.97431e-005
6303 283 1 258.439 213.025 2.04393e-005
6304 259 1 259.318 213.99 2.11593e-005
6305 254 1 260.191 214.949 2.19039e-005
6306 288 1 261.059 215.902 2.26738e-005
6307 260 1 261.921 216.85 2.347e-005
6308 245 1 262.777 217.791 2.42932e-005
6309 297 1 263.627 218.727 2.51443e-005
6310 282 1 264.471 219.656 2.60243e-005
6311 268 1 265.308 220.579 2.69341e-005
6312 250 1 266.139 221.495 2.78746e-005
6313 274 1 266.964 222.405 2.8847e-005
6314 271 1 267.782 223.308 2.98521e-005
6315 288 1 268.593 224.205 3.08912e-005
6316 270 1 269.397 225.094 3.19652e-005
6317 255 1 270.195 225.977 3.30754e-005
6318 245 1 270.985 226.852 3.42228e-005
6319 286 1 271.768 227.72 3.54087e-005
6320 262 1 272.544 228.581 3.66344e-005
6321 287 1 273.313 229.434 3.79011e-005
6322 287 1 274.074 230.28 3.92101e-005
6323 267 1 274.827 231.119 4.05629e-005
6324 298 1 275.573 231.949 4.19608e-005
6325 293 1 276.311 232.772 4.34052e-005
6326 276 1 277.041 233.586 4.48977e-005
6327 254 1 277.763 234.393 4.64398e-005
6328 255 1 278.477 235.191 4.80331e-005
6329 287 1 279.183 235.981 4.96792e-005
6330 243 1 279.88 236.763 5.13799e-005
6331 277 1 280.569 237.537 5.31368e-005
6332 292 1 281.25 238.301 5.49517e-005
6333 277 1 281.921 239.057 5.68265e-005
6334 264 1 282.585 239.805 5.87632e-005
6335 300 1 283.239 240.543 6.07635e-005
6336 301 1 283.884 241.272 6.28297e-005
6337 273 1 284.521 241.993 6.49637e-005
6338 284 1 285.148 242.704 6.71677e-005
6339 313 1 285.766 243.406 6.94439e-005
6340 253 1 286.375 244.099 7.17945e-005
6341 289 1 286.975 244.782 7.42221e-005
6342 260 1 287.565 245.455 7.67288e-005
6343 277 1 288.145 246.12 7.93173e-005
6344 275 1 288.716 246.774 8.199e-005
6345 293 1 289.277 247.418 8.47497e-005
6346 268 1 289.828 248.053 8.75991e-005
6347 281 1 290.37 248.678 9.05409e-005
6348 297 1 290.901 249.293 9.3578e-005
6349 272 1 291.423 249.897 9.67134e-005
6350 299 1 291.934 250.492 9.99502e-005
6351 311 1 292.435 251.076 0.000103292
6352 308 1 292.926 251.649 0.000106741
6353 301 1 293.406 252.213 0.000110301
6354 279 1 293.876 252.766 0.000113975
6355 323 1 294.335 253.308 0.000117768
6356 319 1 294.784 253.839 0.000121683
6357 289 1 295.222 254.36 0.000125722
6358 282 1 295.65 254.87 0.000129892
6359 288 1 296.066 255.369 0.000134194
6360 288 1 296.472 255.857 0.000138634
6361 297 1 296.867 256.335 0.000143216
6362 291 1 297.25 256.801 0.000147943
6363 309 1 297.623 257.256 0.000152821
6364 315 1 297.985 257.699 0.000157854
6365 299 1 298.335 258.132 0.000163046
6366 290 1 298.674 258.553 0.000168404
6367 255 1 299.002 258.963 0.00017393
6368 320 1 299.319 259.361 0.000179632
6369 298 1 299.624 259.748 0.000185513
6370 300 1 299.917 260.124 0.00019158
6371 275 1 300.199 260.487 0.000197838
6372 305 1 300.47 260.839 0.000204293
6373 280 1 300.729 261.18 0.000210951
6374 299 1 300.976 261.509 0.000217818
6375 289 1 301.212 261.825 0.0002249
6376 301 1 301.435 262.131 0.000232203
6377 309 1 301.647 262.424 0.000239735
6378 273 1 301.847 262.705 0.000247502
6379 321 1 302.036 262.974 0.000255511
6380 291 1 302.212 263.232 0.00026377
6381 317 1 302.377 263.477 0.000272285
6382 294 1 302.529 263.71 0.000281065
6383 311 1 302.669 263.932 0.000290118
6384 299 1 302.798 264.141 0.000299451
6385 296 1 302.914 264.338 0.000309072
6386 286 1 303.018 264.522 0.000318991
6387 304 1 303.11 264.695 0.000329217
6388 336 1 303.19 264.855 0.000339757
6389 288 1 303.258 265.003 0.000350622
6390 290 1 303.314 265.139 0.000361821
6391 317 1 303.357 265.263 0.000373364
6392 275 1 303.388 265.374 0.000385261
6393 295 1 303.407 265.473 0.000397522
6394 289 1 303.414 265.559 0.000410158
6395 292 1 303.408 265.634 0.000423181
6396 336 1 303.39 265.695 0.0004366
6397 308 1 303.36 265.745 0.000450429
6398 301 1 303.318 265.782 0.000464678
6399 316 1 303.263 265.807 0.000479361
6400 298 1 303.196 265.819 0.000494489
6401 310 1 303.117 265.819 0.000510075
6402 302 1 303.025 265.807 0.000526134
6403 292 1 302.921 265.782 0.000542678
6404 311 1 302.805 265.745 0.000559721
6405 303 1 302.676 265.695 0.000577279
6406 301 1 302.535 265.633 0.000595365
6407 285 1 302.382 265.559 0.000613995
6408 282 1 302.217 265.472 0.000633184
6409 290 1 302.04 265.374 0.00065295
6410 332 1 301.85 265.262 0.000673307
6411 273 1 301.648 265.139 0.000694273
6412 320 1 301.433 265.003 0.000715866
6413 317 1 301.207 264.855 0.000738103
6414 275 1 300.968 264.694 0.000761003
6415 299 1 300.718 264.522 0.000784584
6416 308 1 300.455 264.337 0.000808865
6417 269 1 300.18 264.14 0.000833868
6418 336 1 299.893 263.931 0.000859611
6419 310 1 299.594 263.71 0.000886117
6420 280 1 299.283 263.476 0.000913406
6421 275 1 298.96 263.231 0.000941501
6422 267 1 298.625 262.974 0.000970423
6423 309 1 298.278 262.704 0.0010002
6424 287 1 297.92 262.423 0.00103085
6425 266 1 297.549 262.13 0.0010624
6426 312 1 297.167 261.824 0.00109487
6427 274 1 296.773 261.508 0.0011283
6428 313 1 296.367 261.179 0.0011627
6429 321 1 295.95 260.838 0.00119811
6430 300 1 295.521 260.486 0.00123455
6431 300 1 295.081 260.122 0.00127205
6432 309 1 294.629 259.747 0.00131064
6433 316 1 294.165 259.36 0.00135036
6434 304 1 293.691 258.962 0.00139122
6435 256 1 293.204 258.552 0.00143327
6436 303 1 292.707 258.131 0.00147654
6437 333 1 292.198 257.698 0.00152105
6438 317 1 291.678 257.254 0.00156685
6439 298 1 291.148 256.799 0.00161397
6440 301 1 290.606 256.333 0.00166245
6441 296 1 290.053 255.856 0.00171231
6442 283 1 289.489 255.368 0.00176361
6443 267 1 288.914 254.869 0.00181638
6444 284 1 288.329 254.358 0.00187065
6445 278 1 287.732 253.838 0.00192648
6446 247 1 287.126 253.306 0.0019839
6447 284 1 286.508 252.764 0.00204296
6448 270 1 285.88 252.211 0.00210369
6449 286 1 285.242 251.648 0.00216615
6450 267 1 284.593 251.074 0.00223039
6451 290 1 283.935 250.49 0.00229644
6452 261 1 283.265 249.895 0.00236436
6453 266 1 282.586 249.291 0.00243421
6454 274 1 281.897 248.676 0.00250602
6455 290 1 281.198 248.051 0.00257985
6456 258 1 280.489 247.416 0.00265576
6457 287 1 279.77 246.772 0.00273381
6458 280 1 279.042 246.117 0.00281404
6459 272 1 278.304 245.453 0.00289652
6460 249 1 277.556 244.78 0.00298131
6461 310 1 276.799 244.096 0.00306847
6462 245 1 276.033 243.404 0.00315806
6463 267 1 275.257 242.702 0.00325014
6464 269 1 274.473 241.991 0.00334479
6465 271 1 273.679 241.27 0.00344206
6466 294 1 272.876 240.541 0.00354203
6467 287 1 272.065 239.802 0.00364478
6468 270 1 271.244 239.055 0.00375036
6469 275 1 270.415 238.299 0.00385886
6470 282 1 269.578 237.534 0.00397035
6471 289 1 268.732 236.761 0.00408491
6472 270 1 267.877 235.979 0.00420262
6473 274 1 267.014 235.189 0.00432356
6474 256 1 266.144 234.39 0.00444782
6475 269 1 265.265 233.584 0.00457548
6476 287 1 264.378 232.769 0.00470663
6477 261 1 263.483 231.946 0.00484136
6478 286 1 262.58 231.116 0.00497977
6479 275 1 261.67 230.278 0.00512194
6480 258 1 260.753 229.432 0.00526797
6481 244 1 259.827 228.578 0.00541797
6482 263 1 258.895 227.717 0.00557203
6483 283 1 257.955 226.849 0.00573027
6484 268 1 257.009 225.974 0.00589278
6485 272 1 256.055 225.091 0.00605967
6486 230 1 255.094 224.202 0.00623106
6487 254 1 254.127 223.305 0.00640706
6488 235 1 253.153 222.402 0.00658778
6489 249 1 252.172 221.492 0.00677336
6490 286 1 251.185 220.576 0.0069639
6491 230 1 250.191 219.653 0.00715954
6492 246 1 249.192 218.724 0.00736041
6493 253 1 248.186 217.788 0.00756663
6494 262 1 247.174 216.847 0.00777834
6495 232 1 246.157 215.9 0.00799567
6496 271 1 245.133 214.946 0.00821878
6497 225 1 244.104 213.987 0.0084478
6498 263 1 243.069 213.022 0.00868288
6499 259 1 242.029 212.052 0.00892417
6500 259 1 240.984 211.076 0.00917183
6501 222 1 239.934 210.095 0.00942601
6502 275 1 238.878 209.109 0.00968688
6503 248 1 237.818 208.118 0.0099546
6504 219 1 236.752 207.122 0.0102293
6505 210 1 235.682 206.121 0.0105113
6506 237 1 234.608 205.115 0.0108006
6507 253 1 233.528 204.105 0.0110974
6508 221 1 232.445 203.09 0.011402
6509 238 1 231.357 202.071 0.0117146
6510 251 1 230.265 201.047 0.0120352
6511 236 1 229.169 200.019 0.0123642
6512 218 1 228.069 198.988 0.0127016
6513 227 1 226.966 197.952 0.0130479
6514 242 1 225.859 196.913 0.013403
6515 223 1 224.748 195.87 0.0137673
6516 228 1 223.633 194.824 0.014141
6517 247 1 222.516 193.774 0.0145243
6518 242 1 221.395 192.72 0.0149175
6519 234 1 220.271 191.664 0.0153207
6520 221 1 219.144 190.604 0.0157342
6521 215 1 218.015 189.542 0.0161583
6522 231 1 216.882 188.476 0.0165932
6523 236 1 215.747 187.408 0.0170392
6524 218 1 214.61 186.338 0.0174965
6525 199 1 213.47 185.264 0.0179654
6526 231 1 212.328 184.189 0.0184463
6527 199 1 211.183 183.111 0.0189393
6528 255 1 210.037 182.031 0.0194447
6529 204 1 208.888 180.948 0.0199629
6530 217 1 207.738 179.864 0.0204941
6531 213 1 206.586 178.778 0.0210388
6532 214 1 205.433 177.691 0.021597
6533 202 1 204.278 176.601 0.0221693
6534 203 1 203.121 175.511 0.0227559
6535 209 1 201.964 174.418 0.0233572
6536 209 1 200.805 173.325 0.0239734
6537 197 1 199.645 172.23 0.024605
6538 174 1 198.484 171.135 0.0252524
6539 190 1 197.323 170.038 0.0259157
6540 199 1 196.161 168.941 0.0265956
6541 194 1 194.998 167.842 0.0272922
6542 189 1 193.834 166.743 0.0280061
6543 196 1 192.67 165.644 0.0287376
6544 202 1 191.506 164.544 0.0294871
6545 196 1 190.342 163.444 0.030255
6546 190 1 189.178 162.344 0.0310417
6547 190 1 188.013 161.244 0.0318478
6548 190 1 186.849 160.143 0.0326736
6549 175 1 185.685 159.043 0.0335195
6550 173 1 184.522 157.943 0.0343861
6551 206 1 183.359 156.843 0.0352738
6552 183 1 182.196 155.744 0.036183
6553 185 1 181.034 154.645 0.0371143
6554 175 1 179.873 153.546 0.0380682
6555 163 1 178.712 152.449 0.0390452
6556 172 1 177.553 151.352 0.0400457
6557 169 1 176.394 150.256 0.0410704
6558 185 1 175.237 149.161 0.0421197
6559 152 1 174.081 148.067 0.0431942
6560 160 1 172.926 146.975 0.0442945
6561 191 1 171.772 145.883 0.0454212
6562 173 1 170.621 144.793 0.0465748
6563 196 1 169.47 143.705 0.0477559
6564 160 1 168.322 142.618 0.0489652
6565 183 1 167.175 141.532 0.0502032
6566 174 1 166.03 140.448 0.0514707
6567 166 1 164.887 139.367 0.0527682
6568 164 1 163.746 138.287 0.0540964
6569 168 1 162.607 137.209 0.0554559
6570 178 1 161.47 136.133 0.0568476
6571 184 1 160.336 135.059 0.058272
6572 167 1 159.204 133.987 0.0597299
6573 183 1 158.074 132.918 0.0612219
6574 160 1 156.947 131.851 0.062749
6575 149 1 155.822 130.787 0.0643118
6576 163 1 154.701 129.725 0.065911
6577 157 1 153.582 128.665 0.0675475
6578 160 1 152.466 127.609 0.0692221
6579 156 1 151.353 126.555 0.0709356
6580 160 1 150.242 125.504 0.0726888
6581 150 1 149.135 124.456 0.0744826
6582 139 1 148.031 123.411 0.0763178
6583 175 1 146.931 122.369 0.0781954
6584 161 1 145.833 121.331 0.0801162
6585 138 1 144.739 120.295 0.0820811
6586 153 1 143.649 119.263 0.0840911
6587 128 1 142.562 118.234 0.0861471
6588 132 1 141.478 117.209 0.0882502
6589 152 1 140.399 116.187 0.0904013
6590 128 1 139.322 115.168 0.0926013
6591 128 1 138.25 114.153 0.0948514
6592 121 1 137.182 113.142 0.0971526
6593 166 1 136.117 112.135 0.0995059
6594 126 1 135.056 111.131 0.101912
6595 147 1 134 110.131 0.104373
6596 146 1 132.947 109.135 0.10689
6597 142 1 131.899 108.143 0.109463
6598 138 1 130.854 107.155 0.112094
6599 146 1 129.815 106.172 0.114783
6600 125 1 128.779 105.192 0.117533
6601 133 1 127.748 104.216 0.120345
6602 130 1 126.721 103.245 0.123219
6603 140 1 125.698 102.278 0.126157
6604 105 1 124.68 101.316 0.12916
6605 139 1 123.667 100.357 0.13223
6606 139 1 122.658 99.4035 0.135368
6607 127 1 121.654 98.4541 0.138575
6608 129 1 120.655 97.5093 0.141853
6609 110 1 119.66 96.569 0.145204
6610 114 1 118.671 95.6334 0.148627
6611 117 1 117.686 94.7024 0.152126
6612 115 1 116.705 93.7761 0.155702
6613 120 1 115.73 92.8546 0.159355
6614 130 1 114.76 91.9378 0.163089
6615 99 1 113.795 91.0258 0.166904
6616 93 1 112.835 90.1187 0.170801
6617 109 1 111.88 89.2164 0.174783
6618 116 1 110.93 88.3191 0.178852
6619 117 1 109.985 87.4268 0.183008
6620 100 1 109.046 86.5394 0.187254
6621 121 1 108.111 85.657 0.191591
6622 88 1 107.182 84.7797 0.196022
6623 100 1 106.258 83.9074 0.200547
6624 111 1 105.34 83.0403 0.20517
6625 79 1 104.427 82.1783 0.209891
6626 125 1 103.519 81.3214 0.214713
6627 113 1 102.617 80.4698 0.219638
6628 117 1 101.72 79.6233 0.224667
6629 99 1 100.828 78.7821 0.229803
6630 88 1 99.9421 77.9462 0.235048
6631 103 1 99.0616 77.1155 0.240404
6632 100 1 98.1866 76.2901 0.245872
6633 98 1 97.3172 75.47 0.251456
6634 109 1 96.4533 74.6553 0.257156
6635 113 1 95.595 73.8459 0.262977
6636 95 1 94.7424 73.0419 0.268919
6637 76 1 93.8953 72.2433 0.274985
6638 90 1 93.0539 71.4501 0.281178
6639 96 1 92.2182 70.6623 0.287499
6640 70 1 91.3881 69.88 0.293952
6641 98 1 90.5637 69.103 0.300539
6642 89 1 89.745 68.3316 0.307261
6643 81 1 88.9321 67.5656 0.314123
6644 82 1 88.1249 66.8051 0.321126
6645 95 1 87.3234 66.05 0.328272
6646 88 1 86.5277 65.3005 0.335566
6647 88 1 85.7377 64.5564 0.343009
6648 90 1 84.9535 63.8179 0.350604
6649 84 1 84.1751 63.0848 0.358353
6650 103 1 83.4024 62.3573 0.366261
6651 104 1 82.6356 61.6353 0.374329
6652 56 1 81.8745 60.9188 0.382561
6653 75 1 81.1193 60.2079 0.390959
6654 76 1 80.3699 59.5025 0.399527
6655 81 1 79.6262 58.8026 0.408268
6656 76 1 78.8884 58.1082 0.417185
6657 74 1 78.1565 57.4193 0.42628
6658 75 1 77.4303 56.736 0.435558
6659 73 1 76.7099 56.0582 0.445021
6660 79 1 75.9954 55.3859 0.454673
6661 71 1 75.2867 54.7191 0.464517
6662 75 1 74.5838 54.0578 0.474556
6663 81 1 73.8867 53.4021 0.484795
6664 58 1 73.1954 52.7518 0.495236
6665 84 1 72.51 52.107 0.505884
6666 70 1 71.8303 51.4677 0.516741
6667 72 1 71.1565 50.8339 0.527811
6668 73 1 70.4884 50.2056 0.539099
6669 81 1 69.8261 49.5827 0.550609
6670 70 1 69.1697 48.9652 0.562342
6671 66 1 68.519 48.3532 0.574305
6672 83 1 67.874 47.7466 0.586501
6673 66 1 67.2348 47.1455 0.598933
6674 58 1 66.6014 46.5497 0.611606
6675 79 1 65.9738 45.9593 0.624525
6676 56 1 65.3518 45.3743 0.637693
6677 74 1 64.7356 44.7946 0.651114
6678 70 1 64.1251 44.2203 0.664793
6679 73 1 63.5203 43.6514 0.678734
6680 45 1 62.9212 43.0877 0.692942
6681 73 1 62.3278 42.5293 0.707422
6682 59 1 61.74 41.9762 0.722177
6683 62 1 61.1579 41.4284 0.737213
6684 63 1 60.5815 40.8858 0.752534
6685 63 1 60.0106 40.3485 0.768145
6686 62 1 59.4454 39.8164 0.78405
6687 55 1 58.8858 39.2894 0.800256
6688 58 1 58.3317 38.7676 0.816766
6689 55 1 57.7833 38.251 0.833586
6690 54 1 57.2404 37.7395 0.850721
6691 57 1 56.703 37.2331 0.868177
6692 40 1 56.1711 36.7317 0.885957
6693 58 1 55.6448 36.2355 0.904068
6694 63 1 55.1239 35.7442 0.922516
6695 38 1 54.6085 35.258 0.941305
6696 53 1 54.0985 34.7768 0.960441
6697 54 1 53.594 34.3006 0.97993
6698 56 1 53.0949 33.8293 0.999777
6699 46 1 52.6012 33.3629 1.01999
6700 63 1 52.1129 32.9014 1.04057
6701 49 1 51.6299 32.4448 1.06153
6702 54 1 51.1523 31.9931 1.08287
6703 52 1 50.6799 31.5461 1.1046
6704 45 1 50.2129 31.104 1.12672
6705 43 1 49.7512 30.6666 1.14924
6706 46 1 49.2947 30.234 1.17217
6707 56 1 48.8434 29.8061 1.19552
6708 38 1 48.3974 29.3828 1.21928
6709 54 1 47.9566 28.9643 1.24347
6710 48 1 47.5209 28.5503 1.26809
6711 46 1 47.0904 28.141 1.29315
6712 51 1 46.665 27.7362 1.31866
6713 40 1 46.2448 27.336 1.34462
6714 34 1 45.8296 26.9403 1.37105
6715 61 1 45.4195 26.5491 1.39794
6716 43 1 45.0144 26.1624 1.4253
6717 43 1 44.6144 25.7801 1.45315
6718 47 1 44.2194 25.4022 1.48148
6719 48 1 43.8293 25.0287 1.51031
6720 32 1 43.4442 24.6595 1.53965
6721 47 1 43.064 24.2946 1.5695
6722 43 1 42.6888 23.934 1.59987
6723 34 1 42.3184 23.5777 1.63076
6724 37 1 41.9529 23.2256 1.66219
6725 47 1 41.5922 22.8777 1.69417
6726 33 1 41.2364 22.5339 1.72669
6727 37 1 40.8853 22.1943 1.75978
6728 48 1 40.539 21.8588 1.79343
6729 40 1 40.1975 21.5273 1.82766
6730 49 1 39.8607 21.1999 1.86247
6731 56 1 39.5287 20.8765 1.89787
6732 42 1 39.2013 20.5571 1.93388
6733 31 1 38.8785 20.2416 1.9705
6734 43 1 38.5604 19.93 2.00773
6735 33 1 38.2469 19.6223 2.0456
6736 40 1 37.938 19.3185 2.0841
6737 36 1 37.6337 19.0185 2.12324
6738 33 1 37.334 18.7222 2.16305
6739 43 1 37.0387 18.4297 2.20351
6740 33 1 36.748 18.141 2.24465
6741 43 1 36.4617 17.8559 2.28648
6742 37 1 36.1799 17.5745 2.329
6743 36 1 35.9026 17.2968 2.37222
6744 44 1 35.6296 17.0226 2.41615
6745 47 1 35.3611 16.752 2.46081
6746 33 1 35.0969 16.4849 2.5062
6747 43 1 34.837 16.2213 2.55233
6748 26 1 34.5815 15.9612 2.59921
6749 25 1 34.3303 15.7046 2.64686
6750 28 1 34.0834 15.4513 2.69528
6751 39 1 33.8408 15.2014 2.74449
6752 38 1 33.6024 14.9549 2.79449
6753 42 1 33.3682 14.7117 2.8453
6754 31 1 33.1382 14.4717 2.89692
6755 30 1 32.9124 14.235 2.94937
6756 29 1 32.6908 14.0015 3.00266
6757 29 1 32.4733 13.7713 3.0568
6758 38 1 32.2599 13.5441 3.1118
6759 30 1 32.0506 13.3201 3.16767
6760 29 1 31.8454 13.0992 3.22443
6761 32 1 31.6443 12.8814 3.28208
6762 20 1 31.4472 12.6666 3.34064
6763 27 1 31.2542 12.4548 3.40012
6764 36 1 31.0651 12.2459 3.46053
6765 43 1 30.88 12.04 3.52188
6766 37 1 30.6989 11.837 3.58419
6767 21 1 30.5218 11.6369 3.64747
6768 31 1 30.3485 11.4397 3.71172
6769 36 1 30.1792 11.2452 3.77697
6770 35 1 30.0138 11.0536 3.84322
6771 39 1 29.8523 10.8647 3.91049
6772 42 1 29.6946 10.6785 3.97879
6773 26 1 29.5408 10.4951 4.04814
6774 27 1 29.3908 10.3143 4.11854
6775 47 1 29.2446 10.1362 4.19001
6776 21 1 29.1022 9.96062 4.26256
6777 25 1 28.9636 9.78768 4.33621
6778 23 1 28.8288 9.61729 4.41096
6779 29 1 28.6977 9.44942 4.48684
6780 27 1 28.5703 9.28405 4.56386
6781 35 1 28.4467 9.12115 4.64203
6782 30 1 28.3267 8.96069 4.72136
6783 25 1 28.2105 8.80265 4.80187
6784 27 1 28.0979 8.64699 4.88357
6785 26 1 27.989 8.49368 4.96648
6786 34 1 27.8838 8.34271 5.05061
6787 19 1 27.7821 8.19404 5.13597
6788 24 1 27.6841 8.04764 5.22258
6789 40 1 27.5898 7.90349 5.31046
6790 22 1 27.499 7.76156 5.39962
6791 35 1 27.4118 7.62182 5.49007
6792 19 1 27.3281 7.48425 5.58183
6793 27 1 27.2481 7.34882 5.67491
6794 28 1 27.1716 7.21551 5.76934
6795 30 1 27.0986 7.08428 5.86511
6796 34 1 27.0292 6.95512 5.96226
6797 22 1 26.9632 6.82799 6.06079
6798 30 1 26.9008 6.70288 6.16072
6799 29 1 26.8419 6.57975 6.26207
6800 35 1 26.7865 6.45858 6.36485
6801 25 1 26.7345 6.33935 6.46908
6802 20 1 26.6861 6.22203 6.57477
6803 34 1 26.6411 6.10659 6.68194
6804 24 1 26.5995 5.99302 6.7906
6805 33 1 26.5614 5.88129 6.90078
6806 28 1 26.5267 5.77137 7.01249
6807 31 1 26.4955 5.66324 7.12574
6808 28 1 26.4677 5.55688 7.24055
6809 25 1 26.4433 5.45226 7.35694
6810 22 1 26.4223 5.34937 7.47493
6811 29 1 26.4047 5.24817 7.59452
6812 21 1 26.3906 5.14864 7.71575
6813 25 1 26.3798 5.05077 7.83862
6814 33 1 26.3724 4.95452 7.96315
6815 22 1 26.3683 4.85989 8.08936
6816 31 1 26.3677 4.76684 8.21727
6817 24 1 26.3704 4.67535 8.34689
6818 24 1 26.3765 4.58541 8.47824
6819 28 1 26.386 4.49698 8.61134
6820 31 1 26.3988 4.41006 8.74621
6821 23 1 26.415 4.32461 8.88286
6822 31 1 26.4345 4.24063 9.02132
6823 26 1 26.4574 4.15808 9.16159
6824 34 1 26.4836 4.07694 9.3037
6825 24 1 26.5132 3.99721 9.44766
6826 30 1 26.5461 3.91885 9.5935
6827 19 1 26.5824 3.84185 9.74122
6828 25 1 26.622 3.76618 9.89086
6829 25 1 26.6649 3.69184 10.0424
6830 38 1 26.7112 3.61879 10.1959
6831 22 1 26.7608 3.54702 10.3514
6832 27 1 26.8137 3.47652 10.5089
6833 35 1 26.87 3.40725 10.6683
6834 27 1 26.9296 3.33922 10.8298
6835 24 1 26.9926 3.27238 10.9933
6836 32 1 27.0589 3.20674 11.1589
6837 23 1 27.1285 3.14226 11.3265
6838 36 1 27.2015 3.07894 11.4963
6839 24 1 27.2778 3.01676 11.6681
6840 30 1 27.3574 2.95569 11.8421
6841 23 1 27.4404 2.89573 12.0182
6842 27 1 27.5267 2.83684 12.1965
