# exported by fityk 0.8.7
#8-Mo:x	8-Mo:y	8-Mo:s	8-Mo:F(x)	8-Mo:%_4(x)	8-Mo:%_5(x)	8-Mo:%_6(x)	8-Mo:%_7(x)	8-Mo:a
20.71	0	1	0.110901	5.12121e-032	0.110901	1.49885e-109	3.31e-056	1
20.73	1	1	0.0848532	1.9659e-032	0.0848532	6.81231e-110	1.90311e-056	1
20.74	0	1	0.0740914	1.2154e-032	0.0740914	4.59054e-110	1.44243e-056	1
20.76	0	1	0.0562905	4.62554e-033	0.0562905	2.0826e-110	8.27891e-057	1
20.77	0	1	0.0489782	2.84739e-033	0.0489782	1.4021e-110	6.26937e-057	1
20.79	0	1	0.0369493	1.07435e-033	0.0369493	6.34928e-111	3.59208e-057	1
20.81	0	1	0.0277438	4.03039e-034	0.0277438	2.87172e-111	2.05572e-057	1
20.82	0	1	0.0239983	2.46327e-034	0.0239983	1.93042e-111	1.55448e-057	1
20.84	0	1	0.0178927	9.16154e-035	0.0178927	8.71513e-112	8.88066e-058	1
20.85	0	1	0.0154227	5.5752e-035	0.0154227	5.85311e-112	6.70944e-058	1
20.87	0	1	0.011418	2.05576e-035	0.011418	2.63763e-112	3.8264e-058	1
20.89	0	1	0.00841358	7.53681e-036	0.00841358	1.18717e-112	2.17967e-058	1
20.9	1	1	0.00720958	4.55364e-036	0.00720958	7.9609e-113	1.64437e-058	1
20.92	0	1	0.00527515	1.65512e-036	0.00527515	3.57656e-113	9.35067e-059	1
20.93	0	1	0.00450435	9.95697e-037	0.00450435	2.39617e-113	7.04814e-059	1
20.95	0	1	0.0032726	3.588e-037	0.0032726	1.07455e-113	4.00092e-059	1
20.96	0	1	0.00278457	2.14921e-037	0.00278457	7.19254e-114	3.0131e-059	1
20.98	0	1	0.00200889	7.67819e-038	0.00200889	3.21956e-114	1.70743e-059	1
21	0	1	0.00144248	2.72736e-038	0.00144248	1.4394e-114	9.66421e-060	1
21.01	1	1	0.00122017	1.62199e-038	0.00122017	9.61996e-115	7.26757e-060	1
21.03	0	1	0.000869985	5.71197e-039	0.000869985	4.29302e-115	4.10635e-060	1
21.04	0	1	0.000733315	3.38235e-039	0.000733315	2.86654e-115	3.08532e-060	1
21.06	1	1	0.000519179	1.1809e-039	0.000519179	1.27689e-115	1.74025e-060	1
21.08	0	1	0.000365848	4.09929e-040	0.000365848	5.68091e-116	9.80428e-061	1
21.09	1	1	0.000306568	2.41002e-040	0.000306568	3.78749e-116	7.35579e-061	1
21.11	1	1	0.000214509	8.29417e-041	0.000214509	1.68198e-116	4.13693e-061	1
21.12	0	1	0.000179118	4.85526e-041	0.000179118	1.12036e-116	3.10108e-061	1
21.14	1	1	0.00012445	1.65661e-041	0.00012445	4.9663e-117	1.74102e-061	1
21.15	0	1	0.000103552	9.65576e-042	0.000103552	3.305e-117	1.30395e-061	1
21.17	0	1	7.14412e-005	3.26624e-042	7.14412e-005	1.46235e-117	7.30795e-062	1
21.19	0	1	4.90566e-005	1.09853e-042	4.90566e-005	6.46254e-118	4.09096e-062	1
21.2	0	1	4.05794e-005	6.35711e-043	4.05794e-005	4.29418e-118	3.05951e-062	1
21.22	0	1	2.76688e-005	2.11973e-043	2.76688e-005	1.89424e-118	1.70972e-062	1
21.23	0	1	2.28069e-005	1.22139e-043	2.28069e-005	1.25752e-118	1.27753e-062	1
21.25	1	1	1.54414e-005	4.03765e-044	1.54414e-005	5.53703e-119	7.12669e-063	1
21.26	1	1	1.26833e-005	2.31649e-044	1.26833e-005	3.67247e-119	5.32055e-063	1
21.28	0	1	8.52684e-006	7.59207e-045	8.52684e-006	1.61408e-119	2.96289e-063	1
21.3	1	1	5.7056e-006	2.47397e-045	5.7056e-006	7.08536e-120	1.64805e-063	1
21.31	0	1	4.659e-006	1.40921e-045	4.659e-006	4.69226e-120	1.22859e-063	1
21.33	0	1	3.09558e-006	4.55263e-046	3.09558e-006	2.056e-120	6.82191e-064	1
21.34	3	1.73205	2.51884e-006	2.58209e-046	2.51884e-006	1.36034e-120	5.08119e-064	1
21.36	0	1	1.66183e-006	8.27017e-047	1.66183e-006	5.94968e-121	2.81648e-064	1
21.38	1	1	1.09126e-006	2.63367e-047	1.09126e-006	2.59903e-121	1.55934e-064	1
21.39	0	1	8.82744e-007	1.48302e-047	8.82744e-007	1.717e-121	1.15977e-064	1
21.41	0	1	5.7559e-007	4.6822e-048	5.7559e-007	7.48677e-122	6.40988e-065	1
21.42	0	1	4.63967e-007	2.62522e-048	4.63967e-007	4.94148e-122	4.76322e-065	1
21.44	0	1	3.00401e-007	8.21716e-049	3.00401e-007	2.15073e-122	2.62798e-065	1
21.45	0	1	2.41292e-007	4.58737e-049	2.41292e-007	1.41824e-122	1.95117e-065	1
21.47	0	1	1.55129e-007	1.42356e-049	1.55129e-007	6.16147e-123	1.07463e-065	1
21.49	0	1	9.92662e-008	4.39229e-050	9.92662e-008	2.67355e-123	5.9118e-066	1
21.5	1	1	7.92664e-008	2.43452e-050	7.92664e-008	1.76032e-123	4.38289e-066	1
21.52	0	1	5.03655e-008	7.44703e-051	5.03655e-008	7.6243e-124	2.40694e-066	1
21.53	1	1	4.00764e-008	4.10991e-051	4.00764e-008	5.0154e-124	1.7829e-066	1
21.55	1	1	2.52853e-008	1.2464e-051	2.52853e-008	2.1683e-124	9.77403e-067	1
21.57	0	1	1.58784e-008	3.75825e-052	1.58784e-008	9.36277e-125	5.352e-067	1
21.58	1	1	1.25605e-008	2.05927e-052	1.25605e-008	6.14962e-125	3.95865e-067	1
21.6	0	1	7.83215e-009	6.15598e-053	7.83215e-009	2.65056e-125	2.16388e-067	1
21.61	1	1	6.17378e-009	3.35856e-053	6.17378e-009	1.73934e-125	1.59914e-067	1
21.63	0	1	3.82261e-009	9.95386e-054	3.82261e-009	7.48305e-126	8.72598e-068	1
21.64	0	1	3.00261e-009	5.40723e-054	3.00261e-009	4.906e-126	6.44301e-068	1
21.66	0	1	1.84605e-009	1.5888e-054	1.84605e-009	2.10682e-126	3.50962e-068	1
21.68	0	1	1.12965e-009	4.64158e-055	1.12965e-009	9.03647e-127	1.90953e-068	1
21.69	0	1	8.82125e-010	2.50339e-055	8.82125e-010	5.91541e-127	1.4079e-068	1
21.71	1	1	5.36004e-010	7.2507e-056	5.36004e-010	2.53257e-127	7.64681e-069	1
21.72	2	1.41421	4.17082e-010	3.89376e-056	4.17082e-010	1.65634e-127	5.63308e-069	1
21.74	0	1	2.51649e-010	1.11809e-056	2.51649e-010	7.07834e-128	3.05421e-069	1
21.76	0	1	1.51121e-010	3.19218e-057	1.51121e-010	3.02122e-128	1.65404e-069	1
21.77	1	1	1.16903e-010	1.70199e-057	1.16903e-010	1.97292e-128	1.21669e-069	1
21.79	0	1	6.97096e-011	4.8175e-058	6.97096e-011	8.40555e-129	6.57768e-070	1
21.8	0	1	5.37354e-011	2.55751e-058	5.37354e-011	5.48398e-129	4.83425e-070	1
21.82	0	1	3.18173e-011	7.17692e-059	3.18173e-011	2.33216e-129	2.60893e-070	1
21.83	0	1	2.44399e-011	3.79369e-059	2.44399e-011	1.52016e-129	1.91576e-070	1
21.85	0	1	1.43694e-011	1.05545e-059	1.43694e-011	6.45293e-130	1.03209e-070	1
21.87	0	1	8.40879e-012	2.91955e-060	8.40879e-012	2.73586e-130	5.55381e-071	1
21.88	2	1.41421	6.42119e-012	1.53221e-060	6.42119e-012	1.78059e-130	4.07228e-071	1
21.9	0	1	3.73119e-012	4.20197e-061	3.73119e-012	7.53541e-131	2.18753e-071	1
21.91	0	1	2.83921e-012	2.19576e-061	2.83921e-012	4.89981e-131	1.60259e-071	1
21.93	1	1	1.6382e-012	5.96998e-062	1.6382e-012	2.0698e-131	8.59371e-072	1
21.95	2	1.41421	9.40787e-013	1.61386e-062	9.40787e-013	8.73264e-132	4.60293e-072	1
21.96	0	1	7.11685e-013	8.37288e-063	7.11685e-013	5.66965e-132	3.36723e-072	1
21.98	0	1	4.05834e-013	2.24399e-063	4.05834e-013	2.3877e-132	1.8004e-072	1
21.99	0	1	3.05924e-013	1.1592e-063	3.05924e-013	1.54879e-132	1.31592e-072	1
22.01	2	1.41421	1.73225e-013	3.08008e-064	1.73225e-013	6.5106e-133	7.02375e-073	1
22.02	0	1	1.3012e-013	1.58426e-064	1.3012e-013	4.21927e-133	5.12921e-073	1
22.04	0	1	7.31604e-014	4.17334e-065	7.31604e-014	1.7704e-133	2.73296e-073	1
22.06	0	1	4.09418e-014	1.09306e-065	4.09418e-014	7.41951e-134	1.45449e-073	1
22.07	0	1	3.05735e-014	5.58197e-066	3.05735e-014	4.80096e-134	1.06063e-073	1
22.09	2	1.41421	1.69892e-014	1.44945e-066	1.69892e-014	2.00834e-134	5.63487e-074	1
22.1	2	1.41421	1.26421e-014	7.37013e-067	1.26421e-014	1.29836e-134	4.1054e-074	1
22.12	0	1	6.97559e-015	1.89734e-067	6.97559e-015	5.42137e-135	2.17731e-074	1
22.14	1	1	3.8309e-015	4.85645e-068	3.8309e-015	2.26096e-135	1.1534e-074	1
22.15	0	1	2.83396e-015	2.45172e-068	2.83396e-015	1.45944e-135	8.39114e-075	1
22.17	1	1	1.54543e-015	6.22155e-069	1.54543e-015	6.07544e-136	4.43735e-075	1
22.18	0	1	1.13923e-015	3.12735e-069	1.13923e-015	3.91809e-136	3.22542e-075	1
22.2	1	1	6.16882e-016	7.86794e-070	6.16882e-016	1.62806e-136	1.70268e-075	1
22.21	0	1	4.53139e-016	3.93792e-070	4.53139e-016	1.04898e-136	1.23656e-075	1
22.23	0	1	2.43646e-016	9.82213e-071	2.43646e-016	4.35081e-137	6.51637e-076	1
22.25	0	1	1.3039e-016	2.43584e-071	1.3039e-016	1.80236e-137	3.42997e-076	1
22.26	1	1	9.52181e-017	1.21041e-071	9.52181e-017	1.15952e-137	2.48739e-076	1
22.28	2	1.41421	5.05988e-017	2.97598e-072	5.05988e-017	4.79462e-138	1.30699e-076	1
22.29	1	1	3.682e-017	1.47246e-072	3.682e-017	3.08172e-138	9.46991e-077	1
22.31	4	2	1.94286e-017	3.58918e-073	1.94286e-017	1.27196e-138	4.96726e-077	1
22.32	1	1	1.40881e-017	1.76821e-073	1.40881e-017	8.16803e-139	3.59594e-077	1
22.34	0	1	7.3815e-018	4.27309e-074	7.3815e-018	3.36515e-139	1.8829e-077	1
22.36	0	1	3.84941e-018	1.02672e-074	3.84941e-018	1.38472e-139	9.84772e-078	1
22.37	1	1	2.77494e-018	5.02194e-075	2.77494e-018	8.87853e-140	7.1187e-078	1
22.39	0	1	1.43694e-018	1.19629e-075	1.43694e-018	3.64673e-140	3.71666e-078	1
22.4	1	1	1.0322e-018	5.82618e-076	1.0322e-018	2.33607e-140	2.68436e-078	1
22.42	1	1	5.30745e-019	1.37596e-076	5.30745e-019	9.57753e-141	1.39906e-078	1
22.44	2	1.41421	2.71622e-019	3.23094e-077	2.71622e-019	3.92185e-141	7.28326e-079	1
22.45	2	1.41421	1.93972e-019	1.56226e-077	1.93972e-019	2.50849e-141	5.25269e-079	1
22.47	1	1	9.85718e-020	3.63692e-078	9.85718e-020	1.02531e-141	2.72971e-079	1
22.48	0	1	7.01445e-020	1.751e-078	7.01445e-020	6.55206e-142	1.96695e-079	1
22.5	1	1	3.53952e-020	4.0413e-079	3.53952e-020	2.67317e-142	1.0204e-079	1
22.51	1	1	2.50988e-020	1.93732e-079	2.50988e-020	1.70668e-142	7.34631e-080	1
22.53	1	1	1.25759e-020	4.43293e-080	1.25759e-020	6.95033e-143	3.80443e-080	1
22.55	0	1	6.27167e-021	1.00852e-080	6.27167e-021	2.82702e-143	1.96791e-080	1
22.56	1	1	4.42119e-021	4.80002e-081	4.42119e-021	1.80216e-143	1.41473e-080	1
22.58	0	1	2.18937e-021	1.08266e-081	2.18937e-021	7.31681e-144	7.30518e-081	1
22.59	0	1	1.53795e-021	5.13072e-082	1.53795e-021	4.66002e-144	5.24712e-081	1
22.61	1	1	7.56237e-022	1.14731e-082	7.56237e-022	1.88852e-144	2.70472e-081	1
22.63	3	1.73205	3.7011e-022	2.55086e-083	3.7011e-022	7.64411e-145	1.39258e-081	1
22.64	0	1	2.58464e-022	1.2002e-083	2.58464e-022	4.86106e-145	9.98799e-082	1
22.66	1	1	1.25606e-022	2.64554e-084	1.25606e-022	1.964e-145	5.13355e-082	1
22.67	0	1	8.74073e-023	1.23939e-084	8.74073e-023	1.24781e-145	3.67873e-082	1
22.69	0	1	4.21786e-023	2.70847e-085	4.21786e-023	5.03225e-146	1.88747e-082	1
22.7	1	1	2.92482e-023	1.26341e-085	2.92482e-023	3.19427e-146	1.3514e-082	1
22.72	0	1	1.40145e-023	2.73726e-086	1.40145e-023	1.28585e-146	6.92164e-083	1
22.74	1	1	6.6837e-024	5.89644e-087	6.6837e-024	5.16991e-147	3.54104e-083	1
22.75	0	1	4.60755e-024	2.73081e-087	4.60755e-024	3.27664e-147	2.53164e-083	1
22.77	2	1.41421	2.18194e-024	5.83204e-088	2.18194e-024	1.315e-147	1.2929e-083	1
22.78	0	1	1.49887e-024	2.68936e-088	1.49887e-024	8.32674e-148	9.23547e-084	1
22.8	0	1	7.04813e-025	5.6942e-089	7.04813e-025	3.33562e-148	4.70832e-084	1
22.82	0	1	3.29868e-025	1.19873e-089	3.29868e-025	1.33459e-148	2.39756e-084	1
22.83	0	1	2.25272e-025	5.48817e-090	2.25272e-025	8.43791e-149	1.71014e-084	1
22.85	1	1	1.04691e-025	1.14543e-090	1.04691e-025	3.36986e-149	8.69314e-085	1
22.86	0	1	7.12436e-026	5.22162e-091	7.12436e-026	2.12864e-149	6.19527e-085	1
22.88	1	1	3.28764e-026	1.08045e-091	3.28764e-026	8.48562e-150	3.14376e-085	1
22.89	0	1	2.2294e-026	4.90417e-092	2.2294e-026	5.3552e-150	2.23849e-085	1
22.91	1	1	1.02156e-026	1.00605e-092	1.02156e-026	2.1309e-150	1.13393e-085	1
22.93	0	1	4.65902e-027	2.05198e-093	4.65902e-027	8.46878e-151	5.73738e-086	1
22.94	1	1	3.14083e-027	9.24731e-094	3.14083e-027	5.33643e-151	4.07932e-086	1
22.96	1	1	1.42237e-027	1.86993e-094	1.42237e-027	2.11697e-151	2.06043e-086	1
22.97	1	1	9.55499e-028	8.39065e-095	9.55499e-028	1.33274e-151	1.46371e-086	1
22.99	0	1	4.29669e-028	1.68214e-095	4.29669e-028	5.27734e-152	7.38019e-087	1
23.01	0	1	1.92307e-028	3.35298e-096	1.92307e-028	2.08715e-152	3.71686e-087	1
23.02	2	1.41421	1.28428e-028	1.49375e-096	1.28428e-028	1.31197e-152	2.63658e-087	1
23.04	1	1	5.70764e-029	2.95191e-097	5.70764e-029	5.17926e-153	1.32554e-087	1
23.05	3	1.73205	3.79829e-029	1.30942e-097	3.79829e-029	3.25267e-153	9.39463e-088	1
23.07	0	1	1.67618e-029	2.56542e-098	1.67618e-029	1.28171e-153	4.71492e-088	1
23.08	1	1	1.11153e-029	1.13308e-098	1.11153e-029	8.04203e-154	3.33874e-088	1
23.1	0	1	4.87069e-030	2.20088e-099	4.87069e-030	3.16315e-154	1.67271e-088	1
23.12	0	1	2.1243e-030	4.25044e-100	2.1243e-030	1.24264e-154	8.37055e-089	1
23.13	0	1	1.40044e-030	1.86388e-100	1.40044e-030	7.78498e-155	5.91877e-089	1
23.15	0	1	6.06493e-031	3.5687e-101	6.06493e-031	3.05272e-155	2.9567e-089	1
23.16	0	1	3.98419e-031	1.55819e-101	3.98419e-031	1.91075e-155	2.08885e-089	1
23.18	0	1	1.71332e-031	2.95779e-102	1.71332e-031	7.47892e-156	1.04166e-089	1
23.2	0	1	7.3332e-032	5.58237e-103	7.3332e-032	2.92377e-156	5.18848e-090	1
23.21	0	1	4.78911e-032	2.41996e-103	4.78911e-032	1.82725e-156	3.66023e-090	1
23.23	1	1	2.03538e-032	4.52808e-104	2.03538e-032	7.13031e-157	1.81998e-090	1
23.24	0	1	1.32457e-032	1.95448e-104	1.32457e-032	4.4521e-157	1.28279e-090	1
23.26	0	1	5.58988e-033	3.6257e-105	5.58988e-033	1.73413e-157	6.36732e-091	1
23.27	0	1	3.62493e-033	1.55824e-105	3.62493e-033	1.08178e-157	4.48403e-091	1
23.29	1	1	1.51902e-033	2.86584e-106	1.51902e-033	4.20592e-158	2.22184e-091	1
23.31	1	1	6.33553e-034	5.24048e-107	6.33553e-034	1.63325e-158	1.09964e-091	1
23.32	0	1	4.08439e-034	2.23612e-107	4.08439e-034	1.0173e-158	7.73271e-092	1
23.34	0	1	1.69154e-034	4.05386e-108	1.69154e-034	3.94317e-159	3.82045e-092	1
23.35	0	1	1.08666e-034	1.72234e-108	1.08666e-034	2.45384e-159	2.68421e-092	1
23.37	0	1	4.46876e-035	3.09563e-109	4.46876e-035	9.49396e-160	1.32386e-092	1
23.38	0	1	2.86067e-035	1.30957e-109	2.86067e-035	5.90269e-160	9.29319e-093	1
23.4	0	1	1.16814e-035	2.33352e-110	1.16814e-035	2.27959e-160	4.57544e-093	1
23.42	0	1	4.74767e-036	4.13428e-111	4.74767e-036	8.79294e-161	2.25008e-093	1
23.43	0	1	3.02139e-036	1.73643e-111	3.02139e-036	5.45851e-161	1.57721e-093	1
23.45	0	1	1.21935e-036	3.05001e-112	1.21935e-036	2.10163e-161	7.74278e-094	1
23.46	0	1	7.73255e-037	1.27552e-112	7.73255e-037	1.30347e-161	5.42264e-094	1
23.48	0	1	3.0987e-037	2.22118e-113	3.0987e-037	5.00942e-162	2.65742e-094	1
23.5	0	1	1.23593e-037	3.84578e-114	1.23593e-037	1.92285e-162	1.30079e-094	1
23.51	0	1	7.79175e-038	1.5968e-114	7.79175e-038	1.19076e-162	9.09682e-095	1
23.53	0	1	3.08592e-038	2.74098e-115	3.08592e-038	4.56236e-163	4.44506e-095	1
23.54	0	1	1.93863e-038	1.13318e-115	1.93863e-038	2.82275e-163	3.10587e-095	1
23.56	1	1	7.62396e-039	1.92845e-116	7.62396e-039	1.07955e-163	1.51501e-095	1
23.57	0	1	4.77263e-039	7.9383e-117	4.77263e-039	6.67309e-164	1.05765e-095	1
23.59	0	1	1.86372e-039	1.33935e-117	1.86372e-039	2.54742e-164	5.15009e-096	1
23.61	0	1	7.24367e-040	2.2468e-118	7.24367e-040	9.71281e-165	2.50487e-096	1
23.62	0	1	4.50799e-040	9.18252e-119	4.50799e-040	5.99471e-165	1.74615e-096	1
23.64	0	1	1.73979e-040	1.52717e-119	1.73979e-040	2.28149e-165	8.478e-097	1
23.65	0	1	1.07892e-040	6.21459e-120	1.07892e-040	1.40684e-165	5.90488e-097	1
23.67	1	1	4.13467e-041	1.02469e-120	4.13467e-041	5.3444e-166	2.86198e-097	1
23.69	0	1	1.57706e-041	1.67987e-121	1.57706e-041	2.02779e-166	1.38554e-097	1
23.7	1	1	9.72271e-042	6.78704e-122	9.72271e-042	1.2485e-166	9.63617e-098	1
23.72	0	1	3.6824e-042	1.10311e-122	3.6824e-042	4.72844e-167	4.65692e-098	1
23.73	1	1	2.26223e-042	4.43763e-123	2.26223e-042	2.9086e-167	3.23599e-098	1
23.75	0	1	8.50781e-043	7.15062e-124	8.50781e-043	1.09956e-167	1.56115e-098	1
23.76	0	1	5.20825e-043	2.86421e-124	5.20825e-043	6.75754e-168	1.08386e-098	1
23.78	1	1	1.94495e-043	4.57564e-125	1.94495e-043	2.54994e-168	5.2198e-099	1
23.8	1	1	7.22906e-044	7.26781e-126	7.22906e-044	9.61039e-169	2.5109e-099	1
23.81	1	1	4.39949e-044	2.8903e-126	4.39949e-044	5.89722e-169	1.74072e-099	1
23.83	0	1	1.62372e-044	4.55144e-127	1.62372e-044	2.21852e-169	8.35887e-100	1
23.84	1	1	9.84692e-045	1.80225e-127	9.84692e-045	1.36011e-169	5.78986e-100	1
23.86	1	1	3.60866e-045	2.8137e-128	3.60866e-045	5.10734e-170	2.77543e-100	1
23.88	1	1	1.31628e-045	4.36759e-129	1.31628e-045	1.91552e-170	1.32888e-100	1
23.89	0	1	7.93567e-046	1.71707e-129	7.93567e-046	1.17256e-170	9.1913e-101	1
23.91	0	1	2.87423e-046	2.64246e-130	2.87423e-046	4.38966e-171	4.39316e-101	1
23.92	1	1	1.72673e-046	1.03438e-130	1.72673e-046	2.68461e-171	3.0359e-101	1
23.94	1	1	6.21012e-047	1.57818e-131	6.21012e-047	1.00319e-171	1.44854e-101	1
23.95	1	1	3.71767e-047	6.15116e-132	3.71767e-047	6.12966e-172	1.00015e-101	1
23.97	0	1	1.32764e-047	9.30437e-133	1.32764e-047	2.28636e-172	4.76377e-102	1
23.99	0	1	4.71899e-048	1.39933e-133	4.71899e-048	8.51769e-173	2.26638e-102	1
24	0	1	2.80845e-048	5.41502e-134	2.80845e-048	5.19651e-173	1.56255e-102	1
24.02	1	1	9.9122e-049	8.07399e-135	9.9122e-049	1.93239e-173	7.42094e-103	1
24.03	0	1	5.87836e-049	3.11097e-135	5.87836e-049	1.17784e-173	5.1119e-103	1
24.05	0	1	2.06013e-049	4.59874e-136	2.06013e-049	4.37196e-174	2.42354e-103	1
24.07	0	1	7.18608e-050	6.75905e-137	7.18608e-050	1.62082e-174	1.14766e-103	1
24.08	0	1	4.23667e-050	2.58567e-137	4.23667e-050	9.86429e-175	7.89416e-104	1
24.1	0	1	1.46743e-050	3.76768e-138	1.46743e-050	3.65031e-175	3.73175e-104	1
24.11	0	1	8.62099e-051	1.43512e-138	8.62099e-051	2.21954e-175	2.56464e-104	1
24.13	0	1	2.96501e-051	2.07322e-139	2.96501e-051	8.19846e-176	1.21025e-104	1
24.14	0	1	1.73578e-051	7.86298e-140	1.73578e-051	4.98044e-176	8.3102e-105	1
24.16	0	1	5.92787e-052	1.12616e-140	5.92787e-052	1.8363e-176	3.91475e-105	1
24.18	0	1	2.01493e-052	1.60366e-141	2.01493e-052	6.76219e-177	1.84201e-105	1
24.19	0	1	1.17267e-052	6.03857e-142	1.17267e-052	4.10167e-177	1.26298e-105	1
24.21	0	1	3.95797e-053	8.52519e-143	3.95797e-053	1.50769e-177	5.93236e-106	1
24.22	0	1	2.29539e-053	3.19634e-143	2.29539e-053	9.13666e-178	4.064e-106	1
24.24	2	1.41421	7.69289e-054	4.47381e-144	7.69289e-054	3.3523e-178	1.90558e-106	1
24.26	0	1	2.56614e-054	6.22595e-145	2.56614e-054	1.22848e-178	8.92477e-107	1
24.27	1	1	1.47948e-054	2.31757e-145	1.47948e-054	7.43331e-179	6.1051e-107	1
24.29	0	1	4.90045e-055	3.19755e-146	4.90045e-055	2.71902e-179	2.85434e-107	1
24.3	0	1	2.81536e-055	1.18515e-146	2.81536e-055	1.64373e-179	1.95084e-107	1
24.32	0	1	9.25969e-056	1.6211e-147	9.25969e-056	6.00158e-180	9.10495e-108	1
24.33	0	1	5.30105e-056	5.98265e-148	5.30105e-056	3.62481e-180	6.21751e-108	1
24.35	0	1	1.73125e-056	8.11309e-149	1.73125e-056	1.32107e-180	2.89677e-108	1
24.37	1	1	5.62751e-057	1.09391e-149	5.62751e-057	4.80882e-181	1.34806e-108	1
24.38	2	1.41421	3.20279e-057	4.00816e-150	3.20279e-057	2.89998e-181	9.19213e-109	1
24.4	1	1	1.03376e-057	5.35793e-151	1.03376e-057	1.05369e-181	4.27025e-109	1
24.41	1	1	5.86273e-058	1.95473e-151	5.86273e-058	6.34851e-182	2.90926e-109	1
24.43	2	1.41421	1.879e-058	2.59055e-152	1.879e-058	2.30247e-182	1.34916e-109	1
24.45	0	1	5.99394e-059	3.41352e-153	5.99394e-059	8.34039e-183	6.2494e-110	1
24.46	0	1	3.3794e-059	1.23644e-153	3.3794e-059	5.01746e-183	4.25144e-110	1
24.48	0	1	1.07043e-059	1.61524e-154	1.07043e-059	1.81418e-183	1.96587e-110	1
24.49	0	1	6.01387e-060	5.82549e-155	6.01387e-060	1.09039e-183	1.33621e-110	1
24.51	0	1	1.89152e-060	7.54488e-156	1.89152e-060	3.93536e-184	6.16789e-111	1
24.52	0	1	1.05895e-060	2.70942e-156	1.05895e-060	2.36313e-184	4.18869e-111	1
24.54	1	1	3.30725e-061	3.47897e-157	3.30725e-061	8.51325e-185	1.93011e-111	1
24.56	1	1	1.02806e-061	4.4415e-158	1.02806e-061	3.06319e-185	8.88347e-112	1
24.57	0	1	5.7217e-062	1.58355e-158	5.7217e-062	1.8366e-185	6.02412e-112	1
24.59	0	1	1.76608e-062	2.00431e-159	1.76608e-062	6.59627e-186	2.76781e-112	1
24.6	0	1	9.79464e-063	7.11535e-160	9.79464e-063	3.95131e-186	1.87529e-112	1
24.62	0	1	3.002e-063	8.92862e-161	3.002e-063	1.41654e-186	8.60111e-113	1
24.63	0	1	1.65903e-063	3.15604e-161	1.65903e-063	8.47766e-187	5.82249e-113	1
24.65	1	1	5.04909e-064	3.92632e-162	5.04909e-064	3.03368e-187	2.66586e-113	1
24.67	1	1	1.52942e-064	4.8566e-163	1.52942e-064	1.08426e-187	1.21916e-113	1
24.68	0	1	8.40271e-065	1.70439e-163	8.40271e-065	6.47915e-188	8.2411e-114	1
24.7	1	1	2.52738e-065	2.09012e-164	2.52738e-065	2.31147e-188	3.76229e-114	1
24.71	0	1	1.38366e-065	7.30358e-165	1.38366e-065	1.37998e-188	2.54096e-114	1
24.73	0	1	4.13254e-066	8.87959e-166	4.13254e-066	4.91416e-189	1.158e-114	1
24.75	0	1	1.22846e-066	1.07338e-166	1.22846e-066	1.74781e-189	5.27125e-115	1
24.76	1	1	6.68601e-067	3.72389e-167	6.68601e-067	1.04188e-189	3.5549e-115	1
24.78	0	1	1.97355e-067	4.46284e-168	1.97355e-067	3.69887e-190	1.61539e-115	1
24.79	0	1	1.07034e-067	1.54164e-168	1.07034e-067	2.2029e-190	1.08846e-115	1
24.81	0	1	3.13716e-068	1.83169e-169	3.13716e-068	7.80641e-191	4.93746e-116	1
24.82	1	1	1.69543e-068	6.30016e-170	1.69543e-068	4.64495e-191	3.324e-116	1
24.84	0	1	4.93436e-069	7.42125e-171	4.93436e-069	1.64302e-191	1.50521e-116	1
24.86	0	1	1.42936e-069	8.69171e-172	1.42936e-069	5.80461e-192	6.80811e-117	1
24.87	2	1.41421	7.67943e-070	2.96813e-172	7.67943e-070	3.44858e-192	4.5767e-117	1
24.89	1	1	2.20889e-070	3.44641e-173	2.20889e-070	1.21612e-192	2.06645e-117	1
24.9	0	1	1.18258e-070	1.17185e-173	1.18258e-070	7.21849e-193	1.38795e-117	1
24.92	1	1	3.37762e-071	1.349e-174	3.37762e-071	2.5409e-193	6.2559e-118	1
24.94	0	1	9.60174e-072	1.54402e-175	9.60174e-072	8.93306e-194	2.81645e-118	1
24.95	0	1	5.11038e-072	5.21239e-176	5.11038e-072	5.29429e-194	1.88894e-118	1
24.97	0	1	1.44254e-072	5.91472e-177	1.44254e-072	1.85791e-194	8.48934e-119	1
24.98	0	1	7.65065e-073	1.98814e-177	7.65065e-073	1.10011e-194	5.68869e-119	1
25	1	1	2.14441e-073	2.23665e-178	2.14441e-073	3.85352e-195	2.55217e-119	1
25.01	0	1	1.13331e-073	7.48579e-179	1.13331e-073	2.27966e-195	1.70872e-119	1
25.03	2	1.41421	3.15423e-074	8.34919e-180	3.15423e-074	7.97073e-196	7.65264e-120	1
25.05	0	1	8.73769e-075	9.2588e-181	8.73769e-075	2.78353e-196	3.42332e-120	1
25.06	0	1	4.59074e-075	3.07662e-181	4.59074e-075	1.64417e-196	2.28864e-120	1
25.08	0	1	1.26276e-075	3.38251e-182	1.26276e-075	5.73126e-197	1.02201e-120	1
25.09	0	1	6.61112e-076	1.11914e-182	6.61112e-076	3.38223e-197	6.82664e-121	1
25.11	0	1	1.80572e-076	1.21985e-183	1.80572e-076	1.17683e-197	3.04319e-121	1
