# exported by fityk 0.8.7
#12-X:x	12-X:y	12-X:s	12-X:F(x)	12-X:%_1(x)	12-X:%_2(x)	12-X:%_4(x)	12-X:%_6(x)	12-X:a
18.89	2	1.41421	1.78618e-026	6.06919e-222	7.70585e-102	1.78618e-026	2.02473e-145	1
18.91	4	2	9.60212e-027	5.15895e-223	1.69164e-102	9.60212e-027	5.08219e-146	1
18.92	1	1	7.03231e-027	1.50079e-223	7.91173e-103	7.03231e-027	2.54351e-146	1
18.94	1	1	3.76337e-027	1.26452e-224	1.72441e-103	3.76337e-027	6.35735e-147	1
18.95	1	1	2.74995e-027	3.66247e-225	8.03613e-104	2.74995e-027	3.17495e-147	1
18.97	1	1	1.46501e-027	3.05884e-226	1.739e-104	1.46501e-027	7.90205e-148	1
18.99	3	1.73205	7.78121e-028	2.53975e-227	3.7452e-105	7.78121e-028	1.96117e-148	1
19	2	1.41421	5.66447e-028	7.30215e-228	1.73493e-105	5.66447e-028	9.75984e-149	1
19.02	1	1	2.99503e-028	6.0098e-229	3.70972e-106	2.99503e-028	2.412e-149	1
19.03	2	1.41421	2.17536e-028	1.72032e-229	1.71234e-106	2.17536e-028	1.1978e-149	1
19.05	1	1	1.14501e-028	1.40344e-230	3.63523e-107	1.14501e-028	2.94768e-150	1
19.07	2	1.41421	6.00868e-029	1.13823e-231	7.68059e-108	6.00868e-029	7.23348e-151	1
19.08	1	1	4.34783e-029	3.23439e-232	3.52409e-108	4.34783e-029	3.57949e-151	1
19.1	3	1.73205	2.27132e-029	2.60018e-233	7.39253e-109	2.27132e-029	8.74679e-152	1
19.11	0	1	1.6398e-029	7.35621e-234	3.37977e-109	1.6398e-029	4.31919e-152	1
19.13	1	1	8.5277e-030	5.86195e-235	7.03907e-110	8.5277e-030	1.05097e-152	1
19.14	3	1.73205	6.14274e-030	1.65113e-235	3.20664e-110	6.14274e-030	5.17871e-153	1
19.16	3	1.73205	3.18009e-030	1.3042e-236	6.63075e-111	3.18009e-030	1.25478e-153	1
19.18	1	1	1.64138e-030	1.02414e-237	1.36457e-111	1.64138e-030	3.03171e-154	1
19.19	1	1	1.17788e-030	2.86359e-238	6.17924e-112	1.17788e-030	1.48863e-154	1
19.21	4	2	6.05211e-031	2.22895e-239	1.26256e-112	6.05211e-031	3.58151e-155	1
19.22	3	1.73205	4.33329e-031	6.20498e-240	5.6968e-113	4.33329e-031	1.75487e-155	1
19.24	4	2	2.21646e-031	4.78748e-241	1.15566e-113	2.21646e-031	4.2042e-156	1
19.26	2	1.41421	1.13029e-031	3.67219e-242	2.33321e-114	1.13029e-031	1.00437e-156	1
19.27	1	1	8.06243e-032	1.01479e-242	1.04649e-114	8.06243e-032	4.90389e-157	1
19.29	2	1.41421	4.09293e-032	7.71562e-244	2.09769e-115	4.09293e-032	1.16657e-157	1
19.3	4	2	2.91291e-032	2.12281e-244	9.37484e-116	2.91291e-032	5.68378e-158	1
19.32	1	1	1.47208e-032	1.59986e-245	1.86574e-116	1.47208e-032	1.34638e-158	1
19.33	1	1	1.0453e-032	4.38238e-246	8.30839e-117	1.0453e-032	6.54595e-159	1
19.35	1	1	5.25875e-033	3.27382e-247	1.64168e-117	5.25875e-033	1.54406e-159	1
19.37	1	1	2.63763e-033	2.43137e-248	3.22835e-118	2.63763e-033	3.63183e-160	1
19.38	3	1.73205	1.8659e-033	6.6114e-249	1.42905e-118	1.8659e-033	1.75953e-160	1
19.4	3	1.73205	9.31657e-034	4.86705e-250	2.79013e-119	9.31657e-034	4.12117e-161	1
19.41	1	1	6.57581e-034	1.31764e-250	1.23065e-119	6.57581e-034	1.99238e-161	1
19.43	1	1	3.26853e-034	9.61488e-252	2.38558e-120	3.26853e-034	4.64679e-162	1
19.45	1	1	1.61975e-034	6.97498e-253	4.60229e-121	1.61975e-034	1.08071e-162	1
19.46	1	1	1.13895e-034	1.8745e-253	2.01784e-121	1.13895e-034	5.20626e-163	1
19.48	3	1.73205	5.61867e-035	1.34791e-254	3.86501e-122	5.61867e-035	1.2057e-163	1
19.49	1	1	3.94192e-035	3.60656e-255	1.68851e-122	3.94192e-035	5.79613e-164	1
19.51	0	1	1.93586e-035	2.57065e-256	3.21108e-123	1.93586e-035	1.33663e-164	1
19.52	2	1.41421	1.35509e-035	6.84799e-257	1.3978e-123	1.35509e-035	6.41194e-165	1
19.54	2	1.41421	6.62476e-036	4.83827e-258	2.63922e-124	6.62476e-036	1.47239e-165	1
19.56	1	1	3.22897e-036	3.39835e-259	4.95938e-125	3.22897e-036	3.37156e-166	1
19.57	1	1	2.25175e-036	8.98671e-260	2.14598e-125	2.25175e-036	1.61166e-166	1
19.59	3	1.73205	1.09257e-036	6.25683e-261	4.00369e-126	1.09257e-036	3.67486e-167	1
19.6	1	1	7.60193e-037	1.64731e-261	1.72623e-126	7.60193e-037	1.75293e-167	1
19.62	0	1	3.67189e-037	1.13685e-262	3.19755e-127	3.67189e-037	3.98006e-168	1
19.64	1	1	1.76826e-037	7.79983e-264	5.89465e-128	1.76826e-037	9.01132e-169	1
19.65	0	1	1.2257e-037	2.03854e-264	2.52638e-128	1.2257e-037	4.28329e-169	1
19.67	1	1	5.87595e-038	1.38636e-265	4.62405e-129	5.87595e-038	9.65687e-170	1
19.68	1	1	4.06381e-038	3.60743e-266	1.97472e-129	4.06381e-038	4.58042e-170	1
19.7	2	1.41421	1.93938e-038	2.43181e-267	3.58849e-130	1.93938e-038	1.02831e-170	1
19.71	3	1.73205	1.33825e-038	6.3e-268	1.52699e-130	1.33825e-038	4.86713e-171	1
19.73	0	1	6.35773e-039	4.20968e-269	2.75502e-131	6.35773e-039	1.08805e-171	1
19.75	0	1	3.01133e-039	2.79646e-270	4.94694e-132	3.01133e-039	2.4255e-172	1
19.76	4	2	2.07012e-039	7.1917e-271	2.09249e-132	2.07012e-039	1.14397e-172	1
19.78	1	1	9.76086e-040	4.73551e-272	3.73042e-133	9.76086e-040	2.53937e-173	1
19.79	1	1	6.69489e-040	1.21249e-272	1.57227e-133	6.69489e-040	1.19515e-173	1
19.81	0	1	3.14248e-040	7.91388e-274	2.78294e-134	3.14248e-040	2.64175e-174	1
19.83	1	1	1.47059e-040	5.13513e-275	4.90234e-135	1.47059e-040	5.82283e-175	1
19.84	1	1	1.00487e-040	1.3052e-275	2.05387e-135	1.00487e-040	2.73083e-175	1
19.86	1	1	4.6813e-041	8.39487e-277	3.59217e-136	4.6813e-041	5.99374e-176	1
19.87	0	1	3.19156e-041	2.12435e-277	1.49958e-136	3.19156e-041	2.80504e-176	1
19.89	1	1	1.48011e-041	1.35438e-278	2.60396e-137	1.48011e-041	6.13057e-177	1
19.9	2	1.41421	1.00682e-041	3.41226e-279	1.08315e-137	1.00682e-041	2.863e-177	1
19.92	0	1	4.64813e-042	2.15641e-280	1.8674e-138	4.64813e-042	6.23079e-178	1
19.94	5	2.23607	2.13942e-042	1.35479e-281	3.20411e-139	2.13942e-042	1.35219e-178	1
19.95	3	1.73205	1.44982e-042	3.38834e-282	1.32484e-139	1.44982e-042	6.29252e-179	1
19.97	2	1.41421	6.6431e-043	2.1101e-283	2.25693e-140	6.6431e-043	1.35981e-179	1
19.98	1	1	4.49166e-043	5.25418e-284	9.29855e-141	4.49166e-043	6.3146e-180	1
20	2	1.41421	2.04879e-043	3.24338e-285	1.57272e-141	2.04879e-043	1.35881e-180	1
20.02	2	1.41421	9.31709e-044	1.9904e-286	2.64735e-142	9.31709e-044	2.91572e-181	1
20.03	3	1.73205	6.27596e-044	4.91991e-287	1.0842e-142	6.27596e-044	1.34921e-181	1
20.05	4	2	2.84118e-044	2.99279e-288	1.81198e-143	2.84118e-044	2.88287e-182	1
20.06	1	1	1.90949e-044	7.36512e-289	7.39426e-144	1.90949e-044	1.33118e-182	1
20.08	2	1.41421	8.60541e-045	4.44094e-290	1.22693e-144	8.60541e-045	2.83233e-183	1
20.09	3	1.73205	5.77042e-045	1.08809e-290	4.98888e-145	5.77042e-045	1.30508e-183	1
20.11	3	1.73205	2.5888e-045	6.50336e-292	8.21885e-146	2.5888e-045	2.76504e-184	1
20.13	1	1	1.15792e-045	3.8642e-293	1.34754e-146	1.15792e-045	5.84171e-185	1
20.14	1	1	7.73534e-046	9.39864e-294	5.44662e-147	7.73534e-046	2.68225e-185	1
20.16	4	2	3.44427e-046	5.53558e-295	8.86625e-148	3.44427e-046	5.64283e-186	1
20.17	5	2.23607	2.2957e-046	1.34047e-295	3.57081e-148	2.2957e-046	2.58545e-186	1
20.19	1	1	1.01758e-046	7.82583e-297	5.77116e-149	1.01758e-046	5.41618e-187	1
20.2	2	1.41421	6.76713e-047	1.88674e-297	2.31596e-149	6.76713e-047	2.47635e-187	1
20.22	1	1	2.98603e-047	1.09185e-298	3.7163e-150	2.98603e-047	5.1657e-188	1
20.24	3	1.73205	1.31364e-047	6.28148e-300	5.93488e-151	1.31364e-047	1.07453e-188	1
20.25	2	1.41421	8.70312e-048	1.50334e-300	2.36746e-151	8.70312e-048	4.89558e-189	1
20.27	1	1	3.81147e-048	8.57301e-302	3.75377e-152	3.81147e-048	1.01404e-189	1
20.28	1	1	2.51947e-048	2.04275e-302	1.49204e-152	2.51947e-048	4.61018e-190	1
20.3	4	2	1.09841e-048	1.1547e-303	2.34881e-153	1.09841e-048	9.50883e-191	1
20.32	0	1	4.77427e-049	6.48891e-305	3.67991e-154	4.77427e-049	1.95573e-191	1
20.33	4	2	3.14404e-049	1.53486e-305	1.45396e-154	3.14404e-049	8.86013e-192	1
20.35	2	1.41421	1.3604e-049	8.54963e-307	2.26164e-155	1.3604e-049	1.8146e-192	1
20.36	0	1	8.93855e-050	2.0134e-307	8.90392e-156	8.93855e-050	8.20337e-193	1
20.38	3	1.73205	3.8502e-050	1.1117e-308	1.37511e-156	3.8502e-050	1.67299e-193	1
20.39	1	1	2.52407e-050	2.6065e-309	5.39429e-157	2.52407e-050	7.54717e-194	1
20.41	4	2	1.08231e-050	1.42656e-310	8.27128e-158	1.08231e-050	1.53266e-194	1
20.43	2	1.41421	4.62697e-051	7.76197e-312	1.26221e-158	4.62697e-051	3.10369e-195	1
20.44	1	1	3.02188e-051	1.80658e-312	4.92191e-159	3.02188e-051	1.3952e-195	1
20.46	3	1.73205	1.28605e-051	9.74351e-314	7.45723e-160	1.28605e-051	2.81338e-196	1
20.47	1	1	8.38023e-052	2.25782e-314	2.89748e-160	8.38023e-052	1.26202e-196	1
20.49	0	1	3.55035e-052	1.20704e-315	4.35859e-161	3.55035e-052	2.53407e-197	1
20.51	2	1.41421	1.49961e-052	6.41515e-317	6.52521e-162	1.49961e-052	5.07392e-198	1
20.52	1	1	9.7351e-053	1.47524e-317	2.52023e-162	9.7351e-053	2.26802e-198	1
20.54	1	1	4.09339e-053	7.75308e-319	3.74603e-163	4.09339e-053	4.52202e-199	1
20.55	2	1.41421	2.65133e-053	1.77676e-319	1.44164e-163	2.65133e-053	2.01704e-199	1
20.57	2	1.41421	1.10979e-053	5.38532e-321	2.12751e-164	1.10979e-053	4.00461e-200	1
20.58	3	1.73205	7.17201e-054	0	8.1583e-165	7.17201e-054	1.78247e-200	1
20.6	2	1.41421	2.98852e-054	0	1.19536e-165	2.98852e-054	3.52393e-201	1
20.62	2	1.41421	1.24154e-054	0	1.74308e-166	1.24154e-054	6.94711e-202	1
20.63	3	1.73205	7.99327e-055	0	6.64427e-167	7.99327e-055	3.08129e-202	1
20.65	2	1.41421	3.30572e-055	0	9.61944e-168	3.30572e-055	6.04881e-203	1
20.66	1	1	2.12347e-055	0	3.6536e-168	2.12347e-055	2.67719e-203	1
20.68	0	1	8.74228e-056	0	5.25179e-169	8.74228e-056	5.2333e-204	1
20.7	2	1.41421	3.58834e-056	0	7.51302e-170	3.58834e-056	1.02011e-204	1
20.71	1	1	2.29635e-056	0	2.83654e-170	2.29635e-056	4.49904e-205	1
20.73	2	1.41421	9.38302e-057	0	4.02884e-171	9.38302e-057	8.73271e-206	1
20.74	2	1.41421	5.99107e-057	0	1.51564e-171	5.99107e-057	3.84329e-206	1
20.76	0	1	2.43695e-057	0	2.13732e-172	2.43695e-057	7.42835e-207	1
20.77	1	1	1.55248e-057	0	8.01174e-173	1.55248e-057	3.26232e-207	1
20.79	2	1.41421	6.28642e-058	0	1.12172e-173	6.28642e-058	6.27877e-208	1
20.81	1	1	2.53789e-058	0	1.56301e-174	2.53789e-058	1.20503e-208	1
20.82	1	1	1.6107e-058	0	5.82401e-175	1.6107e-058	5.27347e-209	1
20.84	0	1	6.47321e-059	0	8.0572e-176	6.47321e-059	1.00781e-209	1
20.85	3	1.73205	4.09903e-059	0	2.99148e-176	4.09903e-059	4.40107e-210	1
20.87	1	1	1.63992e-059	0	4.10894e-177	1.63992e-059	8.37526e-211	1
20.89	2	1.41421	6.54115e-060	0	5.6169e-178	6.54115e-060	1.58932e-211	1
20.9	2	1.41421	4.12647e-060	0	2.07301e-178	4.12647e-060	6.91606e-212	1
20.92	0	1	1.6385e-060	0	2.81353e-179	1.6385e-060	1.30687e-212	1
20.93	0	1	1.03131e-060	0	1.03466e-179	1.03131e-060	5.6749e-213	1
20.95	4	2	4.07656e-061	0	1.39421e-180	4.07656e-061	1.0678e-213	1
20.96	2	1.41421	2.56009e-061	0	5.10877e-181	2.56009e-061	4.62697e-214	1
20.98	1	1	1.00738e-061	0	6.8349e-182	1.00738e-061	8.6694e-215	1
21	1	1	3.95208e-062	0	9.1006e-183	3.95208e-062	1.61977e-215	1
21.01	0	1	2.47258e-062	0	3.31482e-183	2.47258e-062	6.99401e-216	1
21.03	1	1	9.65646e-063	0	4.38208e-184	9.65646e-063	1.30122e-216	1
21.04	1	1	6.02782e-063	0	1.59042e-184	6.02782e-063	5.60665e-217	1
21.06	0	1	2.34349e-063	0	2.08745e-185	2.34349e-063	1.03869e-217	1
21.08	0	1	9.0836e-064	0	2.72673e-186	9.0836e-064	1.91887e-218	1
21.09	0	1	5.6489e-064	0	9.83729e-187	5.6489e-064	8.23879e-219	1
21.11	1	1	2.17969e-064	0	1.27581e-187	2.17969e-064	1.51559e-219	1
21.12	1	1	1.35244e-064	0	4.58627e-188	1.35244e-064	6.4935e-220	1
21.14	2	1.41421	5.195e-065	0	5.90543e-189	5.195e-065	1.18947e-220	1
21.15	1	1	3.21609e-065	0	2.11528e-189	3.21609e-065	5.08549e-221	1
21.17	1	1	1.22979e-065	0	2.70423e-190	1.22979e-065	9.27618e-222	1
21.19	3	1.73205	4.6884e-066	0	3.44065e-191	4.6884e-066	1.68724e-222	1
21.2	1	1	2.89155e-066	0	1.22507e-191	2.89155e-066	7.18824e-223	1
21.22	3	1.73205	1.09739e-066	0	1.54753e-192	1.09739e-066	1.30194e-223	1
21.23	2	1.41421	6.7528e-067	0	5.49036e-193	6.7528e-067	5.53497e-224	1
21.25	1	1	2.55123e-067	0	6.88594e-194	2.55123e-067	9.98259e-225	1
21.26	2	1.41421	1.56636e-067	0	2.43425e-194	1.56636e-067	4.23494e-225	1
21.28	2	1.41421	5.89107e-068	0	3.03118e-195	5.89107e-068	7.60562e-226	1
21.3	0	1	2.20896e-068	0	3.75647e-196	2.20896e-068	1.36206e-226	1
21.31	1	1	1.35112e-068	0	1.32003e-196	1.35112e-068	5.75792e-227	1
21.33	1	1	5.04338e-069	0	1.62419e-197	5.04338e-069	1.0268e-227	1
21.34	1	1	3.07783e-069	0	5.68699e-198	3.07783e-069	4.33147e-228	1
21.36	2	1.41421	1.1437e-069	0	6.94731e-199	1.1437e-069	7.69158e-229	1
21.38	0	1	4.23708e-070	0	8.44642e-200	4.23708e-070	1.36197e-229	1
21.39	1	1	2.57605e-070	0	2.93983e-200	2.57605e-070	5.72512e-230	1
21.41	1	1	9.50049e-071	0	3.54863e-201	9.50049e-071	1.00948e-230	1
21.42	0	1	5.76304e-071	0	1.2307e-201	5.76304e-071	4.23441e-231	1
21.44	1	1	2.11583e-071	0	1.47494e-202	2.11583e-071	7.43472e-232	1
21.45	0	1	1.28057e-071	0	5.09689e-203	1.28057e-071	3.11201e-232	1
21.47	0	1	4.68024e-072	0	6.06472e-204	4.68024e-072	5.44091e-233	1
21.49	0	1	1.70539e-072	0	7.18188e-205	1.70539e-072	9.48585e-234	1
21.5	0	1	1.02828e-072	0	2.46702e-205	1.02828e-072	3.95656e-234	1
21.52	3	1.73205	3.72994e-073	0	2.90057e-206	3.72994e-073	6.86882e-235	1
21.53	1	1	2.24392e-073	0	9.92793e-207	2.24392e-073	2.85893e-235	1
21.55	0	1	8.1028e-074	0	1.15892e-207	8.1028e-074	4.94228e-236	1
21.57	1	1	2.91712e-074	0	1.34638e-208	2.91712e-074	8.5197e-237	1
21.58	2	1.41421	1.74832e-074	0	4.58085e-209	1.74832e-074	3.53356e-237	1
21.6	1	1	6.2658e-075	0	5.28378e-210	6.2658e-075	6.06553e-238	1
21.61	0	1	3.74682e-075	0	1.79128e-210	3.74682e-075	2.51036e-238	1
21.63	3	1.73205	1.33676e-075	0	2.05138e-211	1.33676e-075	4.29094e-239	1
21.64	2	1.41421	7.97552e-076	0	6.92959e-212	7.97552e-076	1.77215e-239	1
21.66	0	1	2.83261e-076	0	7.87901e-213	2.83261e-076	3.0163e-240	1
21.68	1	1	1.00301e-076	0	8.91576e-214	1.00301e-076	5.11945e-241	1
21.69	2	1.41421	5.96173e-077	0	2.9938e-214	5.96173e-077	2.10687e-241	1
21.71	2	1.41421	2.10149e-077	0	3.3635e-215	2.10149e-077	3.56078e-242	1
21.72	0	1	1.24627e-077	0	1.12538e-215	1.24627e-077	1.46231e-242	1
21.74	2	1.41421	4.37324e-078	0	1.25531e-216	4.37324e-078	2.46097e-243	1
21.76	1	1	1.52998e-078	0	1.39356e-217	1.52998e-078	4.12997e-244	1
21.77	1	1	9.03929e-079	0	4.63482e-218	9.03929e-079	1.69008e-244	1
21.79	2	1.41421	3.14812e-079	0	5.10846e-219	3.14812e-079	2.82427e-245	1
21.8	2	1.41421	1.85575e-079	0	1.69293e-219	1.85575e-079	1.15331e-245	1
21.82	1	1	6.43388e-080	0	1.85259e-220	6.43388e-080	1.91914e-246	1
21.83	1	1	3.78407e-080	0	6.11746e-221	3.78407e-080	7.82033e-247	1
21.85	0	1	1.30602e-080	0	6.64653e-222	1.30602e-080	1.29582e-247	1
21.87	1	1	4.49396e-081	0	7.18689e-223	4.49396e-081	2.1411e-248	1
21.88	1	1	2.63317e-081	0	2.35903e-223	2.63317e-081	8.69405e-249	1
21.9	3	1.73205	9.01978e-082	0	2.53258e-224	9.01978e-082	1.43045e-249	1
21.91	1	1	5.27307e-082	0	8.2832e-225	5.27307e-082	5.79615e-250	1
21.93	0	1	1.79811e-082	0	8.82897e-226	1.79811e-082	9.49621e-251	1
21.95	2	1.41421	6.11308e-083	0	9.36577e-227	6.11308e-083	1.55144e-251	1
21.96	1	1	3.56034e-083	0	3.04496e-227	3.56034e-083	6.26421e-252	1
21.98	1	1	1.20496e-083	0	3.20699e-228	1.20496e-083	1.01908e-252	1
21.99	1	1	7.00197e-084	0	1.03891e-228	7.00197e-084	4.10603e-253	1
22.01	0	1	2.35905e-084	0	1.08637e-229	2.35905e-084	6.65159e-254	1
22.02	1	1	1.36774e-084	0	3.50669e-230	1.36774e-084	2.67434e-254	1
22.04	0	1	4.58729e-085	0	3.64066e-231	4.58729e-085	4.31399e-255	1
22.06	1	1	1.53391e-085	0	3.76171e-232	1.53391e-085	6.9393e-256	1
22.07	2	1.41421	8.85992e-086	0	1.207e-232	8.85992e-086	2.78018e-256	1
22.09	2	1.41421	2.94923e-086	0	1.23822e-233	2.94923e-086	4.45316e-257	1
22.1	0	1	1.69964e-086	0	3.95878e-234	1.69964e-086	1.78035e-257	1
22.12	0	1	5.63214e-087	0	4.03211e-235	5.63214e-087	2.83963e-258	1
22.14	0	1	1.86071e-087	0	4.08719e-236	1.86071e-087	4.51636e-259	1
22.15	0	1	1.0683e-087	0	1.29895e-236	1.0683e-087	1.79926e-259	1
22.17	1	1	3.51346e-088	0	1.30728e-237	3.51346e-088	2.84958e-260	1
22.18	1	1	2.01263e-088	0	4.13978e-238	2.01263e-088	1.13283e-260	1
22.2	0	1	6.58937e-089	0	4.13653e-239	6.58937e-089	1.78653e-261	1
22.21	0	1	3.7661e-089	0	1.30523e-239	3.7661e-089	7.0872e-262	1
22.23	1	1	1.22746e-089	0	1.29488e-240	1.22746e-089	1.11296e-262	1
22.25	0	1	3.98853e-090	0	1.27848e-241	3.98853e-090	1.74285e-263	1
22.26	1	1	2.27104e-090	0	4.01001e-242	2.27104e-090	6.88954e-264	1
22.28	1	1	7.34626e-091	0	3.9309e-243	7.34626e-091	1.07431e-264	1
22.29	1	1	4.17346e-091	0	1.22853e-243	4.17346e-091	4.23779e-265	1
22.31	0	1	1.34392e-091	0	1.19569e-244	1.34392e-091	6.58018e-266	1
22.32	3	1.73205	7.61768e-092	0	3.72351e-245	7.61768e-092	2.59016e-266	1
22.34	1	1	2.44195e-092	0	3.59804e-246	2.44195e-092	4.00484e-267	1
22.36	4	2	7.80445e-093	0	3.4602e-247	7.80445e-093	6.17471e-268	1
22.37	1	1	4.40711e-093	0	1.07112e-247	4.40711e-093	2.42199e-268	1
22.39	0	1	1.40215e-093	0	1.02272e-248	1.40215e-093	3.71846e-269	1
22.4	4	2	7.89996e-094	0	3.15455e-249	7.89996e-094	1.45545e-269	1
22.42	1	1	2.50209e-094	0	2.99046e-250	2.50209e-094	2.22509e-270	1
22.44	1	1	7.90079e-095	0	2.82138e-251	7.90079e-095	3.39213e-271	1
22.45	0	1	4.4347e-095	0	8.65056e-252	4.4347e-095	1.32304e-271	1
22.47	3	1.73205	1.39402e-095	0	8.10309e-253	1.39402e-095	2.00843e-272	1
22.48	2	1.41421	7.80692e-096	0	2.47557e-253	7.80692e-096	7.81696e-273	1
22.5	3	1.73205	2.44298e-096	0	2.30231e-254	2.44298e-096	1.18163e-273	1
22.51	3	1.73205	1.36505e-096	0	7.00856e-255	1.36505e-096	4.58925e-274	1
22.53	2	1.41421	4.25233e-097	0	6.47145e-256	4.25233e-097	6.90786e-275	1
22.55	0	1	1.32067e-097	0	5.94697e-257	1.32067e-097	1.03686e-275	1
22.56	1	1	7.35169e-098	0	1.79955e-257	7.35169e-098	4.01279e-276	1
22.58	1	1	2.27296e-098	0	1.64188e-258	2.27296e-098	5.99764e-277	1
22.59	1	1	1.26241e-098	0	4.95052e-259	1.26241e-098	2.31626e-277	1
22.61	1	1	3.88546e-099	0	4.48447e-260	3.88546e-099	3.44732e-278	1
22.63	0	1	1.19227e-099	0	4.0429e-261	1.19227e-099	5.11622e-279	1
22.64	2	1.41421	6.59701e-100	0	1.21173e-261	6.59701e-100	1.9689e-279	1
22.66	1	1	2.01518e-100	0	1.0846e-262	2.01518e-100	2.90971e-280	1
22.67	0	1	1.11252e-100	0	3.2391e-263	1.11252e-100	1.11738e-280	1
22.69	0	1	3.38306e-101	0	2.87854e-264	3.38306e-101	1.64433e-281	1
22.7	0	1	1.86346e-101	0	8.5658e-265	1.86346e-101	6.30118e-282	1
22.72	0	1	5.64106e-102	0	7.55787e-266	5.64106e-102	9.23354e-283	1
22.74	1	1	1.70251e-102	0	6.63671e-267	1.70251e-102	1.34923e-283	1
22.75	0	1	9.34254e-103	0	1.96314e-267	9.34254e-103	5.15212e-284	1
22.77	0	1	2.80693e-103	0	1.71154e-268	2.80693e-103	7.49661e-285	1
22.78	2	1.41421	1.53682e-103	0	5.04459e-269	1.53682e-103	2.85656e-285	1
22.8	1	1	4.59649e-104	0	4.36662e-270	4.59649e-104	4.13887e-286	1
22.82	1	1	1.37063e-104	0	3.76173e-271	1.37063e-104	5.97988e-287	1
22.83	2	1.41421	7.4761e-105	0	1.10212e-271	7.4761e-105	2.27059e-287	1
22.85	0	1	2.21924e-105	0	9.42656e-273	2.21924e-105	3.2667e-288	1
22.86	0	1	1.20775e-105	0	2.75192e-273	1.20775e-105	1.23775e-288	1
22.88	2	1.41421	3.56898e-106	0	2.33692e-274	3.56898e-106	1.77323e-289	1
22.89	1	1	1.93792e-106	0	6.7978e-275	1.93792e-106	6.70454e-290	1
22.91	1	1	5.70083e-107	0	5.73138e-276	5.70083e-107	9.56442e-291	1
22.93	0	1	1.67198e-107	0	4.80919e-277	1.67198e-107	1.36057e-291	1
22.94	2	1.41421	9.04454e-108	0	1.39059e-277	9.04454e-108	5.12616e-292	1
22.96	1	1	2.64068e-108	0	1.1585e-278	2.64068e-108	7.2613e-293	1
22.97	3	1.73205	1.42524e-108	0	3.33783e-279	1.42524e-108	2.73002e-293	1
22.99	0	1	4.14242e-109	0	2.76085e-280	4.14242e-109	3.85077e-294	1
23.01	2	1.41421	1.20036e-109	0	2.27271e-281	1.20036e-109	5.41629e-295	1
23.02	0	1	6.45427e-110	0	6.509e-282	6.45427e-110	2.02918e-295	1
23.04	1	1	1.86183e-110	0	5.31984e-283	1.86183e-110	2.84206e-296	1
23.05	2	1.41421	9.98837e-111	0	1.51814e-283	9.98837e-111	1.0625e-296	1
23.07	1	1	2.86829e-111	0	1.23191e-284	2.86829e-111	1.48185e-297	1
23.08	2	1.41421	1.53531e-111	0	3.50293e-285	1.53531e-111	5.52817e-298	1
23.1	0	1	4.38895e-112	0	2.82216e-286	4.38895e-112	7.67742e-299	1
23.12	1	1	1.25088e-112	0	2.26284e-287	1.25088e-112	1.06322e-299	1
23.13	2	1.41421	6.67041e-113	0	6.39603e-288	6.67041e-113	3.95244e-300	1
23.15	1	1	1.89254e-113	0	5.09173e-289	1.89254e-113	5.45043e-301	1
23.16	0	1	1.00693e-113	0	1.43405e-289	1.00693e-113	2.02187e-301	1
23.18	1	1	2.84398e-114	0	1.13345e-290	2.84398e-114	2.77638e-302	1
23.2	2	1.41421	8.00839e-115	0	8.91583e-292	8.00839e-115	3.8017e-303	1
23.21	1	1	4.24486e-115	0	2.4961e-292	4.24486e-115	1.40529e-303	1
23.23	0	1	1.18992e-115	0	1.94942e-293	1.18992e-115	1.91613e-304	1
23.24	2	1.41421	6.29296e-116	0	5.4381e-294	6.29296e-116	7.06796e-305	1
23.26	1	1	1.75609e-116	0	4.21671e-295	1.75609e-116	9.59648e-306	1
23.27	0	1	9.26617e-117	0	1.17208e-295	9.26617e-117	3.53232e-306	1
23.29	1	1	2.57411e-117	0	9.02332e-297	2.57411e-117	4.77571e-307	1
23.31	0	1	7.12927e-118	0	6.91349e-298	7.12927e-118	6.43855e-308	1
23.32	1	1	3.74769e-118	0	1.91022e-298	3.74769e-118	2.36158e-308	1
23.34	3	1.73205	1.03328e-118	0	1.45311e-299	1.03328e-118	3.17039e-309	1
23.35	1	1	5.41943e-119	0	4.00061e-300	5.41943e-119	1.1604e-309	1
23.37	1	1	1.48745e-119	0	3.0215e-301	1.48745e-119	1.55123e-310	1
23.38	0	1	7.78391e-120	0	8.28881e-302	7.78391e-120	5.66568e-311	1
23.4	2	1.41421	2.12679e-120	0	6.21545e-303	2.12679e-120	7.5419e-312	1
23.42	1	1	5.79351e-121	0	4.63847e-304	5.79351e-121	1.00111e-312	1
23.43	0	1	3.02036e-121	0	1.26487e-304	3.02036e-121	3.64354e-313	1
23.45	0	1	8.19054e-122	0	9.37199e-306	8.19054e-122	4.81598e-314	1
23.46	3	1.73205	4.26038e-122	0	2.54651e-306	4.26038e-122	1.74906e-314	1
23.48	1	1	1.15011e-122	0	1.87333e-307	1.15011e-122	2.30211e-315	1
23.5	0	1	3.09541e-123	0	1.37152e-308	3.09541e-123	3.02149e-316	1
23.51	0	1	1.60405e-123	0	3.70441e-309	1.60405e-123	1.09347e-316	1
23.53	1	1	4.29769e-124	0	2.69273e-310	4.29769e-124	1.42908e-317	1
23.54	0	1	2.22204e-124	0	7.24687e-311	2.22204e-124	5.16082e-318	1
