314 318 0 0.714522 356.073 1.73934e-11 6.39452e-61 356.787 -2.17509
315 405 0 0.718344 356.019 1.87453e-11 7.24008e-61 356.738 2.39817
316 315 0 0.722185 355.966 2.02004e-11 8.197e-61 356.688 -2.34885
317 326 0 0.726045 355.912 2.17664e-11 9.27989e-61 356.638 -1.69688
318 332 0 0.729923 355.858 2.34516e-11 1.05053e-60 356.588 -1.34943
319 336 0 0.73382 355.804 2.5265e-11 1.18919e-60 356.538 -1.12041
320 314 0 0.737736 355.749 2.7216e-11 1.34607e-60 356.487 -2.39768
321 330 0 0.741671 355.695 2.9315e-11 1.52357e-60 356.436 -1.45527
322 330 0 0.745625 355.64 3.1573e-11 1.72439e-60 356.385 -1.45246
323 315 0 0.749598 355.585 3.40017e-11 1.95156e-60 356.334 -2.32891
324 318 0 0.75359 355.529 3.66138e-11 2.20855e-60 356.283 -2.14679
325 349 0 0.757602 355.474 3.94229e-11 2.49925e-60 356.231 -0.387082
326 333 0 0.761633 355.418 4.24436e-11 2.82805e-60 356.18 -1.27023
327 298 0 0.765683 355.362 4.56915e-11 3.19994e-60 356.128 -3.36725
328 386 0 0.769753 355.306 4.91834e-11 3.62054e-60 356.076 1.52311
329 346 0 0.773842 355.249 5.29372e-11 4.09621e-60 356.023 -0.538856
330 339 0 0.777951 355.193 5.69722e-11 4.63412e-60 355.971 -0.921729
331 311 0 0.78208 355.136 6.13091e-11 5.24238e-60 355.918 -2.54707
332 341 0 0.786229 355.079 6.597e-11 5.93017e-60 355.865 -0.805001
333 360 0 0.790397 355.022 7.09787e-11 6.70783e-60 355.812 0.220714
334 338 0 0.794586 354.964 7.63605e-11 7.58706e-60 355.759 -0.965962
335 311 0 0.798794 354.907 8.21428e-11 8.58107e-60 355.706 -2.53502
336 294 0 0.803023 354.849 8.83547e-11 9.7048e-60 355.652 -3.59561
337 342 0 0.807272 354.791 9.50276e-11 1.09751e-59 355.598 -0.735303
338 312 0 0.811542 354.733 1.02195e-10 1.2411e-59 355.544 -2.4652
339 336 0 0.815832 354.674 1.09893e-10 1.4034e-59 355.49 -1.06326
340 306 0 0.820142 354.615 1.18159e-10 1.58684e-59 355.436 -2.82604
341 344 0 0.824473 354.557 1.27036e-10 1.79416e-59 355.381 -0.613622
342 351 0 0.828825 354.497 1.36566e-10 2.02846e-59 355.326 -0.230917
343 325 0 0.833197 354.438 1.46799e-10 2.29323e-59 355.271 -1.67915
344 345 0 0.837591 354.379 1.57783e-10 2.59242e-59 355.216 -0.550019
345 322 0 0.842005 354.319 1.69573e-10 2.93049e-59 355.161 -1.84798
346 327 0 0.84644 354.259 1.82227e-10 3.31247e-59 355.105 -1.55423
347 308 0 0.850897 354.199 1.95808e-10 3.74404e-59 355.05 -2.6809
348 343 0 0.855374 354.138 2.10381e-10 4.23161e-59 354.994 -0.6476
349 307 0 0.859873 354.078 2.26017e-10 4.78241e-59 354.938 -2.73595
350 342 0 0.864394 354.017 2.42794e-10 5.40462e-59 354.881 -0.696545
351 321 0 0.868936 353.956 2.60791e-10 6.10745e-59 354.825 -1.88792
352 331 0 0.873499 353.895 2.80096e-10 6.90131e-59 354.768 -1.30642
353 318 0 0.878084 353.833 3.00802e-10 7.79794e-59 354.711 -2.05868
354 337 0 0.882691 353.772 3.2301e-10 8.81058e-59 354.654 -0.961698
355 330 0 0.887319 353.71 3.46824e-10 9.95419e-59 354.597 -1.35403
356 308 0 0.89197 353.648 3.7236e-10 1.12456e-58 354.54 -2.65185
357 307 0 0.896643 353.586 3.99738e-10 1.2704e-58 354.482 -2.70996
358 335 0 0.901337 353.523 4.2909e-10 1.43506e-58 354.425 -1.06127
359 306 0 0.906054 353.461 4.60554e-10 1.62098e-58 354.367 -2.76493
360 340 0 0.910793 353.398 4.9428e-10 1.8309e-58 354.308 -0.775984
361 328 0 0.915555 353.335 5.30425e-10 2.06788e-58 354.25 -1.44942
362 295 0 0.920339 353.271 5.69162e-10 2.33541e-58 354.192 -3.44627
363 323 0 0.925145 353.208 6.1067e-10 2.63742e-58 354.133 -1.73228
364 348 0 0.929975 353.144 6.55145e-10 2.97831e-58 354.074 -0.325604
365 318 0 0.934827 353.08 7.02793e-10 3.36309e-58 354.015 -2.01962
366 331 0 0.939701 353.016 7.53837e-10 3.79737e-58 353.956 -1.26176
367 304 0 0.944599 352.952 8.08514e-10 4.2875e-58 353.896 -2.86175
368 333 0 0.94952 352.887 8.67075e-10 4.84064e-58 353.837 -1.14185
369 311 0 0.954464 352.822 9.29791e-10 5.46484e-58 353.777 -2.42566
370 319 0 0.959431 352.758 9.96952e-10 6.16921e-58 353.717 -1.94378
371 317 0 0.964421 352.692 1.06886e-09 6.96398e-58 353.657 -2.05885
