323 431 5.06981e-174 1.76327e-09 18.4965 7.72806e-40 408.501 0.000965226 426.999 0.192731
324 411 6.46701e-174 1.87482e-09 18.559 8.46953e-40 408.669 0.00111061 427.229 -0.800499
325 441 8.24867e-174 1.99328e-09 18.6217 9.28173e-40 408.835 0.00127672 427.458 0.644846
326 450 1.05204e-173 2.11908e-09 18.6846 1.01714e-39 409.002 0.00146631 427.688 1.05182
327 432 1.34168e-173 2.25265e-09 18.7476 1.11458e-39 409.168 0.00168248 427.917 0.196451
328 424 1.71094e-173 2.39446e-09 18.8109 1.2213e-39 409.333 0.00192874 428.146 -0.20134
329 432 2.18166e-173 2.54501e-09 18.8743 1.33819e-39 409.498 0.002209 428.375 0.174425
330 427 2.7817e-173 2.70483e-09 18.9379 1.46619e-39 409.663 0.00252763 428.603 -0.0775877
331 431 3.5465e-173 2.87447e-09 19.0016 1.60637e-39 409.827 0.00288954 428.832 0.104443
332 434 4.52125e-173 3.05454e-09 19.0655 1.75987e-39 409.991 0.00330021 429.06 0.23713
333 394 5.76349e-173 3.24564e-09 19.1297 1.92796e-39 410.155 0.00376576 429.288 -1.77779
334 422 7.34651e-173 3.44844e-09 19.1939 2.11201e-39 410.318 0.00429299 429.516 -0.36587
335 450 9.36365e-173 3.66365e-09 19.2584 2.31352e-39 410.48 0.00488949 429.744 0.954892
336 402 1.19338e-172 3.89201e-09 19.3231 2.53415e-39 410.643 0.00556373 429.971 -1.39508
337 376 1.52082e-172 4.13429e-09 19.3879 2.7757e-39 410.805 0.00632506 430.199 -2.79509
338 423 1.93797e-172 4.39134e-09 19.4529 3.04014e-39 410.966 0.00718391 430.426 -0.361067
339 430 2.46936e-172 4.66402e-09 19.5181 3.32963e-39 411.127 0.00815182 430.653 -0.0315026
340 430 3.14623e-172 4.95327e-09 19.5834 3.64652e-39 411.288 0.00924156 430.88 -0.0424537
341 486 4.00833e-172 5.26008e-09 19.649 3.99339e-39 411.448 0.0104673 431.107 2.48998
342 450 5.1063e-172 5.58548e-09 19.7147 4.37307e-39 411.608 0.0118446 431.334 0.879912
343 464 6.50455e-172 5.93057e-09 19.7806 4.78863e-39 411.767 0.0133906 431.561 1.50594
344 421 8.28508e-172 6.29653e-09 19.8467 5.24345e-39 411.926 0.0151245 431.788 -0.52577
345 426 1.05522e-171 6.68457e-09 19.9129 5.74122e-39 412.085 0.017067 432.015 -0.291412
346 448 1.34388e-171 7.09601e-09 19.9794 6.28596e-39 412.243 0.0192412 432.241 0.744521
347 433 1.71137e-171 7.53223e-09 20.046 6.88209e-39 412.401 0.0216723 432.468 0.0255536
348 417 2.1792e-171 7.99467e-09 20.1128 7.53442e-39 412.558 0.0243878 432.695 -0.768593
349 461 2.77471e-171 8.48488e-09 20.1798 8.24822e-39 412.715 0.0274182 432.922 1.30772
350 435 3.53271e-171 9.00448e-09 20.247 9.02924e-39 412.871 0.0307966 433.149 0.0887431
351 449 4.49744e-171 9.55521e-09 20.3143 9.88379e-39 413.027 0.0345592 433.376 0.737327
352 454 5.72522e-171 1.01389e-08 20.3819 1.08187e-38 413.183 0.0387455 433.604 0.957245
