179 342 0 0 92.2224 8.20648e-071 0.00299429 5.83256 1.32173e-146 1.35727e-034 257.104 355.162 -0.711704
180 347 0 0 91.3095 8.68829e-071 0.00300583 5.86449 2.95985e-146 1.4982e-034 257.163 354.34 -0.39402
181 357 0 0 90.4044 9.19831e-071 0.00301742 5.89657 6.62191e-146 1.65366e-034 257.222 353.526 0.183885
182 305 0 0 89.507 9.73816e-071 0.00302905 5.92879 1.48007e-145 1.82514e-034 257.28 352.719 -2.73239
183 366 0 0 88.6173 1.03096e-070 0.00304072 5.96116 3.30494e-145 2.01429e-034 257.339 351.92 0.735954
184 349 0 0 87.7352 1.09145e-070 0.00305243 5.99367 7.37277e-145 2.2229e-034 257.397 351.129 -0.113974
185 359 0 0 86.8608 1.15547e-070 0.00306418 6.02633 1.64317e-144 2.45298e-034 257.455 350.346 0.456761
186 328 0 0 85.9938 1.22324e-070 0.00307598 6.05913 3.65863e-144 2.70672e-034 257.514 349.57 -1.19098
187 349 0 0 85.1343 1.29496e-070 0.00308782 6.09208 8.1384e-144 2.98652e-034 257.571 348.801 0.0106562
188 343 0 0 84.2823 1.37089e-070 0.0030997 6.12518 1.80861e-143 3.29505e-034 257.629 348.04 -0.272119
189 379 0 0 83.4376 1.45124e-070 0.00311163 6.15842 4.01544e-143 3.63524e-034 257.687 347.286 1.62904
190 309 0 0 82.6003 1.5363e-070 0.0031236 6.19181 8.9065e-143 4.01032e-034 257.744 346.539 -2.13554
191 339 0 0 81.7702 1.62632e-070 0.00313561 6.22535 1.97363e-142 4.42384e-034 257.801 345.8 -0.36933
192 365 0 0 80.9474 1.7216e-070 0.00314767 6.25904 4.36927e-142 4.87971e-034 257.858 345.068 1.04329
193 372 0 0 80.1318 1.82244e-070 0.00315977 6.29287 9.66353e-142 5.38224e-034 257.915 344.343 1.43394
194 359 0 0 79.3232 1.92917e-070 0.00317191 6.32686 2.13525e-141 5.93617e-034 257.972 343.625 0.811442
195 348 0 0 78.5218 2.04213e-070 0.0031841 6.36099 4.71351e-141 6.54672e-034 258.029 342.915 0.272604
196 357 0 0 77.7273 2.16169e-070 0.00319633 6.39528 1.0395e-140 7.21964e-034 258.085 342.211 0.78272
197 349 0 0 76.9399 2.28822e-070 0.00320861 6.42972 2.29029e-140 7.96127e-034 258.141 341.514 0.400705
198 323 0 0 76.1594 2.42213e-070 0.00322093 6.4643 5.04128e-140 8.77855e-034 258.197 340.824 -0.991775
199 348 0 0 75.3857 2.56386e-070 0.0032333 6.49904 1.1086e-139 9.67917e-034 258.253 340.141 0.421264
200 349 0 0 74.6189 2.71385e-070 0.00324571 6.53393 2.43553e-139 1.06716e-033 258.309 339.465 0.510381
201 349 0 0 73.8589 2.87259e-070 0.00325817 6.56897 5.34561e-139 1.1765e-033 258.365 338.796 0.546212
202 340 0 0 73.1056 3.04058e-070 0.00327067 6.60417 1.17216e-138 1.29697e-033 258.42 338.133 0.101237
203 350 0 0 72.359 3.21837e-070 0.00328322 6.63952 2.56778e-138 1.42969e-033 258.476 337.477 0.669365
204 331 0 0 71.619 3.40652e-070 0.00329581 6.67502 5.61972e-138 1.5759e-033 258.531 336.828 -0.320335
205 337 0 0 70.8856 3.60563e-070 0.00330845 6.71068 1.22873e-137 1.73697e-033 258.586 336.185 0.0443837
206 318 0 0 70.1588 3.81634e-070 0.00332113 6.74649 2.68399e-137 1.91438e-033 258.64 335.549 -0.984099
207 323 0 0 69.4384 4.03932e-070 0.00333386 6.78246 5.85723e-137 2.10978e-033 258.695 334.919 -0.663206
208 307 0 0 68.7245 4.27529e-070 0.00334663 6.81858 1.27699e-136 2.325e-033 258.75 334.296 -1.55786
209 331 0 0 68.017 4.52501e-070 0.00335946 6.85486 2.78142e-136 2.56201e-033 258.804 333.679 -0.147255
210 321 0 0 67.3159 4.78926e-070 0.00337232 6.89129 6.05243e-136 2.82303e-033 258.858 333.069 -0.673598
211 318 0 0 66.6211 5.06889e-070 0.00338524 6.92788 1.31577e-135 3.11045e-033 258.912 332.464 -0.811115
212 319 0 0 65.9325 5.36479e-070 0.0033982 6.96463 2.85767e-135 3.42693e-033 258.966 331.866 -0.720372
213 304 0 0 65.2502 5.67792e-070 0.00341121 7.00154 6.20053e-135 3.77539e-033 259.019 331.274 -1.5643
214 342 0 0 64.574 6.00925e-070 0.00342426 7.0386 1.3441e-134 4.15903e-033 259.073 330.689 0.611637
215 315 0 0 63.9039 6.35987e-070 0.00343737 7.07582 2.91083e-134 4.5814e-033 259.126 330.109 -0.851315
216 343 0 0 63.24 6.73087e-070 0.00345052 7.11321 6.29778e-134 5.04635e-033 259.179 329.536 0.726992
217 325 0 0 62.582 7.12344e-070 0.00346371 7.15075 1.36127e-133 5.55817e-033 259.232 328.969 -0.220134
218 338 0 0 61.9301 7.53884e-070 0.00347696 7.18845 2.93956e-133 6.12153e-033 259.285 328.407 0.521784
219 353 0 0 61.2841 7.97838e-070 0.00349025 7.22631 6.34172e-133 6.7416e-033 259.338 327.852 1.33851
220 323 0 0 60.644 8.44346e-070 0.00350359 7.26434 1.36683e-132 7.42404e-033 259.39 327.302 -0.239374
221 362 0 0 60.0098 8.93557e-070 0.00351698 7.30252 2.94313e-132 8.17508e-033 259.443 326.758 1.85226
222 357 0 0 59.3813 9.45627e-070 0.00353042 7.34087 6.33122e-132 9.00157e-033 259.495 326.22 1.62903
223 332 0 0 58.7587 1.00072e-069 0.0035439 7.37937 1.36066e-131 9.91102e-033 259.547 325.688 0.346398
224 358 0 0 58.1418 1.05901e-069 0.00355744 7.41804 2.92144e-131 1.09117e-032 259.599 325.162 1.73555
225 319 0 0 57.5305 1.12069e-069 0.00357102 7.45688 6.26654e-131 1.20128e-032 259.65 324.641 -0.315845
226 319 0 0 56.925 1.18595e-069 0.00358465 7.49587 1.3429e-130 1.32241e-032 259.702 324.126 -0.287006
227 297 0 0 56.325 1.255e-069 0.00359833 7.53504 2.87504e-130 1.45567e-032 259.753 323.617 -1.54445
228 304 0 0 55.7305 1.32805e-069 0.00361206 7.57436 6.14934e-130 1.60227e-032 259.804 323.113 -1.09619
229 297 0 0 55.1416 1.40534e-069 0.00362584 7.61385 1.31401e-129 1.76353e-032 259.855 322.614 -1.48629
230 334 0 0 54.5581 1.48711e-069 0.00363967 7.65351 2.80512e-129 1.94091e-032 259.906 322.121 0.649976
231 309 0 0 53.9801 1.57363e-069 0.00365355 7.69333 5.9826e-129 2.13599e-032 259.957 321.634 -0.718708
232 349 0 0 53.4075 1.66516e-069 0.00366748 7.73332 1.27471e-128 2.35055e-032 260.007 321.152 1.49069
233 328 0 0 52.8402 1.76201e-069 0.00368146 7.77347 2.71344e-128 2.58651e-032 260.057 320.675 0.404467
234 351 0 0 52.2782 1.86446e-069 0.00369549 7.81379 5.77048e-128 2.84599e-032 260.108 320.203 1.64381
235 354 0 0 51.7215 1.97285e-069 0.00370957 7.85428 1.22599e-127 3.13131e-032 260.158 319.737 1.82105
236 306 0 0 51.17 2.08753e-069 0.0037237 7.89493 2.60225e-127 3.44503e-032 260.207 319.276 -0.758942
237 351 0 0 50.6237 2.20884e-069 0.00373788 7.93576 5.51816e-127 3.78996e-032 260.257 318.82 1.71763
238 329 0 0 50.0825 2.33719e-069 0.00375211 7.97675 1.16902e-126 4.16919e-032 260.307 318.37 0.586075
239 316 0 0 49.5464 2.47297e-069 0.0037664 8.01791 2.47422e-126 4.58608e-032 260.356 317.924 -0.108233
240 323 0 0 49.0154 2.6166e-069 0.00378073 8.05924 5.23163e-126 5.04437e-032 260.405 317.483 0.306947
241 321 0 0 48.4894 2.76856e-069 0.00379512 8.10075 1.10515e-125 5.54813e-032 260.454 317.048 0.220579
242 290 0 0 47.9684 2.92931e-069 0.00380955 8.14242 2.33232e-125 6.10183e-032 260.503 316.618 -1.56303
243 291 0 0 47.4524 3.09936e-069 0.00382404 8.18426 4.91745e-125 6.7104e-032 260.551 316.192 -1.47678
244 341 0 0 46.9412 3.27926e-069 0.00383859 8.22628 1.0358e-124 7.37923e-032 260.6 315.771 1.36621
245 323 0 0 46.4349 3.46956e-069 0.00385318 8.26846 2.17971e-124 8.11424e-032 260.648 315.356 0.425349
246 312 0 0 45.9335 3.67087e-069 0.00386783 8.31082 4.58251e-124 8.92194e-032 260.696 314.945 -0.166706
247 315 0 0 45.4368 3.88382e-069 0.00388252 8.35335 9.62485e-124 9.80945e-032 260.744 314.538 0.0260047
248 313 0 0 44.9449 4.10908e-069 0.00389728 8.39606 2.01961e-123 1.07846e-031 260.792 314.137 -0.0642712
249 320 0 0 44.4577 4.34736e-069 0.00391208 8.43893 4.23377e-123 1.1856e-031 260.84 313.74 0.349922
250 327 0 0 43.9752 4.59942e-069 0.00392694 8.48198 8.86689e-123 1.30331e-031 260.887 313.348 0.754935
251 278 0 0 43.4973 4.86604e-069 0.00394185 8.52521 1.85524e-122 1.43262e-031 260.935 312.961 -2.09683
252 337 0 0 43.024 5.14807e-069 0.00395681 8.56861 3.87804e-122 1.57467e-031 260.982 312.578 1.33033
253 306 0 0 42.5552 5.44639e-069 0.00397183 8.61219 8.09859e-122 1.7307e-031 261.029 312.2 -0.354439
254 313 0 0 42.091 5.76194e-069 0.0039869 8.65594 1.68963e-121 1.90207e-031 261.076 311.827 0.0663292
255 302 0 0 41.6313 6.09571e-069 0.00400203 8.69987 3.52174e-121 2.0903e-031 261.122 311.457 -0.544211
256 300 0 0 41.1761 6.44875e-069 0.0040172 8.74397 7.33345e-121 2.29701e-031 261.169 311.093 -0.640437
257 338 0 0 40.7252 6.82217e-069 0.00403244 8.78825 1.52561e-120 2.52402e-031 261.215 310.732 1.48316
258 327 0 0 40.2788 7.21715e-069 0.00404773 8.83271 3.17076e-120 2.7733e-031 261.261 310.377 0.919277
259 308 0 0 39.8366 7.63491e-069 0.00406307 8.87734 6.58366e-120 3.04702e-031 261.307 310.025 -0.115389
260 285 0 0 39.3988 8.07678e-069 0.00407847 8.92216 1.3657e-119 3.34756e-031 261.353 309.678 -1.46179
261 322 0 0 38.9653 8.54414e-069 0.00409392 8.96715 2.83028e-119 3.67752e-031 261.398 309.335 0.705795
262 329 0 0 38.536 9.03845e-069 0.00410943 9.01232 5.85985e-119 4.03977e-031 261.444 308.996 1.10284
263 299 0 0 38.1109 9.56127e-069 0.00412499 9.05767 1.21207e-118 4.43744e-031 261.489 308.662 -0.55876
264 330 0 0 37.69 1.01142e-068 0.00414061 9.1032 2.5047e-118 4.87396e-031 261.534 308.332 1.19281
265 321 0 0 37.2732 1.0699e-068 0.00415628 9.14891 5.1709e-118 5.35312e-031 261.579 308.005 0.725284
266 328 0 0 36.8606 1.13176e-068 0.00417201 9.19481 1.0665e-117 5.87903e-031 261.624 307.683 1.12179
267 321 0 0 36.4519 1.19718e-068 0.0041878 9.24088 2.19757e-117 6.45624e-031 261.669 307.366 0.761002
268 315 0 0 36.0474 1.26636e-068 0.00420364 9.28713 4.52384e-117 7.08969e-031 261.713 307.052 0.447839
269 345 0 0 35.6468 1.33953e-068 0.00421954 9.33357 9.30371e-117 7.78483e-031 261.757 306.742 2.05975
270 274 0 0 35.2502 1.41692e-068 0.0042355 9.38019 1.91157e-116 8.54763e-031 261.801 306.436 -1.95952
271 297 0 0 34.8575 1.49876e-068 0.00425151 9.42699 3.92381e-116 9.38462e-031 261.845 306.134 -0.530004
272 340 0 0 34.4687 1.58531e-068 0.00426758 9.47397 8.04656e-116 1.0303e-030 261.889 305.836 1.85281
273 288 0 0 34.0838 1.67684e-068 0.00428371 9.52114 1.64853e-115 1.13105e-030 261.933 305.542 -1.03366
274 306 0 0 33.7027 1.77365e-068 0.00429989 9.5685 3.37419e-115 1.24158e-030 261.976 305.251 0.0427945
275 340 0 0 33.3254 1.87602e-068 0.00431613 9.61603 6.89962e-115 1.36284e-030 262.019 304.965 1.90004
276 300 0 0 32.9519 1.98428e-068 0.00433243 9.66375 1.4095e-114 1.49585e-030 262.062 304.682 -0.270326
277 307 0 0 32.5821 2.09876e-068 0.00434879 9.71166 2.87668e-114 1.64174e-030 262.105 304.403 0.148206
278 308 0 0 32.216 2.21983e-068 0.00436521 9.75975 5.86544e-114 1.80176e-030 262.148 304.128 0.220629
279 315 0 0 31.8537 2.34787e-068 0.00438168 9.80803 1.1948e-113 1.97725e-030 262.19 303.856 0.627869
280 315 0 0 31.4949 2.48326e-068 0.00439822 9.8565 2.43149e-113 2.16971e-030 262.233 303.589 0.642964
281 286 0 0 31.1398 2.62643e-068 0.00441481 9.90515 4.94352e-113 2.38077e-030 262.275 303.324 -1.0244
282 298 0 0 30.7882 2.77783e-068 0.00443146 9.95399 1.00412e-112 2.6122e-030 262.317 303.064 -0.293326
283 304 0 0 30.4402 2.93793e-068 0.00444817 10.003 2.03759e-112 2.86596e-030 262.359 302.806 0.0684532
284 286 0 0 30.0957 3.10722e-068 0.00446494 10.0522 4.13079e-112 3.14418e-030 262.401 302.553 -0.978794
285 299 0 0 29.7547 3.28624e-068 0.00448177 10.1016 8.36631e-112 3.44922e-030 262.442 302.303 -0.191008
