# exported by fityk 0.8.7
#13-X:x	13-X:y	13-X:s	13-X:F(x)	13-X:%_1(x)	13-X:%_2(x)	13-X:%_3(x)	13-X:%_4(x)	13-X:%_6(x)	13-X:a
21.98	2	1.41421	3.25528e-067	0	1.76246e-149	6.7364e-278	0	3.25528e-067	1
21.99	2	1.41421	1.79303e-067	0	6.6027e-150	3.19268e-278	0	1.79303e-067	1
22.01	2	1.41421	5.42148e-068	0	9.22843e-151	7.16218e-279	0	5.42148e-068	1
22.02	0	1	2.9761e-068	0	3.44295e-151	3.39007e-279	0	2.9761e-068	1
22.04	3	1.73205	8.9379e-069	0	4.7724e-152	7.58524e-280	0	8.9379e-069	1
22.06	1	1	2.67216e-069	0	6.57875e-153	1.69425e-280	0	2.67216e-069	1
22.07	2	1.41421	1.45862e-069	0	2.43751e-153	8.00205e-281	0	1.45862e-069	1
22.09	1	1	4.3314e-070	0	3.33238e-154	1.78271e-281	0	4.3314e-070	1
22.1	2	1.41421	2.35633e-070	0	1.22958e-154	8.40891e-282	0	2.35633e-070	1
22.12	0	1	6.94996e-071	0	1.66711e-155	1.86849e-282	0	6.94996e-071	1
22.14	3	1.73205	2.04064e-071	0	2.24788e-156	4.14468e-283	0	2.04064e-071	1
22.15	2	1.41421	1.10389e-071	0	8.23716e-157	1.95078e-283	0	1.10389e-071	1
22.17	0	1	3.21935e-072	0	1.1015e-157	4.31598e-284	0	3.21935e-072	1
22.18	0	1	1.73562e-072	0	4.01967e-158	2.02877e-284	0	1.73562e-072	1
22.2	2	1.41421	5.02757e-073	0	5.33088e-159	4.47688e-285	0	5.02757e-073	1
22.21	3	1.73205	2.70131e-073	0	1.93733e-159	2.10167e-285	0	2.70131e-073	1
22.23	1	1	7.77206e-074	0	2.54808e-160	4.6257e-286	0	7.77206e-074	1
22.25	0	1	2.22606e-074	0	3.3329e-161	1.01634e-286	0	2.22606e-074	1
22.26	1	1	1.18933e-074	0	1.2029e-161	4.76088e-287	0	1.18933e-074	1
22.28	1	1	3.38348e-075	0	1.56041e-162	1.04333e-287	0	3.38348e-075	1
22.29	0	1	1.8016e-075	0	5.60846e-163	4.88095e-288	0	1.8016e-075	1
22.31	1	1	5.0907e-076	0	7.21529e-164	1.06686e-288	0	5.0907e-076	1
22.32	1	1	2.70148e-076	0	2.58261e-164	4.98458e-289	0	2.70148e-076	1
22.34	2	1.41421	7.58194e-077	0	3.29512e-165	1.08669e-289	0	7.58194e-077	1
22.36	0	1	2.11835e-077	0	4.18102e-166	2.36498e-290	0	2.11835e-077	1
22.37	2	1.41421	1.11782e-077	0	1.48624e-166	1.10257e-290	0	1.11782e-077	1
22.39	1	1	3.10204e-078	0	1.87025e-167	2.39332e-291	0	3.10204e-078	1
22.4	0	1	1.63136e-078	0	6.62073e-168	1.11434e-291	0	1.63136e-078	1
22.42	2	1.41421	4.49662e-079	0	8.26263e-169	2.41259e-292	0	4.49662e-079	1
22.44	1	1	1.23385e-079	0	1.02549e-169	5.2143e-293	0	1.23385e-079	1
22.45	1	1	6.45228e-080	0	3.60527e-170	2.42254e-293	0	6.45228e-080	1
22.47	1	1	1.75852e-080	0	4.43763e-171	5.22223e-294	0	1.75852e-080	1
22.48	0	1	9.16493e-081	0	1.55367e-171	2.42307e-294	0	9.16493e-081	1
22.5	2	1.41421	2.48097e-081	0	1.89658e-172	5.20982e-295	0	2.48097e-081	1
22.51	2	1.41421	1.28864e-081	0	6.61269e-173	2.41418e-295	0	1.28864e-081	1
22.53	0	1	3.46485e-082	0	8.00558e-174	5.17722e-296	0	3.46485e-082	1
22.55	2	1.41421	9.27419e-083	0	9.63845e-175	1.10834e-296	0	9.27419e-083	1
22.56	1	1	4.79001e-083	0	3.33745e-175	5.12481e-297	0	4.79001e-083	1
22.58	1	1	1.27346e-083	0	3.98501e-176	1.09427e-297	0	1.27346e-083	1
22.59	3	1.73205	6.55505e-084	0	1.37416e-176	5.0532e-298	0	6.55505e-084	1
22.61	3	1.73205	1.73095e-084	0	1.62724e-177	1.07618e-298	0	1.73095e-084	1
22.63	2	1.41421	4.55024e-085	0	1.91632e-178	2.28797e-299	0	4.55024e-085	1
22.64	2	1.41421	2.32902e-085	0	6.56261e-179	1.05427e-299	0	2.32902e-085	1
22.66	2	1.41421	6.08107e-086	0	7.66466e-180	2.23557e-300	0	6.08107e-086	1
22.67	2	1.41421	3.10205e-086	0	2.61397e-180	1.02879e-300	0	3.10205e-086	1
22.69	1	1	8.0448e-087	0	3.02774e-181	2.17587e-301	0	8.0448e-087	1
22.7	2	1.41421	4.0899e-087	0	1.02832e-181	1.00001e-301	0	4.0899e-087	1
22.72	2	1.41421	1.05351e-087	0	1.18126e-182	2.10953e-302	0	1.05351e-087	1
22.74	1	1	2.70149e-088	0	1.34946e-183	4.44236e-303	0	2.70149e-088	1
22.75	1	1	1.36568e-088	0	4.55167e-184	2.03726e-303	0	1.36568e-088	1
22.77	2	1.41421	3.47836e-089	0	5.1569e-185	4.27902e-304	0	3.47836e-089	1
22.78	1	1	1.75247e-089	0	1.7322e-185	1.9598e-304	0	1.75247e-089	1
22.8	0	1	4.43337e-090	0	1.94633e-186	4.10566e-305	0	4.43337e-090	1
22.82	3	1.73205	1.11649e-090	0	2.17488e-187	8.5862e-306	0	1.11649e-090	1
22.83	1	1	5.59347e-091	0	7.25512e-188	3.92399e-306	0	5.59347e-091	1
22.85	1	1	1.39914e-091	0	8.04015e-189	8.18498e-307	0	1.39914e-091	1
22.86	1	1	6.98583e-092	0	2.671e-189	3.73577e-307	0	6.98583e-092	1
22.88	3	1.73205	1.73563e-092	0	2.93558e-190	7.77215e-308	0	1.73563e-092	1
22.89	1	1	8.63659e-093	0	9.71189e-191	3.54274e-308	0	8.63659e-093	1
22.91	0	1	2.13128e-093	0	1.05858e-191	7.35143e-309	0	2.13128e-093	1
22.93	2	1.41421	5.23576e-094	0	1.14748e-192	1.52283e-309	0	5.23576e-094	1
22.94	3	1.73205	2.59068e-094	0	3.77012e-193	6.92644e-310	0	2.59068e-094	1
22.96	0	1	6.32137e-095	0	4.053e-194	1.43107e-310	0	6.32137e-095	1
22.97	0	1	3.11727e-095	0	1.32613e-194	6.50062e-311	0	3.11727e-095	1
22.99	3	1.73205	7.55494e-096	0	1.41387e-195	1.33961e-311	0	7.55494e-096	1
23.01	0	1	1.82275e-096	0	1.4991e-196	2.7558e-312	0	1.82275e-096	1
23.02	1	1	8.93797e-097	0	4.87126e-197	1.24911e-312	0	8.93797e-097	1
23.04	2	1.41421	2.14187e-097	0	5.12229e-198	2.56297e-313	0	2.14187e-097	1
23.05	2	1.41421	1.04673e-097	0	1.65758e-198	1.1602e-313	0	1.04673e-097	1
23.07	0	1	2.49143e-098	0	1.72861e-199	2.37435e-314	0	2.49143e-098	1
23.08	1	1	1.21345e-098	0	5.5707e-200	1.07342e-314	0	1.21345e-098	1
23.1	1	1	2.86875e-099	0	5.76147e-201	2.19106e-315	0	2.86875e-099	1
23.12	0	1	6.75158e-100	0	5.92594e-202	4.46465e-316	0	6.75158e-100	1
23.13	1	1	3.26984e-100	0	1.89657e-202	2.01405e-316	0	3.26984e-100	1
23.15	0	1	7.64358e-101	0	1.93461e-203	4.09328e-317	0	7.64358e-101	1
23.16	3	1.73205	3.68933e-101	0	6.16603e-204	1.84408e-317	0	3.68933e-101	1
23.18	3	1.73205	8.56598e-102	0	6.23778e-205	3.73801e-318	0	8.56598e-102	1
23.2	2	1.41421	1.97991e-102	0	6.2756e-206	7.55881e-319	0	1.97991e-102	1
23.21	1	1	9.50267e-103	0	1.9864e-206	3.39547e-319	0	9.50267e-103	1
23.23	0	1	2.18159e-103	0	1.98195e-207	6.85121e-320	0	2.18159e-103	1
23.24	2	1.41421	1.04352e-103	0	6.2475e-208	3.01133e-320	0	1.04352e-103	1
23.26	1	1	2.37952e-104	0	6.18204e-209	6.02266e-321	0	2.37952e-104	1
23.27	1	1	1.13435e-104	0	1.94064e-209	2.25788e-321	0	1.13435e-104	1
23.29	1	1	2.56918e-105	0	1.90446e-210	0	0	2.56918e-105	1
23.31	0	1	5.79269e-106	0	1.85865e-211	0	0	5.79269e-106	1
23.32	0	1	2.74592e-106	0	5.79444e-212	0	0	2.74592e-106	1
23.34	1	1	6.14939e-107	0	5.6084e-213	0	0	6.14939e-107	1
23.35	5	2.23607	2.90515e-107	0	1.74122e-213	0	0	2.90515e-107	1
23.37	2	1.41421	6.46208e-108	0	1.6714e-214	0	0	6.46208e-108	1
23.38	2	1.41421	3.04256e-108	0	5.16767e-215	0	0	3.04256e-108	1
23.4	1	1	6.72205e-109	0	4.91952e-216	0	0	6.72205e-109	1
23.42	1	1	1.47844e-109	0	4.65748e-217	0	0	1.47844e-109	1
23.43	0	1	6.9218e-110	0	1.4301e-217	0	0	6.9218e-110	1
23.45	1	1	1.5121e-110	0	1.34275e-218	0	0	1.5121e-110	1
23.46	0	1	7.05545e-111	0	4.10591e-219	0	0	7.05545e-111	1
23.48	1	1	1.53089e-111	0	3.8233e-220	0	0	1.53089e-111	1
23.5	0	1	3.30677e-112	0	3.54053e-221	0	0	3.30677e-112	1
23.51	0	1	1.53426e-112	0	1.07519e-221	0	0	1.53426e-112	1
23.53	1	1	3.29167e-113	0	9.87447e-223	0	0	3.29167e-113	1
23.54	0	1	1.52209e-113	0	2.98627e-223	0	0	1.52209e-113	1
23.56	2	1.41421	3.24352e-114	0	2.71994e-224	0	0	3.24352e-114	1
23.57	4	2	1.49476e-114	0	8.19173e-225	0	0	1.49476e-114	1
23.59	1	1	3.16378e-115	0	7.39958e-226	0	0	3.16378e-115	1
23.61	0	1	6.66625e-116	0	6.64719e-227	0	0	6.66625e-116	1
23.62	2	1.41421	3.05481e-116	0	1.98817e-227	0	0	3.05481e-116	1
23.64	1	1	6.3932e-117	0	1.77128e-228	0	0	6.3932e-117	1
23.65	0	1	2.91978e-117	0	5.27597e-229	0	0	2.91978e-117	1
23.67	3	1.73205	6.06937e-118	0	4.6616e-230	0	0	6.06937e-118	1
23.69	0	1	1.25596e-118	0	4.09608e-231	0	0	1.25596e-118	1
23.7	0	1	5.70371e-119	0	1.21167e-231	0	0	5.70371e-119	1
23.72	1	1	1.17233e-119	0	1.05589e-232	0	0	1.17233e-119	1
23.73	1	1	5.30591e-120	0	3.11053e-233	0	0	5.30591e-120	1
23.75	3	1.73205	1.0832e-120	0	2.68824e-234	0	0	1.0832e-120	1
23.76	2	1.41421	4.88597e-121	0	7.88652e-235	0	0	4.88597e-121	1
23.78	0	1	9.90741e-122	0	6.75958e-236	0	0	9.90741e-122	1
23.8	0	1	1.9999e-122	0	5.76175e-237	0	0	1.9999e-122	1
23.81	3	1.73205	8.97012e-123	0	1.6787e-237	0	0	8.97012e-123	1
23.83	2	1.41421	1.79848e-123	0	1.41908e-238	0	0	1.79848e-123	1
23.84	0	1	8.03943e-124	0	4.11742e-239	0	0	8.03943e-124	1
23.86	2	1.41421	1.601e-124	0	3.45192e-240	0	0	1.601e-124	1
23.88	1	1	3.17394e-125	0	2.87804e-241	0	0	3.17394e-125	1
23.89	0	1	1.4108e-125	0	8.29305e-242	0	0	1.4108e-125	1
23.91	1	1	2.77799e-126	0	6.85727e-243	0	0	2.77799e-126	1
23.92	1	1	1.23063e-126	0	1.96775e-243	0	0	1.23063e-126	1
23.94	1	1	2.40687e-127	0	1.61364e-244	0	0	2.40687e-127	1
23.95	1	1	1.06262e-127	0	4.61131e-245	0	0	1.06262e-127	1
23.97	2	1.41421	2.06425e-128	0	3.75027e-246	0	0	2.06425e-128	1
23.99	0	1	3.99196e-129	0	3.03319e-247	0	0	3.99196e-129	1
24	1	1	1.75252e-129	0	8.60833e-248	0	0	1.75252e-129	1
24.02	1	1	3.36623e-130	0	6.90489e-249	0	0	3.36623e-130	1
24.03	0	1	1.47282e-130	0	1.95153e-249	0	0	1.47282e-130	1
24.05	1	1	2.80989e-131	0	1.55244e-250	0	0	2.80989e-131	1
24.07	1	1	5.33666e-132	0	1.22816e-251	0	0	5.33666e-132	1
24.08	2	1.41421	2.3218e-132	0	3.44726e-252	0	0	2.3218e-132	1
24.1	2	1.41421	4.37989e-133	0	2.70466e-253	0	0	4.37989e-133	1
24.11	0	1	1.8991e-133	0	7.56019e-254	0	0	1.8991e-133	1
24.13	0	1	3.55832e-134	0	5.88265e-255	0	0	3.55832e-134	1
24.14	1	1	1.53765e-134	0	1.63754e-255	0	0	1.53765e-134	1
24.16	1	1	2.86164e-135	0	1.26367e-256	0	0	2.86164e-135	1
24.18	0	1	5.30165e-136	0	9.69782e-258	0	0	5.30165e-136	1
24.19	2	1.41421	2.27811e-136	0	2.68099e-258	0	0	2.27811e-136	1
24.21	1	1	4.19208e-137	0	2.0405e-259	0	0	4.19208e-137	1
24.22	1	1	1.79524e-137	0	5.61768e-260	0	0	1.79524e-137	1
24.24	1	1	3.28122e-138	0	4.24032e-261	0	0	3.28122e-138	1
24.26	2	1.41421	5.9702e-139	0	3.18303e-262	0	0	5.9702e-139	1
24.27	0	1	2.54232e-139	0	8.70285e-263	0	0	2.54232e-139	1
24.29	2	1.41421	4.59455e-140	0	6.47894e-264	0	0	4.59455e-140	1
24.3	0	1	1.94991e-140	0	1.76411e-264	0	0	1.94991e-140	1
24.32	0	1	3.50014e-141	0	1.30247e-265	0	0	3.50014e-141	1
24.33	0	1	1.48042e-141	0	3.53175e-266	0	0	1.48042e-141	1
24.35	2	1.41421	2.63947e-142	0	2.58603e-267	0	0	2.63947e-142	1
24.37	0	1	4.68475e-143	0	1.88312e-268	0	0	4.68475e-143	1
24.38	0	1	1.97032e-143	0	5.07107e-269	0	0	1.97032e-143	1
24.4	2	1.41421	3.47348e-144	0	3.66222e-270	0	0	3.47348e-144	1
24.41	1	1	1.45594e-144	0	9.82124e-271	0	0	1.45594e-144	1
24.43	1	1	2.54936e-145	0	7.03414e-272	0	0	2.54936e-145	1
24.45	0	1	4.44384e-146	0	5.01021e-273	0	0	4.44384e-146	1
24.46	1	1	1.85219e-146	0	1.33438e-273	0	0	1.85219e-146	1
24.48	0	1	3.20681e-147	0	9.42593e-275	0	0	3.20681e-147	1
24.49	0	1	1.33208e-147	0	2.50004e-275	0	0	1.33208e-147	1
24.51	3	1.73205	2.29074e-148	0	1.75143e-276	0	0	2.29074e-148	1
24.52	0	1	9.48337e-149	0	4.62612e-277	0	0	9.48337e-149	1
24.54	2	1.41421	1.61982e-149	0	3.21413e-278	0	0	1.61982e-149	1
24.56	0	1	2.75429e-150	0	2.2208e-279	0	0	2.75429e-150	1
24.57	0	1	1.13383e-150	0	5.8255e-280	0	0	1.13383e-150	1
24.59	0	1	1.91491e-151	0	3.99191e-281	0	0	1.91491e-151	1
24.6	0	1	7.85624e-152	0	1.04281e-281	0	0	7.85624e-152	1
24.62	1	1	1.31788e-152	0	7.08684e-283	0	0	1.31788e-152	1
24.63	2	1.41421	5.38854e-153	0	1.84364e-283	0	0	5.38854e-153	1
24.65	1	1	8.97825e-154	0	1.24258e-284	0	0	8.97825e-154	1
24.67	1	1	1.48919e-154	0	8.32863e-286	0	0	1.48919e-154	1
24.68	0	1	6.05474e-155	0	2.15178e-286	0	0	6.05474e-155	1
24.7	1	1	9.97503e-156	0	1.43037e-287	0	0	9.97503e-156	1
24.71	1	1	4.04193e-156	0	3.6802e-288	0	0	4.04193e-156	1
24.73	1	1	6.61403e-157	0	2.42617e-289	0	0	6.61403e-157	1
24.75	0	1	1.07741e-157	0	1.59064e-290	0	0	1.07741e-157	1
24.76	1	1	4.34116e-158	0	4.0644e-291	0	0	4.34116e-158	1
24.78	2	1.41421	7.02396e-159	0	2.64269e-292	0	0	7.02396e-159	1
24.79	0	1	2.82056e-159	0	6.72469e-293	0	0	2.82056e-159	1
24.81	0	1	4.53283e-160	0	4.33634e-294	0	0	4.53283e-160	1
24.82	1	1	1.81406e-160	0	1.09888e-294	0	0	1.81406e-160	1
24.84	1	1	2.89565e-161	0	7.02749e-296	0	0	2.89565e-161	1
24.86	0	1	4.60128e-162	0	4.46943e-297	0	0	4.60128e-162	1
24.87	0	1	1.83109e-162	0	1.12481e-297	0	0	1.83109e-162	1
24.89	0	1	2.89003e-163	0	7.09463e-299	0	0	2.89003e-163	1
24.9	1	1	1.14621e-163	0	1.7781e-299	0	0	1.14621e-163	1
24.92	1	1	1.79686e-164	0	1.11227e-300	0	0	1.79686e-164	1
24.94	1	1	2.80417e-165	0	6.9193e-302	0	0	2.80417e-165	1
24.95	0	1	1.1059e-165	0	1.72222e-302	0	0	1.1059e-165	1
24.97	1	1	1.71421e-166	0	1.06253e-303	0	0	1.71421e-166	1
24.98	1	1	6.73758e-167	0	2.63372e-304	0	0	6.73758e-167	1
25	1	1	1.03732e-167	0	1.61147e-305	0	0	1.03732e-167	1
25.01	1	1	4.06332e-168	0	3.97786e-306	0	0	4.06332e-168	1
25.03	1	1	6.21368e-169	0	2.41382e-307	0	0	6.21368e-169	1
25.05	2	1.41421	9.45922e-170	0	1.45666e-308	0	0	9.45922e-170	1
25.06	0	1	3.68446e-170	0	3.57097e-309	0	0	3.68446e-170	1
25.08	0	1	5.57108e-171	0	2.13718e-310	0	0	5.57108e-171	1
25.09	0	1	2.16265e-171	0	5.21759e-311	0	0	2.16265e-171	1
25.11	0	1	3.24797e-172	0	3.09689e-312	0	0	3.24797e-172	1
25.13	1	1	4.85597e-173	0	1.82802e-313	0	0	4.85597e-173	1
25.14	0	1	1.87444e-173	0	4.4321e-314	0	0	1.87444e-173	1
25.16	0	1	2.78353e-174	0	2.59457e-315	0	0	2.78353e-174	1
25.17	2	1.41421	1.07083e-174	0	6.26461e-316	0	0	1.07083e-174	1
25.19	2	1.41421	1.57944e-175	0	3.63703e-317	0	0	1.57944e-175	1
25.2	0	1	6.05564e-176	0	8.74472e-318	0	0	6.05564e-176	1
25.22	1	1	8.87158e-177	0	5.03176e-319	0	0	8.87158e-177	1
25.24	0	1	1.29384e-177	0	2.72477e-320	0	0	1.29384e-177	1
25.25	0	1	4.93272e-178	0	5.44954e-321	0	0	4.93272e-178	1
25.27	1	1	7.14538e-179	0	0	0	0	7.14538e-179	1
25.28	0	1	2.71494e-179	0	0	0	0	2.71494e-179	1
25.3	1	1	3.90623e-180	0	0	0	0	3.90623e-180	1
25.32	1	1	5.59495e-181	0	0	0	0	5.59495e-181	1
25.33	1	1	2.11388e-181	0	0	0	0	2.11388e-181	1
25.35	2	1.41421	3.0073e-182	0	0	0	0	3.0073e-182	1
25.36	0	1	1.13237e-182	0	0	0	0	1.13237e-182	1
25.38	2	1.41421	1.60009e-183	0	0	0	0	1.60009e-183	1
25.39	1	1	6.00465e-184	0	0	0	0	6.00465e-184	1
25.41	1	1	8.42756e-185	0	0	0	0	8.42756e-185	1
25.43	0	1	1.17749e-185	0	0	0	0	1.17749e-185	1
25.44	1	1	4.39388e-186	0	0	0	0	4.39388e-186	1
25.46	0	1	6.09762e-187	0	0	0	0	6.09762e-187	1
25.47	0	1	2.26768e-187	0	0	0	0	2.26768e-187	1
25.49	0	1	3.12575e-188	0	0	0	0	3.12575e-188	1
25.51	1	1	4.28909e-189	0	0	0	0	4.28909e-189	1
25.52	0	1	1.58612e-189	0	0	0	0	1.58612e-189	1
25.54	3	1.73205	2.16175e-190	0	0	0	0	2.16175e-190	1
25.55	0	1	7.9672e-191	0	0	0	0	7.9672e-191	1
25.57	0	1	1.07854e-191	0	0	0	0	1.07854e-191	1
25.58	0	1	3.96154e-192	0	0	0	0	3.96154e-192	1
25.6	0	1	5.32663e-193	0	0	0	0	5.32663e-193	1
25.62	1	1	7.12984e-194	0	0	0	0	7.12984e-194	1
25.63	1	1	2.6041e-194	0	0	0	0	2.6041e-194	1
25.65	0	1	3.46214e-195	0	0	0	0	3.46214e-195	1
25.66	0	1	1.26024e-195	0	0	0	0	1.26024e-195	1
25.68	1	1	1.66417e-196	0	0	0	0	1.66417e-196	1
25.69	0	1	6.03721e-197	0	0	0	0	6.03721e-197	1
25.71	2	1.41421	7.91846e-198	0	0	0	0	7.91846e-198	1
25.73	0	1	1.03391e-198	0	0	0	0	1.03391e-198	1
25.74	2	1.41421	3.72967e-199	0	0	0	0	3.72967e-199	1
25.76	0	1	4.83697e-200	0	0	0	0	4.83697e-200	1
25.77	1	1	1.73896e-200	0	0	0	0	1.73896e-200	1
25.79	1	1	2.24002e-201	0	0	0	0	2.24002e-201	1
25.81	1	1	2.87245e-202	0	0	0	0	2.87245e-202	1
25.82	0	1	1.02688e-202	0	0	0	0	1.02688e-202	1
25.84	0	1	1.30791e-203	0	0	0	0	1.30791e-203	1
25.85	0	1	4.65986e-204	0	0	0	0	4.65986e-204	1
25.87	1	1	5.89511e-205	0	0	0	0	5.89511e-205	1
25.88	0	1	2.09323e-205	0	0	0	0	2.09323e-205	1
25.9	0	1	2.63024e-206	0	0	0	0	2.63024e-206	1
25.92	0	1	3.29012e-207	0	0	0	0	3.29012e-207	1
25.93	1	1	1.16168e-207	0	0	0	0	1.16168e-207	1
25.95	1	1	1.44332e-208	0	0	0	0	1.44332e-208	1
25.96	0	1	5.07884e-209	0	0	0	0	5.07884e-209	1
25.98	0	1	6.26758e-210	0	0	0	0	6.26758e-210	1
26	4	2	7.69972e-211	0	0	0	0	7.69972e-211	1
26.01	1	1	2.69418e-211	0	0	0	0	2.69418e-211	1
26.03	1	1	3.28746e-212	0	0	0	0	3.28746e-212	1
26.04	0	1	1.14642e-212	0	0	0	0	1.14642e-212	1
26.06	1	1	1.38942e-213	0	0	0	0	1.38942e-213	1
26.07	1	1	4.82888e-214	0	0	0	0	4.82888e-214	1
26.09	1	1	5.81297e-215	0	0	0	0	5.81297e-215	1
26.11	0	1	6.96609e-216	0	0	0	0	6.96609e-216	1
26.12	2	1.41421	2.4074e-216	0	0	0	0	2.4074e-216	1
26.14	2	1.41421	2.86549e-217	0	0	0	0	2.86549e-217	1
26.15	0	1	9.86936e-218	0	0	0	0	9.86936e-218	1
26.17	0	1	1.1668e-218	0	0	0	0	1.1668e-218	1
26.19	0	1	1.37324e-219	0	0	0	0	1.37324e-219	1
26.2	0	1	4.70311e-220	0	0	0	0	4.70311e-220	1
26.22	2	1.41421	5.49784e-221	0	0	0	0	5.49784e-221	1
26.23	0	1	1.87655e-221	0	0	0	0	1.87655e-221	1
26.25	0	1	2.17885e-222	0	0	0	0	2.17885e-222	1
26.26	0	1	7.41182e-223	0	0	0	0	7.41182e-223	1
26.28	0	1	8.54772e-224	0	0	0	0	8.54772e-224	1
26.3	0	1	9.81329e-225	0	0	0	0	9.81329e-225	1
26.31	2	1.41421	3.31942e-225	0	0	0	0	3.31942e-225	1
26.33	2	1.41421	3.78517e-226	0	0	0	0	3.78517e-226	1
26.34	1	1	1.27603e-226	0	0	0	0	1.27603e-226	1
26.36	0	1	1.44525e-227	0	0	0	0	1.44525e-227	1
26.38	0	1	1.62954e-228	0	0	0	0	1.62954e-228	1
26.39	0	1	5.46251e-229	0	0	0	0	5.46251e-229	1
26.41	0	1	6.11748e-230	0	0	0	0	6.11748e-230	1
26.42	1	1	2.04375e-230	0	0	0	0	2.04375e-230	1
26.44	1	1	2.27336e-231	0	0	0	0	2.27336e-231	1
26.45	0	1	7.56925e-232	0	0	0	0	7.56925e-232	1
26.47	0	1	8.36279e-233	0	0	0	0	8.36279e-233	1
26.49	1	1	9.19792e-234	0	0	0	0	9.19792e-234	1
26.5	1	1	3.04525e-234	0	0	0	0	3.04525e-234	1
26.52	0	1	3.32675e-235	0	0	0	0	3.32675e-235	1
26.53	1	1	1.0977e-235	0	0	0	0	1.0977e-235	1
26.55	1	1	1.19108e-236	0	0	0	0	1.19108e-236	1
26.57	0	1	1.28658e-237	0	0	0	0	1.28658e-237	1
26.58	1	1	4.22132e-238	0	0	0	0	4.22132e-238	1
26.6	0	1	4.529e-239	0	0	0	0	4.529e-239	1
26.61	1	1	1.48096e-239	0	0	0	0	1.48096e-239	1
26.63	1	1	1.57819e-240	0	0	0	0	1.57819e-240	1
26.64	0	1	5.14315e-241	0	0	0	0	5.14315e-241	1
26.66	0	1	5.4438e-242	0	0	0	0	5.4438e-242	1
26.68	0	1	5.73606e-243	0	0	0	0	5.73606e-243	1
26.69	1	1	1.85881e-243	0	0	0	0	1.85881e-243	1
26.71	0	1	1.94538e-244	0	0	0	0	1.94538e-244	1
26.72	1	1	6.28283e-245	0	0	0	0	6.28283e-245	1
26.74	0	1	6.53108e-246	0	0	0	0	6.53108e-246	1
26.75	0	1	2.10215e-246	0	0	0	0	2.10215e-246	1
26.77	0	1	2.17047e-247	0	0	0	0	2.17047e-247	1
26.79	1	1	2.23091e-248	0	0	0	0	2.23091e-248	1
26.8	0	1	7.14019e-249	0	0	0	0	7.14019e-249	1
26.82	0	1	7.28949e-250	0	0	0	0	7.28949e-250	1
26.83	0	1	2.32517e-250	0	0	0	0	2.32517e-250	1
26.85	0	1	2.35777e-251	0	0	0	0	2.35777e-251	1
26.87	1	1	2.38005e-252	0	0	0	0	2.38005e-252	1
26.88	1	1	7.54908e-253	0	0	0	0	7.54908e-253	1
26.9	1	1	7.569e-254	0	0	0	0	7.569e-254	1
26.91	0	1	2.39263e-254	0	0	0	0	2.39263e-254	1
26.93	1	1	2.38275e-255	0	0	0	0	2.38275e-255	1
26.94	0	1	7.50663e-256	0	0	0	0	7.50663e-256	1
26.96	0	1	7.42519e-257	0	0	0	0	7.42519e-257	1
26.98	0	1	7.31154e-258	0	0	0	0	7.31154e-258	1
26.99	0	1	2.29047e-258	0	0	0	0	2.29047e-258	1
27.01	1	1	2.24019e-259	0	0	0	0	2.24019e-259	1
27.02	0	1	6.99408e-260	0	0	0	0	6.99408e-260	1
27.04	0	1	6.79438e-261	0	0	0	0	6.79438e-261	1
27.06	0	1	6.57066e-262	0	0	0	0	6.57066e-262	1
27.07	0	1	2.03987e-262	0	0	0	0	2.03987e-262	1
27.09	0	1	1.95939e-263	0	0	0	0	1.95939e-263	1
27.1	0	1	6.0624e-264	0	0	0	0	6.0624e-264	1
27.12	2	1.41421	5.78391e-265	0	0	0	0	5.78391e-265	1
27.13	1	1	1.78351e-265	0	0	0	0	1.78351e-265	1
27.15	1	1	1.69009e-266	0	0	0	0	1.69009e-266	1
27.17	2	1.41421	1.59436e-267	0	0	0	0	1.59436e-267	1
27.18	0	1	4.88864e-268	0	0	0	0	4.88864e-268	1
27.2	0	1	4.5806e-269	0	0	0	0	4.5806e-269	1
27.21	0	1	1.39976e-269	0	0	0	0	1.39976e-269	1
27.23	1	1	1.30271e-270	0	0	0	0	1.30271e-270	1
27.25	1	1	1.20692e-271	0	0	0	0	1.20692e-271	1
27.26	2	1.41421	3.66742e-272	0	0	0	0	3.66742e-272	1
27.28	1	1	3.37484e-273	0	0	0	0	3.37484e-273	1
27.29	0	1	1.02203e-273	0	0	0	0	1.02203e-273	1
27.31	0	1	9.34144e-275	0	0	0	0	9.34144e-275	1
27.32	0	1	2.81938e-275	0	0	0	0	2.81938e-275	1
27.34	0	1	2.55955e-276	0	0	0	0	2.55955e-276	1
27.36	0	1	2.31319e-277	0	0	0	0	2.31319e-277	1
27.37	1	1	6.94226e-278	0	0	0	0	6.94226e-278	1
27.39	0	1	6.23173e-279	0	0	0	0	6.23173e-279	1
27.4	1	1	1.86392e-279	0	0	0	0	1.86392e-279	1
27.42	0	1	1.66186e-280	0	0	0	0	1.66186e-280	1
27.44	0	1	1.47503e-281	0	0	0	0	1.47503e-281	1
27.45	0	1	4.38701e-282	0	0	0	0	4.38701e-282	1
27.47	0	1	3.86753e-283	0	0	0	0	3.86753e-283	1
27.48	1	1	1.14639e-283	0	0	0	0	1.14639e-283	1
27.5	0	1	1.00382e-284	0	0	0	0	1.00382e-284	1
27.51	1	1	2.96539e-285	0	0	0	0	2.96539e-285	1
