# exported by fityk 0.8.7
#1-Zn:x	1-Zn:y	1-Zn:s	1-Zn:F(x)	1-Zn:%_1(x)	1-Zn:%_2(x)	1-Zn:%_3(x)	1-Zn:a
11.66	2	1.41421	7.49884e-018	1.06604e-034	7.49884e-018	7.02259e-076	1
11.68	0	1	3.13737e-018	3.43318e-035	3.13737e-018	1.80114e-076	1
11.69	4	2	2.02313e-018	1.94295e-035	2.02313e-018	9.10405e-077	1
11.71	2	1.41421	8.36145e-019	6.1886e-036	8.36145e-019	2.31704e-077	1
11.72	4	2	5.35899e-019	3.48306e-036	5.35899e-019	1.16666e-077	1
11.74	2	1.41421	2.18791e-019	1.09724e-036	2.18791e-019	2.9464e-078	1
11.76	3	1.73205	8.86001e-020	3.43124e-037	8.86001e-020	7.40295e-079	1
11.77	0	1	5.62094e-020	1.9135e-037	5.62094e-020	3.70359e-079	1
11.79	4	2	2.24854e-020	5.91816e-038	2.24854e-020	9.23388e-080	1
11.8	4	2	1.41781e-020	3.28223e-038	1.41781e-020	4.60179e-080	1
11.82	4	2	5.60272e-021	1.00401e-038	5.60272e-021	1.13851e-080	1
11.84	5	2.23607	2.19603e-021	3.04869e-039	2.19603e-021	2.80228e-081	1
11.85	10	3.16228	1.37066e-021	1.67534e-039	1.37066e-021	1.38759e-081	1
11.87	2	1.41421	5.30707e-022	5.0314e-040	5.30707e-022	3.38911e-082	1
11.88	3	1.73205	3.29223e-022	2.74969e-040	3.29223e-022	1.67171e-082	1
11.9	2	1.41421	1.25922e-022	8.16733e-041	1.25922e-022	4.05165e-083	1
11.91	4	2	7.76394e-023	4.43895e-041	7.76394e-023	1.99081e-083	1
11.93	5	2.23607	2.93348e-023	1.30403e-041	2.93348e-023	4.78796e-084	1
11.95	3	1.73205	1.09937e-023	3.80276e-042	1.09937e-023	1.14561e-084	1
11.96	4	2	6.70957e-024	2.04789e-042	6.70957e-024	5.59297e-085	1
11.98	2	1.41421	2.48394e-024	5.9065e-043	2.48394e-024	1.32794e-085	1
11.99	3	1.73205	1.50674e-024	3.16332e-043	1.50674e-024	6.45813e-086	1
12.01	6	2.44949	5.51026e-025	9.02353e-044	5.51026e-025	1.52156e-086	1
12.03	5	2.23607	1.99878e-025	2.55515e-044	1.99878e-025	3.56647e-087	1
12.04	5	2.23607	1.20014e-025	1.35593e-044	1.20014e-025	1.72336e-087	1
12.06	3	1.73205	4.30045e-026	3.79741e-045	4.30045e-026	4.00842e-088	1
12.07	7	2.64575	2.56641e-026	2.00408e-045	2.56641e-026	1.92945e-088	1
12.09	3	1.73205	9.08436e-027	5.55104e-046	9.08436e-027	4.45328e-089	1
12.1	2	1.41421	5.38829e-027	2.91344e-046	5.38829e-027	2.13533e-089	1
12.12	8	2.82843	1.88411e-027	7.98134e-047	1.88411e-027	4.89056e-090	1
12.14	2	1.41421	6.53463e-028	2.17046e-047	6.53463e-028	1.11434e-090	1
12.15	7	2.64575	3.83663e-028	1.12874e-047	3.83663e-028	5.30898e-091	1
12.17	7	2.64575	1.31447e-028	3.03584e-048	1.31447e-028	1.20038e-091	1
12.18	4	2	7.67051e-029	1.57009e-048	7.67051e-029	5.69686e-092	1
12.2	9	3	2.59606e-029	4.17659e-049	2.59606e-029	1.27818e-092	1
12.22	1	1	8.71489e-030	1.10287e-049	8.71489e-030	2.85309e-093	1
12.23	5	2.23607	5.03393e-030	5.6517e-050	5.03393e-030	1.34536e-093	1
12.25	3	1.73205	1.66933e-030	1.47602e-050	1.66933e-030	2.97995e-094	1
12.26	6	2.44949	9.58369e-031	7.52231e-051	9.58369e-031	1.39977e-094	1
12.28	7	2.64575	3.13946e-031	1.94301e-051	3.13946e-031	3.07664e-095	1
12.29	3	1.73205	1.79139e-031	9.8478e-052	1.79139e-031	1.43962e-095	1
12.31	5	2.23607	5.79695e-032	2.51578e-052	5.79695e-032	3.1399e-096	1
12.33	6	2.44949	1.86067e-032	6.37988e-053	1.86067e-032	6.81318e-097	1
12.34	9	3	1.05093e-032	3.20395e-053	1.05093e-032	3.16759e-097	1
12.36	6	2.44949	3.3322e-033	8.03592e-054	3.3322e-033	6.82041e-098	1
12.37	11	3.31662	1.8706e-033	4.01341e-054	1.8706e-033	3.15874e-098	1
12.39	13	3.60555	5.85903e-034	9.95574e-055	5.85903e-034	6.74907e-099	1
12.4	5	2.23607	3.26904e-034	4.94489e-055	3.26904e-034	3.11366e-099	1
12.42	7	2.64575	1.01147e-034	1.21318e-055	1.01147e-034	6.60162e-100	1
12.44	11	3.31662	3.10414e-035	2.95464e-056	3.10414e-035	1.3925e-100	1
12.45	17	4.12311	1.71439e-035	1.4541e-056	1.71439e-035	6.38307e-101	1
12.47	15	3.87298	5.1974e-036	3.50253e-057	5.1974e-036	1.33605e-101	1
12.48	11	3.31662	2.85297e-036	1.71427e-057	2.85297e-036	6.10072e-102	1
12.5	9	3	8.54403e-037	4.08391e-058	8.54403e-037	1.26713e-102	1
12.52	11	3.31662	2.53797e-037	9.65783e-059	2.53797e-037	2.61836e-103	1
12.53	16	4	1.37902e-037	4.68365e-059	1.37902e-037	1.18794e-103	1
12.55	9	3	4.04652e-038	1.09546e-059	4.04652e-038	2.43585e-104	1
12.56	9	3	2.18529e-038	5.28333e-060	2.18529e-038	1.10088e-104	1
12.58	15	3.87298	6.33443e-039	1.22217e-060	6.33443e-039	2.23998e-105	1
12.59	7	2.64575	3.4e-039	5.86201e-061	3.4e-039	1.00846e-105	1
12.61	12	3.4641	9.73566e-040	1.34116e-061	9.73566e-040	2.03616e-106	1
12.63	16	4	2.7651e-040	3.04594e-062	2.7651e-040	4.09006e-107	1
12.64	5	2.23607	1.46911e-040	1.44759e-062	1.46911e-040	1.82958e-107	1
12.66	14	3.74166	4.1218e-041	3.25159e-063	4.1218e-041	3.64685e-108	1
12.67	7	2.64575	2.17658e-041	1.53682e-063	2.17658e-041	1.62504e-108	1
12.69	12	3.4641	6.03247e-042	3.41417e-064	6.03247e-042	3.21424e-109	1
12.71	9	3	1.65834e-042	7.52928e-065	1.65834e-042	6.32497e-110	1
12.72	3	1.73205	8.66832e-043	3.52606e-065	8.66832e-043	2.80034e-110	1
12.74	11	3.31662	2.35397e-043	7.69073e-066	2.35397e-043	5.46815e-111	1
12.75	7	2.64575	1.22294e-043	3.58186e-066	1.22294e-043	2.41166e-111	1
12.77	11	3.31662	3.28064e-044	7.72676e-067	3.28064e-044	4.67299e-112	1
12.78	10	3.16228	1.69398e-044	3.57885e-067	1.69398e-044	2.05303e-112	1
12.8	9	3	4.48899e-045	7.63558e-068	4.48899e-045	3.94749e-113	1
12.82	5	2.23607	1.17991e-045	1.61714e-068	1.17991e-045	7.55115e-114	1
12.83	9	3	6.03074e-046	7.42167e-069	6.03074e-046	3.29626e-114	1
12.85	4	2	1.56588e-046	1.55459e-069	1.56588e-046	6.25693e-115	1
12.86	12	3.4641	7.95468e-047	7.0954e-070	7.95468e-047	2.72078e-115	1
12.88	11	3.31662	2.04032e-047	1.46995e-070	2.04032e-047	5.12486e-116	1
12.9	9	3	5.19076e-048	3.02297e-071	5.19076e-048	9.60366e-117	1
12.91	6	2.44949	2.61017e-048	1.3671e-071	2.61017e-048	4.14931e-117	1
12.93	7	2.64575	6.55979e-049	2.78063e-072	6.55979e-049	7.71576e-118	1
12.94	6	2.44949	3.27848e-049	1.2506e-072	3.27848e-049	3.3208e-118	1
12.96	7	2.64575	8.13918e-050	2.51576e-073	8.13918e-050	6.12764e-119	1
12.97	6	2.44949	4.04303e-050	1.12525e-073	4.04303e-050	2.62713e-119	1
12.99	4	2	9.91522e-051	2.23877e-074	9.91522e-051	4.8104e-120	1
13.01	6	2.44949	2.41189e-051	4.42159e-075	2.41189e-051	8.76286e-121	1
13.02	6	2.44949	1.18592e-051	1.95959e-075	1.18592e-051	3.73285e-121	1
13.04	4	2	2.84969e-052	3.82775e-076	2.84969e-052	6.74768e-122	1
13.05	6	2.44949	1.39265e-052	1.68708e-076	1.39265e-052	2.86334e-122	1
13.07	10	3.16228	3.30575e-053	3.2593e-077	3.30575e-053	5.13613e-123	1
13.09	2	1.41421	7.78319e-054	6.25058e-078	7.78319e-054	9.16566e-124	1
13.1	3	1.73205	3.76507e-054	2.72973e-078	3.76507e-054	3.86447e-124	1
13.12	6	2.44949	8.75687e-055	5.17757e-079	8.75687e-055	6.84331e-125	1
13.13	3	1.73205	4.21026e-055	2.2487e-079	4.21026e-055	2.8742e-125	1
13.15	2	1.41421	9.67323e-056	4.21839e-080	9.67323e-056	5.05058e-126	1
13.16	3	1.73205	4.62248e-056	1.82204e-080	4.62248e-056	2.11308e-126	1
13.18	4	2	1.04912e-056	3.38052e-081	1.04912e-056	3.68459e-127	1
13.2	2	1.41421	2.36175e-057	6.2261e-082	2.36175e-057	6.39187e-128	1
13.21	2	1.41421	1.11715e-057	2.66462e-082	1.11715e-057	2.65711e-128	1
13.23	4	2	2.48432e-058	4.85375e-083	2.48432e-058	4.57401e-129	1
13.24	5	2.23607	1.16796e-058	2.06586e-083	1.16796e-058	1.8941e-129	1
13.26	2	1.41421	2.56574e-059	3.72181e-084	2.56574e-059	3.23548e-130	1
13.28	5	2.23607	5.59055e-060	6.656e-085	5.59055e-060	5.49845e-131	1
13.29	7	2.64575	2.60164e-060	2.80702e-085	2.60164e-060	2.26231e-131	1
13.31	1	1	5.59987e-061	4.96495e-086	5.59987e-061	3.81507e-132	1
13.32	2	1.41421	2.59009e-061	2.08234e-086	2.59009e-061	1.56365e-132	1
13.34	3	1.73205	5.50722e-062	3.64277e-087	5.50722e-062	2.61661e-133	1
13.35	7	2.64575	2.53171e-062	1.51941e-087	2.53171e-062	1.06832e-133	1
13.37	7	2.64575	5.31763e-063	2.62884e-088	5.31763e-063	1.77397e-134	1
13.39	8	2.82843	1.10785e-063	4.51503e-089	1.10785e-063	2.93062e-135	1
13.4	2	1.41421	5.04122e-064	1.866e-089	5.04122e-064	1.18885e-135	1
13.42	3	1.73205	1.0375e-064	3.1697e-090	1.0375e-064	1.94889e-136	1
13.43	3	1.73205	4.69229e-065	1.30279e-090	4.69229e-065	7.87555e-137	1
13.45	4	2	9.53946e-066	2.18872e-091	9.53946e-066	1.28112e-137	1
13.46	3	1.73205	4.2881e-066	8.94645e-092	4.2881e-066	5.15712e-138	1
13.48	2	1.41421	8.61175e-067	1.48654e-092	8.61175e-067	8.32463e-139	1
13.5	6	2.44949	1.71544e-067	2.45194e-093	1.71544e-067	1.33687e-139	1
13.51	2	1.41421	7.63292e-068	9.9307e-094	7.63292e-068	5.34703e-140	1
13.53	2	1.41421	1.50198e-068	1.62003e-094	1.50198e-068	8.52088e-141	1
13.54	4	2	6.64234e-069	6.52526e-095	6.64234e-069	3.39494e-141	1
13.56	1	1	1.29116e-069	1.05281e-095	1.29116e-069	5.3685e-142	1
13.58	4	2	2.48943e-070	1.68621e-096	2.48943e-070	8.44577e-143	1
13.59	2	1.41421	1.08976e-070	6.72967e-097	1.08976e-070	3.34345e-143	1
13.61	3	1.73205	2.07557e-071	1.06602e-097	2.07557e-071	5.2195e-144	1
13.62	2	1.41421	9.0305e-072	4.23109e-098	9.0305e-072	2.0583e-144	1
13.64	1	1	1.69905e-072	6.62876e-099	1.69905e-072	3.18854e-145	1
13.65	1	1	7.34723e-073	2.61653e-099	7.34723e-073	1.25255e-145	1
13.67	4	2	1.36554e-073	4.0543e-100	1.36554e-073	1.92542e-146	1
13.69	4	2	2.51736e-074	6.2361e-101	2.51736e-074	2.94458e-147	1
13.7	3	1.73205	1.07755e-074	2.43901e-101	1.07755e-074	1.1493e-147	1
13.72	6	2.44949	1.96229e-075	3.7104e-102	1.96229e-075	1.74413e-148	1
13.73	3	1.73205	8.34832e-076	1.4432e-102	8.34832e-076	6.78133e-149	1
13.75	1	1	1.50181e-076	2.17142e-103	1.50181e-076	1.0212e-149	1
13.77	1	1	2.6797e-077	3.24316e-104	2.6797e-077	1.52992e-150	1
13.78	4	2	1.12848e-077	1.24992e-104	1.12848e-077	5.91031e-151	1
13.8	3	1.73205	1.9891e-078	1.84637e-105	1.9891e-078	8.78655e-152	1
13.81	3	1.73205	8.32546e-079	7.07681e-106	8.32546e-079	3.38131e-152	1
13.83	1	1	1.44963e-079	1.03391e-106	1.44963e-079	4.98817e-153	1
13.84	2	1.41421	6.03049e-080	3.941e-107	6.03049e-080	1.91219e-153	1
13.86	3	1.73205	1.03726e-080	5.69456e-108	1.03726e-080	2.79922e-154	1
13.88	2	1.41421	1.76963e-081	8.16811e-109	1.76963e-081	4.07669e-155	1
13.89	1	1	7.28705e-082	3.085e-109	7.28705e-082	1.55276e-155	1
13.91	3	1.73205	1.2281e-082	4.37649e-110	1.2281e-082	2.24401e-156	1
13.92	1	1	5.02628e-083	1.64386e-110	5.02628e-083	8.51424e-157	1
13.94	4	2	8.36789e-084	2.30646e-111	8.36789e-084	1.22099e-157	1
13.96	2	1.41421	1.3818e-084	3.21243e-112	1.3818e-084	1.74199e-158	1
13.97	3	1.73205	5.59796e-085	1.19558e-112	5.59796e-085	6.56713e-159	1
13.99	5	2.23607	9.13156e-086	1.64694e-113	9.13156e-086	9.29731e-160	1
14	4	2	3.67684e-086	6.09578e-114	3.67684e-086	3.49149e-160	1
14.02	2	1.41421	5.92485e-087	8.30495e-115	5.92485e-087	4.90502e-161	1
14.03	2	1.41421	2.37111e-087	3.05699e-115	2.37111e-087	1.83492e-161	1
14.05	8	2.82843	3.77434e-088	4.11919e-116	3.77434e-088	2.55797e-162	1
14.07	8	2.82843	5.95924e-089	5.50981e-117	5.95924e-089	3.54765e-163	1
14.08	2	1.41421	2.36068e-089	2.00956e-117	2.36068e-089	1.31864e-163	1
14.1	4	2	3.68191e-090	2.6585e-118	3.68191e-090	1.81475e-164	1
14.11	6	2.44949	1.44965e-090	9.64288e-119	1.44965e-090	6.71933e-165	1
14.13	3	1.73205	2.23351e-091	1.26169e-119	2.23351e-091	9.17629e-166	1
14.15	3	1.73205	3.41327e-092	1.63872e-120	3.41327e-092	1.24674e-166	1
14.16	2	1.41421	1.33025e-092	5.88955e-121	1.33025e-092	4.58659e-167	1
14.18	3	1.73205	2.00818e-093	7.56561e-122	2.00818e-093	6.18365e-168	1
14.19	4	2	7.77877e-094	2.70413e-122	7.77877e-094	2.26613e-168	1
14.21	3	1.73205	1.16003e-094	3.43558e-123	1.16003e-094	3.03172e-169	1
14.22	5	2.23607	4.466e-095	1.2212e-123	4.466e-095	1.10676e-169	1
14.24	5	2.23607	6.57907e-096	1.53451e-124	6.57907e-096	1.46928e-170	1
14.26	3	1.73205	9.6132e-097	1.91407e-125	9.6132e-097	1.94054e-171	1
14.27	3	1.73205	3.66346e-097	6.74149e-126	3.66346e-097	7.03872e-172	1
14.29	2	1.41421	5.2879e-098	8.31677e-127	5.2879e-098	9.22487e-173	1
14.3	5	2.23607	2.00286e-098	2.91311e-127	2.00286e-098	3.33315e-173	1
14.32	7	2.64575	2.85581e-099	3.55439e-128	2.85581e-099	4.33481e-174	1
14.34	5	2.23607	4.03893e-100	4.30508e-129	4.03893e-100	5.60855e-175	1
14.35	7	2.64575	1.51428e-100	1.49414e-129	1.51428e-100	2.01351e-175	1
14.37	0	1	2.11559e-101	1.78985e-130	2.11559e-101	2.58513e-176	1
14.38	4	2	7.88345e-102	6.17778e-131	7.88345e-102	9.24503e-177	1
14.4	4	2	1.088e-102	7.31928e-132	1.088e-102	1.17784e-177	1
14.41	3	1.73205	4.02956e-103	2.5124e-132	4.02956e-103	4.19601e-178	1
14.43	7	2.64575	5.4936e-104	2.94398e-133	5.4936e-104	5.30472e-179	1
14.45	3	1.73205	7.42875e-105	3.42442e-134	7.42875e-105	6.67197e-180	1
14.46	5	2.23607	2.72343e-105	1.16471e-134	2.72343e-105	2.36163e-180	1
14.48	4	2	3.638e-106	1.33992e-135	3.638e-106	2.94749e-181	1
14.49	7	2.64575	1.32558e-106	4.53224e-136	1.32558e-106	1.03928e-181	1
14.51	5	2.23607	1.74921e-107	5.15686e-137	1.74921e-107	1.28713e-182	1
14.53	6	2.44949	2.28946e-108	5.82458e-138	2.28946e-108	1.5859e-183	1
14.54	3	1.73205	8.25755e-109	1.95212e-138	8.25755e-109	5.55604e-184	1
14.56	5	2.23607	1.06765e-109	2.1807e-139	1.06765e-109	6.7931e-185	1
14.57	5	2.23607	3.8273e-110	7.26849e-140	3.8273e-110	2.37073e-185	1
14.59	5	2.23607	4.88832e-111	8.03052e-141	4.88832e-111	2.87629e-186	1
14.6	3	1.73205	1.74167e-111	2.66193e-141	1.74167e-111	9.99931e-187	1
14.62	4	2	2.19745e-112	2.90875e-142	2.19745e-112	1.20384e-187	1
14.64	2	1.41421	2.75e-113	3.15517e-143	2.75e-113	1.4419e-188	1
14.65	5	2.23607	9.69865e-114	1.03629e-143	9.69865e-114	4.98057e-189	1
14.67	4	2	1.19898e-114	1.11176e-144	1.19898e-114	5.9196e-190	1
14.68	3	1.73205	4.20276e-115	3.63141e-145	4.20276e-115	2.03686e-190	1
14.7	4	2	5.13242e-116	3.85312e-146	5.13242e-116	2.40228e-191	1
14.71	4	2	1.78809e-116	1.25165e-146	1.78809e-116	8.23411e-192	1
14.73	7	2.64575	2.15707e-117	1.3135e-147	2.15707e-117	9.63667e-193	1
14.75	4	2	2.58106e-118	1.36831e-148	2.58106e-118	1.12203e-193	1
14.76	4	2	8.90098e-119	4.40415e-149	8.90098e-119	3.82123e-194	1
14.78	2	1.41421	1.05211e-119	4.5376e-150	1.05211e-119	4.41497e-195	1
14.79	5	2.23607	3.60614e-120	1.45248e-150	3.60614e-120	1.49779e-195	1
14.81	4	2	4.21068e-121	1.48007e-151	4.21068e-121	1.71722e-196	1
14.83	7	2.64575	4.87663e-122	1.49715e-152	4.87663e-122	1.95868e-197	1
14.84	3	1.73205	1.65453e-122	4.7485e-153	1.65453e-122	6.6023e-198	1
14.86	4	2	1.89291e-123	4.75058e-154	1.89291e-123	7.47278e-199	1
14.87	3	1.73205	6.38308e-124	1.49846e-154	6.38308e-124	2.50922e-199	1
14.89	4	2	7.21396e-125	1.48267e-155	7.21396e-125	2.81821e-200	1
14.9	1	1	2.41778e-125	4.65102e-156	2.41778e-125	9.42657e-201	1
14.92	4	2	2.69928e-126	4.55154e-157	2.69928e-126	1.0506e-201	1
14.94	2	1.41421	2.98907e-127	4.42156e-158	2.98907e-127	1.1649e-202	1
14.95	3	1.73205	9.91637e-128	1.37432e-158	9.91637e-128	3.87146e-203	1
14.97	0	1	1.08475e-128	1.32043e-159	1.08475e-128	4.25964e-204	1
14.98	2	1.41421	3.57676e-129	4.0816e-160	3.57676e-129	1.41021e-204	1
15	1	1	3.86504e-130	3.87854e-161	3.86504e-130	1.53968e-205	1
15.02	2	1.41421	4.14263e-131	3.65858e-162	4.14263e-131	1.67241e-206	1
15.03	4	2	1.3521e-131	1.12056e-162	1.3521e-131	5.50124e-207	1
15.05	3	1.73205	1.43159e-132	1.04542e-163	1.43159e-132	5.92955e-208	1
15.06	2	1.41421	4.64405e-133	3.18435e-164	4.64405e-133	1.94296e-208	1
15.08	7	2.64575	4.85729e-134	2.93823e-165	4.85729e-134	2.07813e-209	1
15.09	4	2	1.56608e-134	8.90061e-166	1.56608e-134	6.78328e-210	1
15.11	4	2	1.61808e-135	8.12258e-167	1.61808e-135	7.19942e-211	1
15.13	2	1.41421	1.65823e-136	7.35826e-168	1.65823e-136	7.60187e-212	1
15.14	3	1.73205	5.29222e-137	2.20861e-168	5.29222e-137	2.46544e-212	1
15.16	3	1.73205	5.35759e-138	1.97884e-169	5.35759e-138	2.58325e-213	1
15.17	3	1.73205	1.69944e-138	5.90687e-170	1.69944e-138	8.34573e-214	1
15.19	1	1	1.69952e-139	5.2343e-171	1.69952e-139	8.67729e-215	1
15.21	4	2	1.68579e-140	4.60434e-172	1.68579e-140	8.97574e-216	1
15.22	6	2.44949	5.29314e-141	1.36183e-172	5.29314e-141	2.88121e-216	1
15.24	2	1.41421	5.18655e-142	1.18479e-173	5.18655e-142	2.9574e-217	1
15.25	7	2.64575	1.61857e-142	3.485e-174	1.61857e-142	9.45668e-218	1
15.27	1	1	1.5667e-143	2.99869e-175	1.5667e-143	9.63211e-219	1
15.28	2	1.41421	4.85941e-144	8.77199e-176	4.85941e-144	3.06814e-219	1
15.3	2	1.41421	4.64647e-145	7.46511e-177	4.64647e-145	3.10103e-220	1
15.32	9	3	4.40678e-146	6.3064e-178	4.40678e-146	3.11819e-221	1
15.33	2	1.41421	1.35298e-146	1.82792e-178	1.35298e-146	9.86878e-222	1
15.35	8	2.82843	1.26759e-147	1.52725e-179	1.26759e-147	9.84711e-223	1
15.36	2	1.41421	3.86806e-148	4.40242e-180	3.86806e-148	3.10451e-223	1
15.38	2	1.41421	3.57987e-149	3.63795e-181	3.57987e-149	3.07388e-224	1
15.4	3	1.73205	3.28624e-150	2.9842e-182	3.28624e-150	3.02794e-225	1
15.41	4	2	9.92629e-151	8.52348e-183	9.92629e-151	9.48503e-226	1
15.43	5	2.23607	9.00133e-152	6.91511e-184	9.00133e-152	9.27143e-227	1
15.44	3	1.73205	2.70233e-152	1.96423e-184	2.70233e-152	2.8931e-227	1
15.46	1	1	2.42072e-153	1.5761e-185	2.42072e-153	2.8062e-228	1
15.47	4	2	7.22305e-154	4.45228e-186	7.22305e-154	8.72287e-229	1
15.49	3	1.73205	6.39169e-155	3.53334e-187	6.39169e-155	8.39584e-230	1
15.51	1	1	5.61008e-156	2.78352e-188	5.61008e-156	8.0396e-231	1
15.52	1	1	1.65698e-156	7.79114e-189	1.65698e-156	2.48303e-231	1
15.54	3	1.73205	1.43667e-157	6.07043e-190	1.43667e-157	2.3594e-232	1
15.55	4	2	4.21745e-158	1.68979e-190	4.21745e-158	7.25893e-233	1
15.57	2	1.41421	3.61226e-159	1.30215e-191	3.61226e-159	6.84447e-234	1
15.59	0	1	3.06878e-160	9.96085e-193	3.06878e-160	6.42056e-235	1
15.6	3	1.73205	8.91724e-161	2.74737e-193	8.91724e-161	1.96269e-235	1
15.62	3	1.73205	7.4835e-162	2.07856e-194	7.4835e-162	1.82698e-236	1
15.63	0	1	2.16129e-162	5.70148e-195	2.16129e-162	5.56334e-237	1
15.65	2	1.41421	1.79174e-163	4.26623e-196	1.79174e-163	5.13885e-238	1
15.66	1	1	5.14314e-164	1.16379e-196	5.14314e-164	1.55881e-238	1
15.68	0	1	4.2119e-165	8.61272e-198	4.2119e-165	1.4288e-239	1
15.7	0	1	3.42126e-166	6.32722e-199	3.42126e-166	1.30291e-240	1
15.71	2	1.41421	9.72101e-167	1.71022e-199	9.72101e-167	3.9269e-241	1
15.73	2	1.41421	7.80022e-168	1.24261e-200	7.80022e-168	3.55338e-242	1
15.74	3	1.73205	2.20281e-168	3.34025e-201	2.20281e-168	1.06684e-242	1
15.76	0	1	1.74606e-169	2.40033e-202	1.74606e-169	9.57946e-244	1
15.77	1	1	4.90087e-170	6.41683e-203	4.90087e-170	2.86499e-244	1
15.79	1	1	3.83746e-171	4.56061e-204	3.83746e-171	2.55278e-245	1
15.81	2	1.41421	2.98039e-172	3.21761e-205	2.98039e-172	2.26292e-246	1
15.82	1	1	8.28054e-173	8.52295e-206	8.28054e-173	6.72447e-247	1
15.84	3	1.73205	6.35295e-174	5.94716e-207	6.35295e-174	5.91509e-248	1
15.85	3	1.73205	1.75431e-174	1.56665e-207	1.75431e-174	1.75096e-248	1
15.87	2	1.41421	1.32957e-175	1.08119e-208	1.32957e-175	1.52837e-249	1
15.89	5	2.23607	9.99476e-177	7.40694e-210	9.99476e-177	1.32723e-250	1
15.9	1	1	2.73197e-177	1.93335e-210	2.73197e-177	3.90361e-251	1
15.92	2	1.41421	2.02874e-178	1.30995e-211	2.02874e-178	3.36381e-252	1
15.93	2	1.41421	5.51154e-179	3.40041e-212	5.51154e-179	9.85547e-253	1
15.95	5	2.23607	4.04306e-180	2.27871e-213	4.04306e-180	8.42736e-254	1
15.96	1	1	1.09169e-180	5.8826e-214	1.09169e-180	2.45958e-254	1
15.98	1	1	7.91091e-182	3.89885e-215	7.91091e-182	2.08701e-255	1
16	5	2.23607	5.68604e-183	2.56513e-216	5.68604e-183	1.76178e-256	1
16.01	2	1.41421	1.51976e-183	6.56144e-217	1.51976e-183	5.10892e-257	1
16.03	4	2	1.07906e-184	4.26955e-218	1.07906e-184	4.27963e-258	1
16.04	3	1.73205	2.86651e-185	1.08612e-218	2.86651e-185	1.23625e-258	1
16.06	9	3	2.01053e-186	6.98989e-220	2.01053e-186	1.02762e-259	1
16.08	3	1.73205	1.39871e-187	4.46551e-221	1.39871e-187	8.49814e-261	1
16.09	3	1.73205	3.67798e-188	1.12557e-221	3.67798e-188	2.43911e-261	1
16.11	2	1.41421	2.52763e-189	7.11187e-223	2.52763e-189	2.00157e-262	1
16.12	4	2	6.606e-190	1.78276e-223	6.606e-190	5.72273e-263	1
16.14	2	1.41421	4.48468e-191	1.11407e-224	4.48468e-191	4.66006e-264	1
16.15	3	1.73205	1.16493e-191	2.77732e-225	1.16493e-191	1.32723e-264	1
16.17	4	2	7.8123e-193	1.71655e-226	7.8123e-193	1.07247e-265	1
16.19	3	1.73205	5.19658e-194	1.05316e-227	5.19658e-194	8.62157e-267	1
16.2	2	1.41421	1.33616e-194	2.60144e-228	1.33616e-194	2.43977e-267	1
16.22	2	1.41421	8.7798e-196	1.57856e-229	8.7798e-196	1.94626e-268	1
16.23	1	1	2.24372e-196	3.87782e-230	2.24372e-196	5.4864e-269	1
16.25	0	1	1.45641e-197	2.32726e-231	1.45641e-197	4.34297e-270	1
16.27	4	2	9.37681e-199	1.38647e-232	9.37681e-199	3.4202e-271	1
16.28	0	1	2.37199e-199	3.37477e-233	2.37199e-199	9.57958e-272	1
16.3	5	2.23607	1.50859e-200	1.98847e-234	1.50859e-200	7.48617e-273	1
16.31	2	1.41421	3.79293e-201	4.81347e-235	3.79293e-201	2.08871e-273	1
16.33	4	2	2.38299e-202	2.80506e-236	2.38299e-202	1.61972e-274	1
16.34	4	2	5.9548e-203	6.75286e-237	5.9548e-203	4.50177e-275	1
16.36	2	1.41421	3.69574e-204	3.89208e-238	3.69574e-204	3.46412e-276	1
16.38	2	1.41421	2.27507e-205	2.22681e-239	2.27507e-205	2.65197e-277	1
16.39	7	2.64575	5.62747e-206	5.31173e-240	5.62747e-206	7.32351e-278	1
16.41	4	2	3.42211e-207	3.00571e-241	3.42211e-207	5.56344e-279	1
16.42	3	1.73205	8.4131e-208	7.13027e-242	8.4131e-208	1.53044e-279	1
16.44	4	2	5.05387e-209	3.9905e-243	5.05387e-209	1.15369e-280	1
16.46	5	2.23607	3.01128e-210	2.21695e-244	3.01128e-210	8.65225e-282	1
16.47	6	2.44949	7.32802e-211	5.21101e-245	7.32802e-211	2.36489e-282	1
16.49	2	1.41421	4.31321e-212	2.86325e-246	4.31321e-212	1.75994e-283	1
16.5	0	1	1.04323e-212	6.69316e-247	1.04323e-212	4.79184e-284	1
16.52	3	1.73205	6.06571e-214	3.63731e-248	6.06571e-214	3.53865e-285	1
16.53	1	1	1.45816e-214	8.45583e-249	1.45816e-214	9.59771e-286	1
16.55	4	2	8.37517e-216	4.5448e-250	8.37517e-216	7.03317e-287	1
16.57	1	1	4.77135e-217	2.42482e-251	4.77135e-217	5.12744e-288	1
16.58	4	2	1.13537e-217	5.58554e-252	1.13537e-217	1.38178e-288	1
16.6	2	1.41421	6.38959e-219	2.94741e-253	6.38959e-219	9.99621e-290	1
16.61	1	1	1.51117e-219	6.75196e-254	1.51117e-219	2.68347e-290	1
16.63	3	1.73205	8.40109e-221	3.52383e-255	8.40109e-221	1.92638e-291	1
16.65	5	2.23607	4.63252e-222	1.82561e-256	4.63252e-222	1.3758e-292	1
